location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,40308,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.01,40017.93,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.025,40057,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.05,40091,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.1,40130.9,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.15,40158,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.2,40186,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.25,40209,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.3,40227.4,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.35,40247,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.4,40272,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.45,40291,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.5,40308,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.55,40328.45,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.6,40352,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.65,40377,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.7,40400.3,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.75,40424.25,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.8,40450.4,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.85,40481,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.9,40518.1,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.95,40594.35,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.975,40677.375,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.99,40783.23,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,point,,1613,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.01,1322.93,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.025,1362,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.05,1396,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.1,1435.9,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.15,1463,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.2,1491,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.25,1514,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.3,1532.4,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.35,1552,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.4,1577,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.45,1596,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.5,1613,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.55,1633.45,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.6,1657,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.65,1682,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.7,1705.3,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.75,1729.25,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.8,1755.4,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.85,1786,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.9,1823.1,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.95,1899.35,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.975,1982.375,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.99,2088.23,2021-02-13,2021-02-08,1 wk ahead inc death
