location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,45176,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.01,44642.95,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.025,44732,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.05,44800.9,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.1,44878.9,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.15,44931.7,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.2,44978.8,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.25,45015.75,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.3,45045,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.35,45076.3,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.4,45114,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.45,45144,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.5,45176,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.55,45206,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.6,45232.4,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.65,45262,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.7,45307.3,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.75,45349.25,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.8,45393,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.85,45450.15,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.9,45524.1,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.95,45647.2,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.975,45734.325,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.99,45903.12,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,point,,1845,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.01,1311.95,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.025,1401,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.05,1469.9,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.1,1547.9,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.15,1600.7,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.2,1647.8,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.25,1684.75,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.3,1714,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.35,1745.3,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.4,1783,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.45,1813,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.5,1845,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.55,1875,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.6,1901.4,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.65,1931,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.7,1976.3,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.75,2018.25,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.8,2062,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.85,2119.15,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.9,2193.1,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.95,2316.2,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.975,2403.325,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,quantile,0.99,2572.12,2021-03-06,2021-03-01,1 wk ahead inc death
PL,Poland,point,,47591.5,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.01,46130.93,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.025,46315.325,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.05,46514.85,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.1,46750,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.15,46905.55,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.2,47012.8,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.25,47106.5,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.3,47200,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.35,47303.95,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.4,47399.6,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.45,47496,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.5,47591.5,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.55,47675.45,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.6,47750.8,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.65,47836,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.7,47947.3,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.75,48068.5,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.8,48233.8,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.85,48423.3,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.9,48688.3,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.95,49122.85,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.975,49486,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,quantile,0.99,50122.44,2021-03-13,2021-03-01,2 wk ahead cum death
PL,Poland,point,,2415.5,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.01,1487.98,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.025,1583.325,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.05,1713.95,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.1,1871.1,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.15,1973.85,2021-03-13,2021-03-01,2 wk ahead inc death
PL,Poland,quantile,0.2,2034,2021-03-13,2021-03-01,2 wk ahead inc death
