"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-02-08,"-1 wk ahead inc death",2021-01-30,"GM01","observed",NA,428,"Baden-Württemberg State"
2021-02-08,"0 wk ahead inc death",2021-02-06,"GM01","observed",NA,390,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","point",NA,353,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","point",NA,318,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","point",NA,286,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","point",NA,258,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.01,241,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.025,256,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.05,270,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.1,287,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.15,299,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.2,309,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.25,317,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.3,325,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.35,332,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.4,339,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.45,346,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.5,353,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.55,360,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.6,366,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.65,374,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.7,381,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.75,390,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.8,400,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.85,412,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.9,427,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.95,449,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.975,469,"Baden-Württemberg State"
2021-02-08,"1 wk ahead inc death",2021-02-13,"GM01","quantile",0.99,493,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.01,185,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.025,203,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.05,218,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.1,238,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.15,251,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.2,263,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.25,273,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.3,282,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.35,291,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.4,300,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.45,309,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.5,318,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.55,326,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.6,336,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.65,345,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.7,356,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.75,367,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.8,380,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.85,396,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.9,417,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.95,449,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.975,479,"Baden-Württemberg State"
2021-02-08,"2 wk ahead inc death",2021-02-20,"GM01","quantile",0.99,515,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.01,147,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.025,164,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.05,181,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.1,200,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.15,215,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.2,227,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.25,238,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.3,248,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.35,257,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.4,267,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.45,276,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.5,286,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.55,296,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.6,306,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.65,317,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.7,328,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.75,342,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.8,357,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.85,375,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.9,400,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.95,438,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.975,475,"Baden-Württemberg State"
2021-02-08,"3 wk ahead inc death",2021-02-27,"GM01","quantile",0.99,520,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.01,119,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.025,135,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.05,151,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.1,170,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.15,185,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.2,197,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.25,208,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.3,218,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.35,228,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.4,238,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.45,248,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.5,258,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.55,268,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.6,279,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.65,291,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.7,303,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.75,318,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.8,334,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.85,354,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.9,381,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.95,423,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.975,464,"Baden-Württemberg State"
2021-02-08,"4 wk ahead inc death",2021-03-06,"GM01","quantile",0.99,514,"Baden-Württemberg State"
2021-02-08,"-1 wk ahead cum death",2021-01-30,"GM01","observed",NA,7013,"Baden-Württemberg State"
2021-02-08,"0 wk ahead cum death",2021-02-06,"GM01","observed",NA,7403,"Baden-Württemberg State"
2021-02-08,"1 wk ahead cum death",2021-02-13,"GM01","point",NA,7756,"Baden-Württemberg State"
2021-02-08,"2 wk ahead cum death",2021-02-20,"GM01","point",NA,8074,"Baden-Württemberg State"
