"location_name","location","date","value"
"Dolnoslaskie","PL82",2020-08-16,3660
"Dolnoslaskie","PL82",2020-08-17,3671
"Dolnoslaskie","PL82",2020-08-18,3688
"Dolnoslaskie","PL82",2020-08-19,3721
"Dolnoslaskie","PL82",2020-08-20,3752
"Dolnoslaskie","PL82",2020-08-21,3773
"Dolnoslaskie","PL82",2020-08-22,3803
"Dolnoslaskie","PL82",2020-08-23,3834
"Dolnoslaskie","PL82",2020-08-24,3858
"Dolnoslaskie","PL82",2020-08-25,3878
"Dolnoslaskie","PL82",2020-08-26,3922
"Dolnoslaskie","PL82",2020-08-27,3937
"Dolnoslaskie","PL82",2020-08-28,3965
"Dolnoslaskie","PL82",2020-08-29,3995
"Dolnoslaskie","PL82",2020-08-30,4039
"Dolnoslaskie","PL82",2020-08-31,4049
"Dolnoslaskie","PL82",2020-09-01,4059
"Dolnoslaskie","PL82",2020-09-02,4094
"Dolnoslaskie","PL82",2020-09-03,4107
"Dolnoslaskie","PL82",2020-09-04,4131
"Dolnoslaskie","PL82",2020-09-05,4158
"Dolnoslaskie","PL82",2020-09-06,4181
"Dolnoslaskie","PL82",2020-09-07,4189
"Dolnoslaskie","PL82",2020-09-08,4195
"Dolnoslaskie","PL82",2020-09-09,4244
"Dolnoslaskie","PL82",2020-09-10,4278
"Dolnoslaskie","PL82",2020-09-11,4298
"Dolnoslaskie","PL82",2020-09-12,4345
"Dolnoslaskie","PL82",2020-09-13,4356
"Dolnoslaskie","PL82",2020-09-14,4372
"Dolnoslaskie","PL82",2020-09-15,4381
"Dolnoslaskie","PL82",2020-09-16,4441
"Dolnoslaskie","PL82",2020-09-17,4488
"Dolnoslaskie","PL82",2020-09-18,4513
"Dolnoslaskie","PL82",2020-09-19,4550
"Dolnoslaskie","PL82",2020-09-20,4633
"Dolnoslaskie","PL82",2020-09-21,4678
"Dolnoslaskie","PL82",2020-09-22,4687
"Dolnoslaskie","PL82",2020-09-23,4734
"Dolnoslaskie","PL82",2020-09-24,4780
"Dolnoslaskie","PL82",2020-09-25,4838
"Dolnoslaskie","PL82",2020-09-26,4890
"Dolnoslaskie","PL82",2020-09-27,4953
"Dolnoslaskie","PL82",2020-09-28,5002
"Dolnoslaskie","PL82",2020-09-29,5030
"Dolnoslaskie","PL82",2020-09-30,5094
"Dolnoslaskie","PL82",2020-10-01,5163
"Dolnoslaskie","PL82",2020-10-02,5259
"Dolnoslaskie","PL82",2020-10-03,5360
"Dolnoslaskie","PL82",2020-10-04,5423
"Dolnoslaskie","PL82",2020-10-05,5485
"Dolnoslaskie","PL82",2020-10-06,5572
"Dolnoslaskie","PL82",2020-10-07,5712
"Dolnoslaskie","PL82",2020-10-08,5896
"Dolnoslaskie","PL82",2020-10-09,6154
"Dolnoslaskie","PL82",2020-10-10,6404
"Dolnoslaskie","PL82",2020-10-11,6646
"Dolnoslaskie","PL82",2020-10-12,6832
"Dolnoslaskie","PL82",2020-10-13,7031
"Dolnoslaskie","PL82",2020-10-14,7373
"Podkarpackie","PL80",2020-03-05,0
"Podkarpackie","PL80",2020-03-06,0
"Podkarpackie","PL80",2020-03-07,0
"Podkarpackie","PL80",2020-03-08,0
"Podkarpackie","PL80",2020-03-09,0
"Podkarpackie","PL80",2020-03-10,0
"Podkarpackie","PL80",2020-03-11,0
"Podkarpackie","PL80",2020-03-12,1
"Podkarpackie","PL80",2020-03-13,3
"Podkarpackie","PL80",2020-03-14,6
"Podkarpackie","PL80",2020-03-15,7
"Podkarpackie","PL80",2020-03-16,8
"Podkarpackie","PL80",2020-03-17,11
"Podkarpackie","PL80",2020-03-18,11
"Podkarpackie","PL80",2020-03-19,14
"Podkarpackie","PL80",2020-03-20,17
"Podkarpackie","PL80",2020-03-21,19
"Podkarpackie","PL80",2020-03-22,25
"Podkarpackie","PL80",2020-03-23,29
"Podkarpackie","PL80",2020-03-24,30
"Podkarpackie","PL80",2020-03-25,37
"Podkarpackie","PL80",2020-03-26,43
"Podkarpackie","PL80",2020-03-27,53
"Podkarpackie","PL80",2020-03-28,61
"Podkarpackie","PL80",2020-03-29,71
"Podkarpackie","PL80",2020-03-30,76
"Podkarpackie","PL80",2020-03-31,80
"Podkarpackie","PL80",2020-04-01,95
"Podkarpackie","PL80",2020-04-02,104
"Podkarpackie","PL80",2020-04-03,111
"Podkarpackie","PL80",2020-04-04,125
"Podkarpackie","PL80",2020-04-05,136
"Podkarpackie","PL80",2020-04-06,149
"Podkarpackie","PL80",2020-04-07,156
"Podkarpackie","PL80",2020-04-08,168
"Podkarpackie","PL80",2020-04-09,180
"Podkarpackie","PL80",2020-04-10,194
"Podkarpackie","PL80",2020-04-11,209
"Podkarpackie","PL80",2020-04-12,220
"Podkarpackie","PL80",2020-04-13,221
"Podkarpackie","PL80",2020-04-14,225
"Podkarpackie","PL80",2020-04-15,234
"Podkarpackie","PL80",2020-04-16,243
"Podkarpackie","PL80",2020-04-17,246
"Podkarpackie","PL80",2020-04-18,251
"Podkarpackie","PL80",2020-04-19,259
"Podkarpackie","PL80",2020-04-20,263
"Podkarpackie","PL80",2020-04-21,266
"Podkarpackie","PL80",2020-04-22,270
"Podkarpackie","PL80",2020-04-23,276
"Podkarpackie","PL80",2020-04-24,279
"Podkarpackie","PL80",2020-04-25,288
"Podkarpackie","PL80",2020-04-26,311
"Podkarpackie","PL80",2020-04-27,313
"Podkarpackie","PL80",2020-04-28,316
"Podkarpackie","PL80",2020-04-29,325
"Podkarpackie","PL80",2020-04-30,328
"Podkarpackie","PL80",2020-05-01,329
"Podkarpackie","PL80",2020-05-02,337
"Podkarpackie","PL80",2020-05-03,341
"Podkarpackie","PL80",2020-05-04,350
"Podkarpackie","PL80",2020-05-05,363
"Podkarpackie","PL80",2020-05-06,366
"Podkarpackie","PL80",2020-05-07,366
"Podkarpackie","PL80",2020-05-08,368
"Podkarpackie","PL80",2020-05-09,370
"Podkarpackie","PL80",2020-05-10,370
"Podkarpackie","PL80",2020-05-11,371
"Podkarpackie","PL80",2020-05-12,371
"Podkarpackie","PL80",2020-05-13,371
"Podkarpackie","PL80",2020-05-14,371
"Podkarpackie","PL80",2020-05-15,373
"Podkarpackie","PL80",2020-05-16,373
"Podkarpackie","PL80",2020-05-17,374
"Podkarpackie","PL80",2020-05-18,374
"Podkarpackie","PL80",2020-05-19,374
"Podkarpackie","PL80",2020-05-20,374
"Podkarpackie","PL80",2020-05-21,374
"Podkarpackie","PL80",2020-05-22,375
"Podkarpackie","PL80",2020-05-23,376
"Podkarpackie","PL80",2020-05-24,377
"Podkarpackie","PL80",2020-05-25,379
"Podkarpackie","PL80",2020-05-26,379
"Podkarpackie","PL80",2020-05-27,379
"Podkarpackie","PL80",2020-05-28,379
"Podkarpackie","PL80",2020-05-29,381
"Podkarpackie","PL80",2020-05-30,383
"Podkarpackie","PL80",2020-05-31,383
"Podkarpackie","PL80",2020-06-01,388
"Podkarpackie","PL80",2020-06-02,388
"Podkarpackie","PL80",2020-06-03,388
"Podkarpackie","PL80",2020-06-04,389
"Podkarpackie","PL80",2020-06-05,389
"Podkarpackie","PL80",2020-06-06,389
"Podkarpackie","PL80",2020-06-07,390
"Podkarpackie","PL80",2020-06-08,392
"Podkarpackie","PL80",2020-06-09,397
"Podkarpackie","PL80",2020-06-10,408
"Podkarpackie","PL80",2020-06-11,413
"Podkarpackie","PL80",2020-06-12,415
"Podkarpackie","PL80",2020-06-13,423
"Podkarpackie","PL80",2020-06-14,439
"Podkarpackie","PL80",2020-06-15,459
"Podkarpackie","PL80",2020-06-16,473
"Podkarpackie","PL80",2020-06-17,486
"Podkarpackie","PL80",2020-06-18,505
"Podkarpackie","PL80",2020-06-19,517
"Podkarpackie","PL80",2020-06-20,530
"Podkarpackie","PL80",2020-06-21,537
"Podkarpackie","PL80",2020-06-22,550
"Podkarpackie","PL80",2020-06-23,558
"Podkarpackie","PL80",2020-06-24,566
"Podkarpackie","PL80",2020-06-25,578
"Podkarpackie","PL80",2020-06-26,590
"Podkarpackie","PL80",2020-06-27,604
"Podkarpackie","PL80",2020-06-28,622
"Podkarpackie","PL80",2020-06-29,636
"Podkarpackie","PL80",2020-06-30,648
"Podkarpackie","PL80",2020-07-01,650
"Podkarpackie","PL80",2020-07-02,670
"Podkarpackie","PL80",2020-07-03,683
"Podkarpackie","PL80",2020-07-04,695
"Podkarpackie","PL80",2020-07-05,735
"Podkarpackie","PL80",2020-07-06,762
"Podkarpackie","PL80",2020-07-07,775
"Podkarpackie","PL80",2020-07-08,792
"Podkarpackie","PL80",2020-07-09,819
"Podkarpackie","PL80",2020-07-10,826
"Podkarpackie","PL80",2020-07-11,842
"Podkarpackie","PL80",2020-07-12,851
"Podkarpackie","PL80",2020-07-13,897
"Podkarpackie","PL80",2020-07-14,959
"Podkarpackie","PL80",2020-07-15,971
"Podkarpackie","PL80",2020-07-16,980
"Podkarpackie","PL80",2020-07-17,1016
"Podkarpackie","PL80",2020-07-18,1034
"Podkarpackie","PL80",2020-07-19,1059
"Podkarpackie","PL80",2020-07-20,1076
"Podkarpackie","PL80",2020-07-21,1098
"Podkarpackie","PL80",2020-07-22,1106
"Podkarpackie","PL80",2020-07-23,1123
"Podkarpackie","PL80",2020-07-24,1143
"Podkarpackie","PL80",2020-07-25,1150
"Podkarpackie","PL80",2020-07-26,1171
"Podkarpackie","PL80",2020-07-27,1183
"Podkarpackie","PL80",2020-07-28,1189
"Podkarpackie","PL80",2020-07-29,1208
"Podkarpackie","PL80",2020-07-30,1231
"Podkarpackie","PL80",2020-07-31,1276
"Podkarpackie","PL80",2020-08-01,1304
"Podkarpackie","PL80",2020-08-02,1330
"Podkarpackie","PL80",2020-08-03,1353
"Podkarpackie","PL80",2020-08-04,1395
"Podkarpackie","PL80",2020-08-05,1436
"Podkarpackie","PL80",2020-08-06,1468
"Podkarpackie","PL80",2020-08-07,1501
"Podkarpackie","PL80",2020-08-08,1536
"Podkarpackie","PL80",2020-08-09,1580
"Podkarpackie","PL80",2020-08-10,1608
"Podkarpackie","PL80",2020-08-11,1645
"Podkarpackie","PL80",2020-08-12,1661
"Podkarpackie","PL80",2020-08-13,1683
"Podkarpackie","PL80",2020-08-14,1729
"Podkarpackie","PL80",2020-08-15,1768
"Podkarpackie","PL80",2020-08-16,1804
"Podkarpackie","PL80",2020-08-17,1842
"Podkarpackie","PL80",2020-08-18,1879
"Podkarpackie","PL80",2020-08-19,1918
"Podkarpackie","PL80",2020-08-20,1951
"Podkarpackie","PL80",2020-08-21,1977
"Podkarpackie","PL80",2020-08-22,2023
"Podkarpackie","PL80",2020-08-23,2055
"Podkarpackie","PL80",2020-08-24,2100
"Podkarpackie","PL80",2020-08-25,2121
"Podkarpackie","PL80",2020-08-26,2180
"Podkarpackie","PL80",2020-08-27,2229
"Podkarpackie","PL80",2020-08-28,2262
"Podkarpackie","PL80",2020-08-29,2332
"Podkarpackie","PL80",2020-08-30,2374
"Podkarpackie","PL80",2020-08-31,2404
"Podkarpackie","PL80",2020-09-01,2436
"Podkarpackie","PL80",2020-09-02,2462
"Podkarpackie","PL80",2020-09-03,2508
"Podkarpackie","PL80",2020-09-04,2540
"Podkarpackie","PL80",2020-09-05,2632
"Podkarpackie","PL80",2020-09-06,2690
"Podkarpackie","PL80",2020-09-07,2723
"Podkarpackie","PL80",2020-09-08,2746
"Podkarpackie","PL80",2020-09-09,2762
"Podkarpackie","PL80",2020-09-10,2784
"Podkarpackie","PL80",2020-09-11,2801
"Podkarpackie","PL80",2020-09-12,2847
"Podkarpackie","PL80",2020-09-13,2886
"Podkarpackie","PL80",2020-09-14,2919
"Podkarpackie","PL80",2020-09-15,2960
"Podkarpackie","PL80",2020-09-16,2980
"Podkarpackie","PL80",2020-09-17,3014
"Podkarpackie","PL80",2020-09-18,3055
"Podkarpackie","PL80",2020-09-19,3102
"Podkarpackie","PL80",2020-09-20,3171
"Podkarpackie","PL80",2020-09-21,3233
"Podkarpackie","PL80",2020-09-22,3291
"Podkarpackie","PL80",2020-09-23,3321
"Podkarpackie","PL80",2020-09-24,3345
"Podkarpackie","PL80",2020-09-25,3407
"Podkarpackie","PL80",2020-09-26,3462
"Podkarpackie","PL80",2020-09-27,3534
"Podkarpackie","PL80",2020-09-28,3604
"Podkarpackie","PL80",2020-09-29,3677
"Podkarpackie","PL80",2020-09-30,3792
"Podkarpackie","PL80",2020-10-01,3886
"Podkarpackie","PL80",2020-10-02,3993
"Podkarpackie","PL80",2020-10-03,4211
"Podkarpackie","PL80",2020-10-04,4352
"Podkarpackie","PL80",2020-10-05,4493
"Podkarpackie","PL80",2020-10-06,4635
"Podkarpackie","PL80",2020-10-07,4772
"Podkarpackie","PL80",2020-10-08,4913
"Podkarpackie","PL80",2020-10-09,5169
"Podkarpackie","PL80",2020-10-10,5537
"Podkarpackie","PL80",2020-10-11,5884
"Podkarpackie","PL80",2020-10-12,6199
"Podkarpackie","PL80",2020-10-13,6533
"Podkarpackie","PL80",2020-10-14,6924
"Kujawsko-Pomorskie","PL75",2020-03-05,0
"Kujawsko-Pomorskie","PL75",2020-03-06,0
"Kujawsko-Pomorskie","PL75",2020-03-07,0
"Kujawsko-Pomorskie","PL75",2020-03-08,0
"Kujawsko-Pomorskie","PL75",2020-03-09,0
"Kujawsko-Pomorskie","PL75",2020-03-10,0
"Kujawsko-Pomorskie","PL75",2020-03-11,0
"Kujawsko-Pomorskie","PL75",2020-03-12,0
"Kujawsko-Pomorskie","PL75",2020-03-13,0
"Kujawsko-Pomorskie","PL75",2020-03-14,0
"Kujawsko-Pomorskie","PL75",2020-03-15,0
"Kujawsko-Pomorskie","PL75",2020-03-16,0
"Kujawsko-Pomorskie","PL75",2020-03-17,0
"Kujawsko-Pomorskie","PL75",2020-03-18,8
"Kujawsko-Pomorskie","PL75",2020-03-19,8
"Kujawsko-Pomorskie","PL75",2020-03-20,11
"Kujawsko-Pomorskie","PL75",2020-03-21,14
"Kujawsko-Pomorskie","PL75",2020-03-22,18
"Kujawsko-Pomorskie","PL75",2020-03-23,18
"Kujawsko-Pomorskie","PL75",2020-03-24,21
"Kujawsko-Pomorskie","PL75",2020-03-25,22
"Kujawsko-Pomorskie","PL75",2020-03-26,27
"Kujawsko-Pomorskie","PL75",2020-03-27,31
"Kujawsko-Pomorskie","PL75",2020-03-28,33
"Kujawsko-Pomorskie","PL75",2020-03-29,37
"Kujawsko-Pomorskie","PL75",2020-03-30,47
"Kujawsko-Pomorskie","PL75",2020-03-31,72
"Kujawsko-Pomorskie","PL75",2020-04-01,76
"Kujawsko-Pomorskie","PL75",2020-04-02,84
"Kujawsko-Pomorskie","PL75",2020-04-03,157
"Kujawsko-Pomorskie","PL75",2020-04-04,199
"Kujawsko-Pomorskie","PL75",2020-04-05,224
"Kujawsko-Pomorskie","PL75",2020-04-06,241
"Kujawsko-Pomorskie","PL75",2020-04-07,245
"Kujawsko-Pomorskie","PL75",2020-04-08,264
"Kujawsko-Pomorskie","PL75",2020-04-09,277
"Kujawsko-Pomorskie","PL75",2020-04-10,280
"Kujawsko-Pomorskie","PL75",2020-04-11,290
"Kujawsko-Pomorskie","PL75",2020-04-12,313
"Kujawsko-Pomorskie","PL75",2020-04-13,336
"Kujawsko-Pomorskie","PL75",2020-04-14,345
"Kujawsko-Pomorskie","PL75",2020-04-15,352
"Kujawsko-Pomorskie","PL75",2020-04-16,359
"Kujawsko-Pomorskie","PL75",2020-04-17,367
"Kujawsko-Pomorskie","PL75",2020-04-18,387
"Kujawsko-Pomorskie","PL75",2020-04-19,398
"Kujawsko-Pomorskie","PL75",2020-04-20,406
"Kujawsko-Pomorskie","PL75",2020-04-21,421
"Kujawsko-Pomorskie","PL75",2020-04-22,438
"Kujawsko-Pomorskie","PL75",2020-04-23,452
"Kujawsko-Pomorskie","PL75",2020-04-24,460
"Kujawsko-Pomorskie","PL75",2020-04-25,471
"Kujawsko-Pomorskie","PL75",2020-04-26,474
"Kujawsko-Pomorskie","PL75",2020-04-27,478
"Kujawsko-Pomorskie","PL75",2020-04-28,483
"Kujawsko-Pomorskie","PL75",2020-04-29,518
"Kujawsko-Pomorskie","PL75",2020-04-30,537
"Kujawsko-Pomorskie","PL75",2020-05-01,544
"Kujawsko-Pomorskie","PL75",2020-05-02,550
"Kujawsko-Pomorskie","PL75",2020-05-03,554
"Kujawsko-Pomorskie","PL75",2020-05-04,557
"Kujawsko-Pomorskie","PL75",2020-05-05,557
"Kujawsko-Pomorskie","PL75",2020-05-06,561
"Kujawsko-Pomorskie","PL75",2020-05-07,561
"Kujawsko-Pomorskie","PL75",2020-05-08,566
"Kujawsko-Pomorskie","PL75",2020-05-09,571
"Kujawsko-Pomorskie","PL75",2020-05-10,572
"Kujawsko-Pomorskie","PL75",2020-05-11,574
"Kujawsko-Pomorskie","PL75",2020-05-12,577
"Kujawsko-Pomorskie","PL75",2020-05-13,577
"Kujawsko-Pomorskie","PL75",2020-05-14,577
"Kujawsko-Pomorskie","PL75",2020-05-15,578
"Kujawsko-Pomorskie","PL75",2020-05-16,581
"Kujawsko-Pomorskie","PL75",2020-05-17,582
"Kujawsko-Pomorskie","PL75",2020-05-18,582
"Kujawsko-Pomorskie","PL75",2020-05-19,582
"Kujawsko-Pomorskie","PL75",2020-05-20,583
"Kujawsko-Pomorskie","PL75",2020-05-21,584
"Kujawsko-Pomorskie","PL75",2020-05-22,587
"Kujawsko-Pomorskie","PL75",2020-05-23,589
"Kujawsko-Pomorskie","PL75",2020-05-24,590
"Kujawsko-Pomorskie","PL75",2020-05-25,591
"Kujawsko-Pomorskie","PL75",2020-05-26,592
"Kujawsko-Pomorskie","PL75",2020-05-27,592
"Kujawsko-Pomorskie","PL75",2020-05-28,593
"Kujawsko-Pomorskie","PL75",2020-05-29,593
"Kujawsko-Pomorskie","PL75",2020-05-30,593
"Kujawsko-Pomorskie","PL75",2020-05-31,593
"Kujawsko-Pomorskie","PL75",2020-06-01,593
"Kujawsko-Pomorskie","PL75",2020-06-02,593
"Kujawsko-Pomorskie","PL75",2020-06-03,594
"Kujawsko-Pomorskie","PL75",2020-06-04,595
"Kujawsko-Pomorskie","PL75",2020-06-05,599
"Kujawsko-Pomorskie","PL75",2020-06-06,601
"Kujawsko-Pomorskie","PL75",2020-06-07,601
"Kujawsko-Pomorskie","PL75",2020-06-08,601
"Kujawsko-Pomorskie","PL75",2020-06-09,602
"Kujawsko-Pomorskie","PL75",2020-06-10,603
"Kujawsko-Pomorskie","PL75",2020-06-11,606
"Kujawsko-Pomorskie","PL75",2020-06-12,608
"Kujawsko-Pomorskie","PL75",2020-06-13,610
"Kujawsko-Pomorskie","PL75",2020-06-14,614
"Kujawsko-Pomorskie","PL75",2020-06-15,626
"Kujawsko-Pomorskie","PL75",2020-06-16,626
"Kujawsko-Pomorskie","PL75",2020-06-17,627
"Kujawsko-Pomorskie","PL75",2020-06-18,630
"Kujawsko-Pomorskie","PL75",2020-06-19,641
"Kujawsko-Pomorskie","PL75",2020-06-20,644
"Kujawsko-Pomorskie","PL75",2020-06-21,649
"Kujawsko-Pomorskie","PL75",2020-06-22,652
"Kujawsko-Pomorskie","PL75",2020-06-23,652
"Kujawsko-Pomorskie","PL75",2020-06-24,652
"Kujawsko-Pomorskie","PL75",2020-06-25,653
"Kujawsko-Pomorskie","PL75",2020-06-26,661
"Kujawsko-Pomorskie","PL75",2020-06-27,661
"Kujawsko-Pomorskie","PL75",2020-06-28,666
"Kujawsko-Pomorskie","PL75",2020-06-29,669
"Kujawsko-Pomorskie","PL75",2020-06-30,669
"Kujawsko-Pomorskie","PL75",2020-07-01,672
"Kujawsko-Pomorskie","PL75",2020-07-02,676
"Kujawsko-Pomorskie","PL75",2020-07-03,678
"Kujawsko-Pomorskie","PL75",2020-07-04,679
"Kujawsko-Pomorskie","PL75",2020-07-05,679
"Kujawsko-Pomorskie","PL75",2020-07-06,681
"Kujawsko-Pomorskie","PL75",2020-07-07,684
"Kujawsko-Pomorskie","PL75",2020-07-08,685
"Kujawsko-Pomorskie","PL75",2020-07-09,690
"Kujawsko-Pomorskie","PL75",2020-07-10,693
"Kujawsko-Pomorskie","PL75",2020-07-11,694
"Kujawsko-Pomorskie","PL75",2020-07-12,696
"Kujawsko-Pomorskie","PL75",2020-07-13,696
"Kujawsko-Pomorskie","PL75",2020-07-14,696
"Kujawsko-Pomorskie","PL75",2020-07-15,702
"Kujawsko-Pomorskie","PL75",2020-07-16,707
"Kujawsko-Pomorskie","PL75",2020-07-17,713
"Kujawsko-Pomorskie","PL75",2020-07-18,713
"Kujawsko-Pomorskie","PL75",2020-07-19,717
"Kujawsko-Pomorskie","PL75",2020-07-20,720
"Kujawsko-Pomorskie","PL75",2020-07-21,724
"Kujawsko-Pomorskie","PL75",2020-07-22,724
"Kujawsko-Pomorskie","PL75",2020-07-23,726
"Kujawsko-Pomorskie","PL75",2020-07-24,727
"Kujawsko-Pomorskie","PL75",2020-07-25,736
"Kujawsko-Pomorskie","PL75",2020-07-26,739
"Kujawsko-Pomorskie","PL75",2020-07-27,749
"Kujawsko-Pomorskie","PL75",2020-07-28,750
"Kujawsko-Pomorskie","PL75",2020-07-29,754
"Kujawsko-Pomorskie","PL75",2020-07-30,764
"Kujawsko-Pomorskie","PL75",2020-07-31,773
"Kujawsko-Pomorskie","PL75",2020-08-01,790
"Kujawsko-Pomorskie","PL75",2020-08-02,801
"Kujawsko-Pomorskie","PL75",2020-08-03,810
"Kujawsko-Pomorskie","PL75",2020-08-04,819
"Kujawsko-Pomorskie","PL75",2020-08-05,822
"Kujawsko-Pomorskie","PL75",2020-08-06,827
"Kujawsko-Pomorskie","PL75",2020-08-07,838
"Kujawsko-Pomorskie","PL75",2020-08-08,846
"Kujawsko-Pomorskie","PL75",2020-08-09,870
"Kujawsko-Pomorskie","PL75",2020-08-10,875
"Kujawsko-Pomorskie","PL75",2020-08-11,887
"Kujawsko-Pomorskie","PL75",2020-08-12,921
"Kujawsko-Pomorskie","PL75",2020-08-13,928
"Kujawsko-Pomorskie","PL75",2020-08-14,942
"Kujawsko-Pomorskie","PL75",2020-08-15,964
"Kujawsko-Pomorskie","PL75",2020-08-16,975
"Kujawsko-Pomorskie","PL75",2020-08-17,988
"Kujawsko-Pomorskie","PL75",2020-08-18,1016
"Kujawsko-Pomorskie","PL75",2020-08-19,1033
"Kujawsko-Pomorskie","PL75",2020-08-20,1050
"Kujawsko-Pomorskie","PL75",2020-08-21,1071
"Kujawsko-Pomorskie","PL75",2020-08-22,1102
"Kujawsko-Pomorskie","PL75",2020-08-23,1120
"Kujawsko-Pomorskie","PL75",2020-08-24,1126
"Kujawsko-Pomorskie","PL75",2020-08-25,1153
"Kujawsko-Pomorskie","PL75",2020-08-26,1183
"Kujawsko-Pomorskie","PL75",2020-08-27,1206
"Kujawsko-Pomorskie","PL75",2020-08-28,1230
"Kujawsko-Pomorskie","PL75",2020-08-29,1268
"Kujawsko-Pomorskie","PL75",2020-08-30,1291
"Kujawsko-Pomorskie","PL75",2020-08-31,1313
"Kujawsko-Pomorskie","PL75",2020-09-01,1333
"Kujawsko-Pomorskie","PL75",2020-09-02,1368
"Kujawsko-Pomorskie","PL75",2020-09-03,1384
"Kujawsko-Pomorskie","PL75",2020-09-04,1417
"Kujawsko-Pomorskie","PL75",2020-09-05,1428
"Kujawsko-Pomorskie","PL75",2020-09-06,1441
"Kujawsko-Pomorskie","PL75",2020-09-07,1460
"Kujawsko-Pomorskie","PL75",2020-09-08,1475
"Kujawsko-Pomorskie","PL75",2020-09-09,1483
"Kujawsko-Pomorskie","PL75",2020-09-10,1497
"Kujawsko-Pomorskie","PL75",2020-09-11,1517
"Kujawsko-Pomorskie","PL75",2020-09-12,1532
"Kujawsko-Pomorskie","PL75",2020-09-13,1586
"Kujawsko-Pomorskie","PL75",2020-09-14,1607
"Kujawsko-Pomorskie","PL75",2020-09-15,1631
"Kujawsko-Pomorskie","PL75",2020-09-16,1653
"Kujawsko-Pomorskie","PL75",2020-09-17,1688
"Kujawsko-Pomorskie","PL75",2020-09-18,1703
"Kujawsko-Pomorskie","PL75",2020-09-19,1745
"Kujawsko-Pomorskie","PL75",2020-09-20,1780
"Kujawsko-Pomorskie","PL75",2020-09-21,1806
"Kujawsko-Pomorskie","PL75",2020-09-22,1827
"Kujawsko-Pomorskie","PL75",2020-09-23,1840
"Kujawsko-Pomorskie","PL75",2020-09-24,1894
"Kujawsko-Pomorskie","PL75",2020-09-25,1935
"Kujawsko-Pomorskie","PL75",2020-09-26,2097
"Kujawsko-Pomorskie","PL75",2020-09-27,2263
"Kujawsko-Pomorskie","PL75",2020-09-28,2335
"Kujawsko-Pomorskie","PL75",2020-09-29,2487
"Kujawsko-Pomorskie","PL75",2020-09-30,2607
"Kujawsko-Pomorskie","PL75",2020-10-01,2685
"Kujawsko-Pomorskie","PL75",2020-10-02,2864
"Kujawsko-Pomorskie","PL75",2020-10-03,3082
"Kujawsko-Pomorskie","PL75",2020-10-04,3192
"Kujawsko-Pomorskie","PL75",2020-10-05,3421
"Kujawsko-Pomorskie","PL75",2020-10-06,3530
"Kujawsko-Pomorskie","PL75",2020-10-07,3683
"Kujawsko-Pomorskie","PL75",2020-10-08,3867
"Kujawsko-Pomorskie","PL75",2020-10-09,4178
"Kujawsko-Pomorskie","PL75",2020-10-10,4502
"Kujawsko-Pomorskie","PL75",2020-10-11,5056
"Kujawsko-Pomorskie","PL75",2020-10-12,5192
"Kujawsko-Pomorskie","PL75",2020-10-13,5450
"Kujawsko-Pomorskie","PL75",2020-10-14,5791
"Lubelskie","PL79",2020-03-05,0
"Lubelskie","PL79",2020-03-06,0
"Lubelskie","PL79",2020-03-07,0
"Lubelskie","PL79",2020-03-08,0
"Lubelskie","PL79",2020-03-09,0
"Lubelskie","PL79",2020-03-10,0
"Lubelskie","PL79",2020-03-11,1
"Lubelskie","PL79",2020-03-12,2
"Lubelskie","PL79",2020-03-13,6
"Lubelskie","PL79",2020-03-14,7
"Lubelskie","PL79",2020-03-15,15
"Lubelskie","PL79",2020-03-16,17
"Lubelskie","PL79",2020-03-17,18
"Lubelskie","PL79",2020-03-18,22
"Lubelskie","PL79",2020-03-19,22
"Lubelskie","PL79",2020-03-20,25
"Lubelskie","PL79",2020-03-21,28
"Lubelskie","PL79",2020-03-22,31
"Lubelskie","PL79",2020-03-23,39
"Lubelskie","PL79",2020-03-24,48
"Lubelskie","PL79",2020-03-25,54
"Lubelskie","PL79",2020-03-26,60
"Lubelskie","PL79",2020-03-27,74
"Lubelskie","PL79",2020-03-28,78
"Lubelskie","PL79",2020-03-29,87
"Lubelskie","PL79",2020-03-30,105
"Lubelskie","PL79",2020-03-31,114
"Lubelskie","PL79",2020-04-01,132
"Lubelskie","PL79",2020-04-02,133
"Lubelskie","PL79",2020-04-03,151
"Lubelskie","PL79",2020-04-04,158
"Lubelskie","PL79",2020-04-05,165
"Lubelskie","PL79",2020-04-06,174
"Lubelskie","PL79",2020-04-07,181
"Lubelskie","PL79",2020-04-08,192
"Lubelskie","PL79",2020-04-09,200
"Lubelskie","PL79",2020-04-10,205
"Lubelskie","PL79",2020-04-11,222
"Lubelskie","PL79",2020-04-12,225
"Lubelskie","PL79",2020-04-13,234
"Lubelskie","PL79",2020-04-14,240
"Lubelskie","PL79",2020-04-15,245
"Lubelskie","PL79",2020-04-16,270
"Lubelskie","PL79",2020-04-17,279
"Lubelskie","PL79",2020-04-18,290
"Lubelskie","PL79",2020-04-19,293
"Lubelskie","PL79",2020-04-20,308
"Lubelskie","PL79",2020-04-21,311
"Lubelskie","PL79",2020-04-22,325
"Lubelskie","PL79",2020-04-23,332
"Lubelskie","PL79",2020-04-24,336
"Lubelskie","PL79",2020-04-25,342
"Lubelskie","PL79",2020-04-26,346
"Lubelskie","PL79",2020-04-27,351
