"location_name","location","date","value"
"Opolskie","PL73",2020-08-20,12
"Opolskie","PL73",2020-08-21,8
"Opolskie","PL73",2020-08-22,25
"Opolskie","PL73",2020-08-23,29
"Opolskie","PL73",2020-08-24,5
"Opolskie","PL73",2020-08-25,10
"Opolskie","PL73",2020-08-26,10
"Opolskie","PL73",2020-08-27,17
"Opolskie","PL73",2020-08-28,16
"Opolskie","PL73",2020-08-29,15
"Opolskie","PL73",2020-08-30,8
"Opolskie","PL73",2020-08-31,8
"Opolskie","PL73",2020-09-01,11
"Opolskie","PL73",2020-09-02,14
"Opolskie","PL73",2020-09-03,8
"Opolskie","PL73",2020-09-04,8
"Opolskie","PL73",2020-09-05,9
"Opolskie","PL73",2020-09-06,9
"Opolskie","PL73",2020-09-07,36
"Opolskie","PL73",2020-09-08,5
"Opolskie","PL73",2020-09-09,7
"Opolskie","PL73",2020-09-10,12
"Opolskie","PL73",2020-09-11,24
"Opolskie","PL73",2020-09-12,16
"Opolskie","PL73",2020-09-13,14
"Opolskie","PL73",2020-09-14,5
"Opolskie","PL73",2020-09-15,26
"Opolskie","PL73",2020-09-16,28
"Opolskie","PL73",2020-09-17,19
"Opolskie","PL73",2020-09-18,19
"Opolskie","PL73",2020-09-19,19
"Opolskie","PL73",2020-09-20,35
"Opolskie","PL73",2020-09-21,84
"Opolskie","PL73",2020-09-22,70
"Opolskie","PL73",2020-09-23,28
"Opolskie","PL73",2020-09-24,24
"Opolskie","PL73",2020-09-25,19
"Opolskie","PL73",2020-09-26,38
"Opolskie","PL73",2020-09-27,32
"Opolskie","PL73",2020-09-28,16
"Opolskie","PL73",2020-09-29,35
"Opolskie","PL73",2020-09-30,36
"Opolskie","PL73",2020-10-01,36
"Opolskie","PL73",2020-10-02,21
"Opolskie","PL73",2020-10-03,56
"Opolskie","PL73",2020-10-04,53
"Opolskie","PL73",2020-10-05,44
"Opolskie","PL73",2020-10-06,48
"Opolskie","PL73",2020-10-07,53
"Opolskie","PL73",2020-10-08,50
"Opolskie","PL73",2020-10-09,90
"Opolskie","PL73",2020-10-10,116
"Opolskie","PL73",2020-10-11,141
"Opolskie","PL73",2020-10-12,123
"Opolskie","PL73",2020-10-13,153
"Opolskie","PL73",2020-10-14,241
"Swietokrzyskie","PL84",2020-03-05,0
"Swietokrzyskie","PL84",2020-03-06,0
"Swietokrzyskie","PL84",2020-03-07,0
"Swietokrzyskie","PL84",2020-03-08,0
"Swietokrzyskie","PL84",2020-03-09,0
"Swietokrzyskie","PL84",2020-03-10,0
"Swietokrzyskie","PL84",2020-03-11,0
"Swietokrzyskie","PL84",2020-03-12,0
"Swietokrzyskie","PL84",2020-03-13,0
"Swietokrzyskie","PL84",2020-03-14,0
"Swietokrzyskie","PL84",2020-03-15,2
"Swietokrzyskie","PL84",2020-03-16,1
"Swietokrzyskie","PL84",2020-03-17,0
"Swietokrzyskie","PL84",2020-03-18,0
"Swietokrzyskie","PL84",2020-03-19,1
"Swietokrzyskie","PL84",2020-03-20,1
"Swietokrzyskie","PL84",2020-03-21,1
"Swietokrzyskie","PL84",2020-03-22,1
"Swietokrzyskie","PL84",2020-03-23,0
"Swietokrzyskie","PL84",2020-03-24,1
"Swietokrzyskie","PL84",2020-03-25,0
"Swietokrzyskie","PL84",2020-03-26,6
"Swietokrzyskie","PL84",2020-03-27,1
"Swietokrzyskie","PL84",2020-03-28,7
"Swietokrzyskie","PL84",2020-03-29,5
"Swietokrzyskie","PL84",2020-03-30,7
"Swietokrzyskie","PL84",2020-03-31,3
"Swietokrzyskie","PL84",2020-04-01,12
"Swietokrzyskie","PL84",2020-04-02,6
"Swietokrzyskie","PL84",2020-04-03,7
"Swietokrzyskie","PL84",2020-04-04,17
"Swietokrzyskie","PL84",2020-04-05,2
"Swietokrzyskie","PL84",2020-04-06,12
"Swietokrzyskie","PL84",2020-04-07,10
"Swietokrzyskie","PL84",2020-04-08,17
"Swietokrzyskie","PL84",2020-04-09,7
"Swietokrzyskie","PL84",2020-04-10,2
"Swietokrzyskie","PL84",2020-04-11,1
"Swietokrzyskie","PL84",2020-04-12,6
"Swietokrzyskie","PL84",2020-04-13,5
"Swietokrzyskie","PL84",2020-04-14,0
"Swietokrzyskie","PL84",2020-04-15,13
"Swietokrzyskie","PL84",2020-04-16,16
"Swietokrzyskie","PL84",2020-04-17,5
"Swietokrzyskie","PL84",2020-04-18,18
"Swietokrzyskie","PL84",2020-04-19,10
"Swietokrzyskie","PL84",2020-04-20,7
"Swietokrzyskie","PL84",2020-04-21,17
"Swietokrzyskie","PL84",2020-04-22,11
"Swietokrzyskie","PL84",2020-04-23,9
"Swietokrzyskie","PL84",2020-04-24,1
"Swietokrzyskie","PL84",2020-04-25,6
"Swietokrzyskie","PL84",2020-04-26,1
"Swietokrzyskie","PL84",2020-04-27,3
"Swietokrzyskie","PL84",2020-04-28,3
"Swietokrzyskie","PL84",2020-04-29,3
"Swietokrzyskie","PL84",2020-04-30,2
"Swietokrzyskie","PL84",2020-05-01,4
"Swietokrzyskie","PL84",2020-05-02,0
"Swietokrzyskie","PL84",2020-05-03,1
"Swietokrzyskie","PL84",2020-05-04,7
"Swietokrzyskie","PL84",2020-05-05,4
"Swietokrzyskie","PL84",2020-05-06,18
"Swietokrzyskie","PL84",2020-05-07,0
"Swietokrzyskie","PL84",2020-05-08,3
"Swietokrzyskie","PL84",2020-05-09,9
"Swietokrzyskie","PL84",2020-05-10,9
"Swietokrzyskie","PL84",2020-05-11,4
"Swietokrzyskie","PL84",2020-05-12,0
"Swietokrzyskie","PL84",2020-05-13,3
"Swietokrzyskie","PL84",2020-05-14,9
"Swietokrzyskie","PL84",2020-05-15,0
"Swietokrzyskie","PL84",2020-05-16,3
"Swietokrzyskie","PL84",2020-05-17,1
"Swietokrzyskie","PL84",2020-05-18,0
"Swietokrzyskie","PL84",2020-05-19,11
"Swietokrzyskie","PL84",2020-05-20,1
"Swietokrzyskie","PL84",2020-05-21,4
"Swietokrzyskie","PL84",2020-05-22,4
"Swietokrzyskie","PL84",2020-05-23,5
"Swietokrzyskie","PL84",2020-05-24,8
"Swietokrzyskie","PL84",2020-05-25,7
"Swietokrzyskie","PL84",2020-05-26,10
"Swietokrzyskie","PL84",2020-05-27,7
"Swietokrzyskie","PL84",2020-05-28,9
"Swietokrzyskie","PL84",2020-05-29,24
"Swietokrzyskie","PL84",2020-05-30,7
"Swietokrzyskie","PL84",2020-05-31,34
"Swietokrzyskie","PL84",2020-06-01,7
"Swietokrzyskie","PL84",2020-06-02,6
"Swietokrzyskie","PL84",2020-06-03,7
"Swietokrzyskie","PL84",2020-06-04,9
"Swietokrzyskie","PL84",2020-06-05,9
"Swietokrzyskie","PL84",2020-06-06,1
"Swietokrzyskie","PL84",2020-06-07,3
"Swietokrzyskie","PL84",2020-06-08,0
"Swietokrzyskie","PL84",2020-06-09,40
"Swietokrzyskie","PL84",2020-06-10,14
"Swietokrzyskie","PL84",2020-06-11,11
"Swietokrzyskie","PL84",2020-06-12,5
"Swietokrzyskie","PL84",2020-06-13,11
"Swietokrzyskie","PL84",2020-06-14,2
"Swietokrzyskie","PL84",2020-06-15,13
"Swietokrzyskie","PL84",2020-06-16,14
"Swietokrzyskie","PL84",2020-06-17,11
"Swietokrzyskie","PL84",2020-06-18,22
"Swietokrzyskie","PL84",2020-06-19,18
"Swietokrzyskie","PL84",2020-06-20,11
"Swietokrzyskie","PL84",2020-06-21,11
"Swietokrzyskie","PL84",2020-06-22,6
"Swietokrzyskie","PL84",2020-06-23,15
"Swietokrzyskie","PL84",2020-06-24,2
"Swietokrzyskie","PL84",2020-06-25,21
"Swietokrzyskie","PL84",2020-06-26,8
"Swietokrzyskie","PL84",2020-06-27,2
"Swietokrzyskie","PL84",2020-06-28,14
"Swietokrzyskie","PL84",2020-06-29,10
"Swietokrzyskie","PL84",2020-06-30,14
"Swietokrzyskie","PL84",2020-07-01,8
"Swietokrzyskie","PL84",2020-07-02,4
"Swietokrzyskie","PL84",2020-07-03,7
"Swietokrzyskie","PL84",2020-07-04,13
"Swietokrzyskie","PL84",2020-07-05,2
"Swietokrzyskie","PL84",2020-07-06,5
"Swietokrzyskie","PL84",2020-07-07,10
"Swietokrzyskie","PL84",2020-07-08,4
"Swietokrzyskie","PL84",2020-07-09,3
"Swietokrzyskie","PL84",2020-07-10,5
"Swietokrzyskie","PL84",2020-07-11,4
"Swietokrzyskie","PL84",2020-07-12,0
"Swietokrzyskie","PL84",2020-07-13,3
"Swietokrzyskie","PL84",2020-07-14,3
"Swietokrzyskie","PL84",2020-07-15,2
"Swietokrzyskie","PL84",2020-07-16,3
"Swietokrzyskie","PL84",2020-07-17,3
"Swietokrzyskie","PL84",2020-07-18,10
"Swietokrzyskie","PL84",2020-07-19,0
"Swietokrzyskie","PL84",2020-07-20,6
"Swietokrzyskie","PL84",2020-07-21,5
"Swietokrzyskie","PL84",2020-07-22,29
"Swietokrzyskie","PL84",2020-07-23,7
"Swietokrzyskie","PL84",2020-07-24,4
"Swietokrzyskie","PL84",2020-07-25,8
"Swietokrzyskie","PL84",2020-07-26,7
"Swietokrzyskie","PL84",2020-07-27,3
"Swietokrzyskie","PL84",2020-07-28,2
"Swietokrzyskie","PL84",2020-07-29,6
"Swietokrzyskie","PL84",2020-07-30,5
"Swietokrzyskie","PL84",2020-07-31,5
"Swietokrzyskie","PL84",2020-08-01,2
"Swietokrzyskie","PL84",2020-08-02,7
"Swietokrzyskie","PL84",2020-08-03,2
"Swietokrzyskie","PL84",2020-08-04,8
"Swietokrzyskie","PL84",2020-08-05,26
"Swietokrzyskie","PL84",2020-08-06,3
"Swietokrzyskie","PL84",2020-08-07,30
"Swietokrzyskie","PL84",2020-08-08,11
"Swietokrzyskie","PL84",2020-08-09,13
"Swietokrzyskie","PL84",2020-08-10,11
"Swietokrzyskie","PL84",2020-08-11,8
"Swietokrzyskie","PL84",2020-08-12,11
"Swietokrzyskie","PL84",2020-08-13,2
"Swietokrzyskie","PL84",2020-08-14,12
"Swietokrzyskie","PL84",2020-08-15,3
"Swietokrzyskie","PL84",2020-08-16,41
"Swietokrzyskie","PL84",2020-08-17,16
"Swietokrzyskie","PL84",2020-08-18,10
"Swietokrzyskie","PL84",2020-08-19,8
"Swietokrzyskie","PL84",2020-08-20,4
"Swietokrzyskie","PL84",2020-08-21,15
"Swietokrzyskie","PL84",2020-08-22,22
"Swietokrzyskie","PL84",2020-08-23,11
"Swietokrzyskie","PL84",2020-08-24,8
"Swietokrzyskie","PL84",2020-08-25,53
"Swietokrzyskie","PL84",2020-08-26,20
"Swietokrzyskie","PL84",2020-08-27,20
"Swietokrzyskie","PL84",2020-08-28,18
"Swietokrzyskie","PL84",2020-08-29,19
"Swietokrzyskie","PL84",2020-08-30,27
"Swietokrzyskie","PL84",2020-08-31,6
"Swietokrzyskie","PL84",2020-09-01,14
"Swietokrzyskie","PL84",2020-09-02,16
"Swietokrzyskie","PL84",2020-09-03,15
"Swietokrzyskie","PL84",2020-09-04,21
"Swietokrzyskie","PL84",2020-09-05,15
"Swietokrzyskie","PL84",2020-09-06,26
"Swietokrzyskie","PL84",2020-09-07,15
"Swietokrzyskie","PL84",2020-09-08,9
"Swietokrzyskie","PL84",2020-09-09,11
"Swietokrzyskie","PL84",2020-09-10,17
"Swietokrzyskie","PL84",2020-09-11,18
"Swietokrzyskie","PL84",2020-09-12,15
"Swietokrzyskie","PL84",2020-09-13,17
"Swietokrzyskie","PL84",2020-09-14,13
"Swietokrzyskie","PL84",2020-09-15,4
"Swietokrzyskie","PL84",2020-09-16,33
"Swietokrzyskie","PL84",2020-09-17,8
"Swietokrzyskie","PL84",2020-09-18,32
"Swietokrzyskie","PL84",2020-09-19,27
"Swietokrzyskie","PL84",2020-09-20,21
"Swietokrzyskie","PL84",2020-09-21,18
"Swietokrzyskie","PL84",2020-09-22,8
"Swietokrzyskie","PL84",2020-09-23,21
"Swietokrzyskie","PL84",2020-09-24,36
"Swietokrzyskie","PL84",2020-09-25,36
"Swietokrzyskie","PL84",2020-09-26,52
"Swietokrzyskie","PL84",2020-09-27,41
"Swietokrzyskie","PL84",2020-09-28,39
"Swietokrzyskie","PL84",2020-09-29,18
"Swietokrzyskie","PL84",2020-09-30,39
"Swietokrzyskie","PL84",2020-10-01,50
"Swietokrzyskie","PL84",2020-10-02,43
"Swietokrzyskie","PL84",2020-10-03,33
"Swietokrzyskie","PL84",2020-10-04,156
"Swietokrzyskie","PL84",2020-10-05,70
"Swietokrzyskie","PL84",2020-10-06,49
"Swietokrzyskie","PL84",2020-10-07,139
"Swietokrzyskie","PL84",2020-10-08,149
"Swietokrzyskie","PL84",2020-10-09,159
"Swietokrzyskie","PL84",2020-10-10,192
"Swietokrzyskie","PL84",2020-10-11,218
"Swietokrzyskie","PL84",2020-10-12,152
"Swietokrzyskie","PL84",2020-10-13,187
"Swietokrzyskie","PL84",2020-10-14,121
"Podlaskie","PL81",2020-03-05,0
"Podlaskie","PL81",2020-03-06,0
"Podlaskie","PL81",2020-03-07,0
"Podlaskie","PL81",2020-03-08,0
"Podlaskie","PL81",2020-03-09,0
"Podlaskie","PL81",2020-03-10,0
"Podlaskie","PL81",2020-03-11,0
"Podlaskie","PL81",2020-03-12,0
"Podlaskie","PL81",2020-03-13,0
"Podlaskie","PL81",2020-03-14,0
"Podlaskie","PL81",2020-03-15,0
"Podlaskie","PL81",2020-03-16,0
"Podlaskie","PL81",2020-03-17,0
"Podlaskie","PL81",2020-03-18,1
"Podlaskie","PL81",2020-03-19,0
"Podlaskie","PL81",2020-03-20,0
"Podlaskie","PL81",2020-03-21,2
"Podlaskie","PL81",2020-03-22,2
"Podlaskie","PL81",2020-03-23,1
"Podlaskie","PL81",2020-03-24,1
"Podlaskie","PL81",2020-03-25,0
"Podlaskie","PL81",2020-03-26,3
"Podlaskie","PL81",2020-03-27,3
"Podlaskie","PL81",2020-03-28,4
"Podlaskie","PL81",2020-03-29,9
"Podlaskie","PL81",2020-03-30,2
"Podlaskie","PL81",2020-03-31,8
"Podlaskie","PL81",2020-04-01,0
"Podlaskie","PL81",2020-04-02,11
"Podlaskie","PL81",2020-04-03,12
"Podlaskie","PL81",2020-04-04,15
"Podlaskie","PL81",2020-04-05,8
"Podlaskie","PL81",2020-04-06,9
"Podlaskie","PL81",2020-04-07,18
"Podlaskie","PL81",2020-04-08,18
"Podlaskie","PL81",2020-04-09,22
"Podlaskie","PL81",2020-04-10,19
"Podlaskie","PL81",2020-04-11,21
"Podlaskie","PL81",2020-04-12,6
"Podlaskie","PL81",2020-04-13,27
"Podlaskie","PL81",2020-04-14,16
"Podlaskie","PL81",2020-04-15,18
"Podlaskie","PL81",2020-04-16,3
"Podlaskie","PL81",2020-04-17,19
"Podlaskie","PL81",2020-04-18,13
"Podlaskie","PL81",2020-04-19,25
"Podlaskie","PL81",2020-04-20,5
"Podlaskie","PL81",2020-04-21,6
"Podlaskie","PL81",2020-04-22,5
"Podlaskie","PL81",2020-04-23,3
"Podlaskie","PL81",2020-04-24,6
"Podlaskie","PL81",2020-04-25,3
"Podlaskie","PL81",2020-04-26,14
"Podlaskie","PL81",2020-04-27,3
"Podlaskie","PL81",2020-04-28,4
"Podlaskie","PL81",2020-04-29,2
"Podlaskie","PL81",2020-04-30,0
"Podlaskie","PL81",2020-05-01,8
"Podlaskie","PL81",2020-05-02,0
"Podlaskie","PL81",2020-05-03,2
"Podlaskie","PL81",2020-05-04,1
"Podlaskie","PL81",2020-05-05,0
"Podlaskie","PL81",2020-05-06,1
"Podlaskie","PL81",2020-05-07,1
"Podlaskie","PL81",2020-05-08,1
"Podlaskie","PL81",2020-05-09,2
"Podlaskie","PL81",2020-05-10,0
"Podlaskie","PL81",2020-05-11,1
"Podlaskie","PL81",2020-05-12,0
"Podlaskie","PL81",2020-05-13,1
"Podlaskie","PL81",2020-05-14,0
"Podlaskie","PL81",2020-05-15,1
"Podlaskie","PL81",2020-05-16,1
"Podlaskie","PL81",2020-05-17,0
"Podlaskie","PL81",2020-05-18,1
"Podlaskie","PL81",2020-05-19,1
"Podlaskie","PL81",2020-05-20,9
"Podlaskie","PL81",2020-05-21,7
"Podlaskie","PL81",2020-05-22,0
"Podlaskie","PL81",2020-05-23,6
"Podlaskie","PL81",2020-05-24,3
"Podlaskie","PL81",2020-05-25,4
"Podlaskie","PL81",2020-05-26,5
"Podlaskie","PL81",2020-05-27,7
"Podlaskie","PL81",2020-05-28,9
"Podlaskie","PL81",2020-05-29,3
"Podlaskie","PL81",2020-05-30,3
"Podlaskie","PL81",2020-05-31,4
"Podlaskie","PL81",2020-06-01,1
"Podlaskie","PL81",2020-06-02,8
"Podlaskie","PL81",2020-06-03,5
"Podlaskie","PL81",2020-06-04,10
"Podlaskie","PL81",2020-06-05,12
"Podlaskie","PL81",2020-06-06,8
"Podlaskie","PL81",2020-06-07,4
"Podlaskie","PL81",2020-06-08,21
"Podlaskie","PL81",2020-06-09,6
"Podlaskie","PL81",2020-06-10,15
"Podlaskie","PL81",2020-06-11,11
"Podlaskie","PL81",2020-06-12,9
"Podlaskie","PL81",2020-06-13,17
"Podlaskie","PL81",2020-06-14,9
"Podlaskie","PL81",2020-06-15,23
"Podlaskie","PL81",2020-06-16,13
"Podlaskie","PL81",2020-06-17,7
"Podlaskie","PL81",2020-06-18,18
"Podlaskie","PL81",2020-06-19,13
"Podlaskie","PL81",2020-06-20,14
"Podlaskie","PL81",2020-06-21,15
"Podlaskie","PL81",2020-06-22,15
"Podlaskie","PL81",2020-06-23,23
"Podlaskie","PL81",2020-06-24,10
"Podlaskie","PL81",2020-06-25,13
"Podlaskie","PL81",2020-06-26,14
"Podlaskie","PL81",2020-06-27,15
"Podlaskie","PL81",2020-06-28,9
"Podlaskie","PL81",2020-06-29,19
"Podlaskie","PL81",2020-06-30,17
"Podlaskie","PL81",2020-07-01,20
"Podlaskie","PL81",2020-07-02,5
"Podlaskie","PL81",2020-07-03,6
"Podlaskie","PL81",2020-07-04,7
"Podlaskie","PL81",2020-07-05,13
"Podlaskie","PL81",2020-07-06,2
"Podlaskie","PL81",2020-07-07,4
"Podlaskie","PL81",2020-07-08,2
"Podlaskie","PL81",2020-07-09,7
"Podlaskie","PL81",2020-07-10,6
"Podlaskie","PL81",2020-07-11,2
"Podlaskie","PL81",2020-07-12,2
"Podlaskie","PL81",2020-07-13,3
"Podlaskie","PL81",2020-07-14,0
"Podlaskie","PL81",2020-07-15,1
"Podlaskie","PL81",2020-07-16,1
"Podlaskie","PL81",2020-07-17,0
"Podlaskie","PL81",2020-07-18,4
"Podlaskie","PL81",2020-07-19,3
"Podlaskie","PL81",2020-07-20,0
"Podlaskie","PL81",2020-07-21,4
"Podlaskie","PL81",2020-07-22,2
"Podlaskie","PL81",2020-07-23,5
"Podlaskie","PL81",2020-07-24,2
"Podlaskie","PL81",2020-07-25,5
"Podlaskie","PL81",2020-07-26,9
"Podlaskie","PL81",2020-07-27,2
"Podlaskie","PL81",2020-07-28,7
"Podlaskie","PL81",2020-07-29,8
"Podlaskie","PL81",2020-07-30,7
"Podlaskie","PL81",2020-07-31,7
"Podlaskie","PL81",2020-08-01,6
"Podlaskie","PL81",2020-08-02,4
"Podlaskie","PL81",2020-08-03,9
"Podlaskie","PL81",2020-08-04,10
"Podlaskie","PL81",2020-08-05,15
"Podlaskie","PL81",2020-08-06,10
"Podlaskie","PL81",2020-08-07,17
"Podlaskie","PL81",2020-08-08,1
"Podlaskie","PL81",2020-08-09,12
"Podlaskie","PL81",2020-08-10,10
"Podlaskie","PL81",2020-08-11,8
"Podlaskie","PL81",2020-08-12,7
"Podlaskie","PL81",2020-08-13,7
"Podlaskie","PL81",2020-08-14,17
"Podlaskie","PL81",2020-08-15,31
"Podlaskie","PL81",2020-08-16,6
"Podlaskie","PL81",2020-08-17,3
"Podlaskie","PL81",2020-08-18,5
"Podlaskie","PL81",2020-08-19,10
"Podlaskie","PL81",2020-08-20,8
"Podlaskie","PL81",2020-08-21,12
"Podlaskie","PL81",2020-08-22,6
"Podlaskie","PL81",2020-08-23,7
"Podlaskie","PL81",2020-08-24,6
"Podlaskie","PL81",2020-08-25,8
"Podlaskie","PL81",2020-08-26,28
"Podlaskie","PL81",2020-08-27,13
"Podlaskie","PL81",2020-08-28,12
"Podlaskie","PL81",2020-08-29,5
"Podlaskie","PL81",2020-08-30,24
"Podlaskie","PL81",2020-08-31,4
"Podlaskie","PL81",2020-09-01,9
"Podlaskie","PL81",2020-09-02,10
"Podlaskie","PL81",2020-09-03,7
"Podlaskie","PL81",2020-09-04,10
"Podlaskie","PL81",2020-09-05,8
"Podlaskie","PL81",2020-09-06,11
"Podlaskie","PL81",2020-09-07,14
"Podlaskie","PL81",2020-09-08,19
"Podlaskie","PL81",2020-09-09,9
"Podlaskie","PL81",2020-09-10,5
"Podlaskie","PL81",2020-09-11,16
"Podlaskie","PL81",2020-09-12,33
"Podlaskie","PL81",2020-09-13,5
"Podlaskie","PL81",2020-09-14,17
"Podlaskie","PL81",2020-09-15,8
"Podlaskie","PL81",2020-09-16,11
"Podlaskie","PL81",2020-09-17,27
"Podlaskie","PL81",2020-09-18,23
"Podlaskie","PL81",2020-09-19,15
"Podlaskie","PL81",2020-09-20,24
"Podlaskie","PL81",2020-09-21,21
"Podlaskie","PL81",2020-09-22,13
"Podlaskie","PL81",2020-09-23,21
"Podlaskie","PL81",2020-09-24,22
"Podlaskie","PL81",2020-09-25,38
"Podlaskie","PL81",2020-09-26,54
"Podlaskie","PL81",2020-09-27,76
"Podlaskie","PL81",2020-09-28,65
"Podlaskie","PL81",2020-09-29,59
"Podlaskie","PL81",2020-09-30,57
"Podlaskie","PL81",2020-10-01,57
"Podlaskie","PL81",2020-10-02,64
"Podlaskie","PL81",2020-10-03,86
"Podlaskie","PL81",2020-10-04,126
"Podlaskie","PL81",2020-10-05,76
"Podlaskie","PL81",2020-10-06,90
"Podlaskie","PL81",2020-10-07,57
"Podlaskie","PL81",2020-10-08,84
"Podlaskie","PL81",2020-10-09,94
"Podlaskie","PL81",2020-10-10,117
"Podlaskie","PL81",2020-10-11,172
"Podlaskie","PL81",2020-10-12,110
"Podlaskie","PL81",2020-10-13,130
"Podlaskie","PL81",2020-10-14,183
"Zachodniopomorskie","PL87",2020-03-05,0
"Zachodniopomorskie","PL87",2020-03-06,0
"Zachodniopomorskie","PL87",2020-03-07,2
"Zachodniopomorskie","PL87",2020-03-08,0
"Zachodniopomorskie","PL87",2020-03-09,0
"Zachodniopomorskie","PL87",2020-03-10,0
"Zachodniopomorskie","PL87",2020-03-11,0
"Zachodniopomorskie","PL87",2020-03-12,0
"Zachodniopomorskie","PL87",2020-03-13,1
"Zachodniopomorskie","PL87",2020-03-14,2
"Zachodniopomorskie","PL87",2020-03-15,0
"Zachodniopomorskie","PL87",2020-03-16,1
"Zachodniopomorskie","PL87",2020-03-17,0
"Zachodniopomorskie","PL87",2020-03-18,2
"Zachodniopomorskie","PL87",2020-03-19,0
"Zachodniopomorskie","PL87",2020-03-20,1
"Zachodniopomorskie","PL87",2020-03-21,0
"Zachodniopomorskie","PL87",2020-03-22,1
"Zachodniopomorskie","PL87",2020-03-23,2
"Zachodniopomorskie","PL87",2020-03-24,4
"Zachodniopomorskie","PL87",2020-03-25,11
"Zachodniopomorskie","PL87",2020-03-26,4
"Zachodniopomorskie","PL87",2020-03-27,2
"Zachodniopomorskie","PL87",2020-03-28,7
"Zachodniopomorskie","PL87",2020-03-29,11
"Zachodniopomorskie","PL87",2020-03-30,6
"Zachodniopomorskie","PL87",2020-03-31,2
"Zachodniopomorskie","PL87",2020-04-01,10
"Zachodniopomorskie","PL87",2020-04-02,10
"Zachodniopomorskie","PL87",2020-04-03,10
"Zachodniopomorskie","PL87",2020-04-04,0
"Zachodniopomorskie","PL87",2020-04-05,11
"Zachodniopomorskie","PL87",2020-04-06,6
"Zachodniopomorskie","PL87",2020-04-07,11
"Zachodniopomorskie","PL87",2020-04-08,16
"Zachodniopomorskie","PL87",2020-04-09,32
"Zachodniopomorskie","PL87",2020-04-10,9
"Zachodniopomorskie","PL87",2020-04-11,10
"Zachodniopomorskie","PL87",2020-04-12,7
"Zachodniopomorskie","PL87",2020-04-13,2
"Zachodniopomorskie","PL87",2020-04-14,10
"Zachodniopomorskie","PL87",2020-04-15,8
"Zachodniopomorskie","PL87",2020-04-16,6
"Zachodniopomorskie","PL87",2020-04-17,6
"Zachodniopomorskie","PL87",2020-04-18,7
"Zachodniopomorskie","PL87",2020-04-19,19
"Zachodniopomorskie","PL87",2020-04-20,17
"Zachodniopomorskie","PL87",2020-04-21,11
"Zachodniopomorskie","PL87",2020-04-22,2
"Zachodniopomorskie","PL87",2020-04-23,9
"Zachodniopomorskie","PL87",2020-04-24,16
"Zachodniopomorskie","PL87",2020-04-25,32
"Zachodniopomorskie","PL87",2020-04-26,7
"Zachodniopomorskie","PL87",2020-04-27,12
"Zachodniopomorskie","PL87",2020-04-28,15
"Zachodniopomorskie","PL87",2020-04-29,6
"Zachodniopomorskie","PL87",2020-04-30,4
"Zachodniopomorskie","PL87",2020-05-01,16
"Zachodniopomorskie","PL87",2020-05-02,5
"Zachodniopomorskie","PL87",2020-05-03,5
"Zachodniopomorskie","PL87",2020-05-04,8
"Zachodniopomorskie","PL87",2020-05-05,14
"Zachodniopomorskie","PL87",2020-05-06,13
"Zachodniopomorskie","PL87",2020-05-07,11
"Zachodniopomorskie","PL87",2020-05-08,8
"Zachodniopomorskie","PL87",2020-05-09,4
"Zachodniopomorskie","PL87",2020-05-10,5
"Zachodniopomorskie","PL87",2020-05-11,4
"Zachodniopomorskie","PL87",2020-05-12,1
"Zachodniopomorskie","PL87",2020-05-13,6
"Zachodniopomorskie","PL87",2020-05-14,6
"Zachodniopomorskie","PL87",2020-05-15,2
"Zachodniopomorskie","PL87",2020-05-16,3
"Zachodniopomorskie","PL87",2020-05-17,1
"Zachodniopomorskie","PL87",2020-05-18,2
"Zachodniopomorskie","PL87",2020-05-19,3
"Zachodniopomorskie","PL87",2020-05-20,5
"Zachodniopomorskie","PL87",2020-05-21,1
"Zachodniopomorskie","PL87",2020-05-22,10
"Zachodniopomorskie","PL87",2020-05-23,2
"Zachodniopomorskie","PL87",2020-05-24,4
"Zachodniopomorskie","PL87",2020-05-25,1
"Zachodniopomorskie","PL87",2020-05-26,1
"Zachodniopomorskie","PL87",2020-05-27,4
"Zachodniopomorskie","PL87",2020-05-28,2
"Zachodniopomorskie","PL87",2020-05-29,0
"Zachodniopomorskie","PL87",2020-05-30,4
"Zachodniopomorskie","PL87",2020-05-31,4
"Zachodniopomorskie","PL87",2020-06-01,1
"Zachodniopomorskie","PL87",2020-06-02,0
"Zachodniopomorskie","PL87",2020-06-03,5
"Zachodniopomorskie","PL87",2020-06-04,7
"Zachodniopomorskie","PL87",2020-06-05,2
"Zachodniopomorskie","PL87",2020-06-06,3
"Zachodniopomorskie","PL87",2020-06-07,0
"Zachodniopomorskie","PL87",2020-06-08,1
"Zachodniopomorskie","PL87",2020-06-09,0
"Zachodniopomorskie","PL87",2020-06-10,6
"Zachodniopomorskie","PL87",2020-06-11,5
"Zachodniopomorskie","PL87",2020-06-12,2
"Zachodniopomorskie","PL87",2020-06-13,2
"Zachodniopomorskie","PL87",2020-06-14,7
"Zachodniopomorskie","PL87",2020-06-15,5
"Zachodniopomorskie","PL87",2020-06-16,2
"Zachodniopomorskie","PL87",2020-06-17,5
"Zachodniopomorskie","PL87",2020-06-18,3
"Zachodniopomorskie","PL87",2020-06-19,0
"Zachodniopomorskie","PL87",2020-06-20,4
"Zachodniopomorskie","PL87",2020-06-21,1
"Zachodniopomorskie","PL87",2020-06-22,1
"Zachodniopomorskie","PL87",2020-06-23,0
