"forecast_date","target","target_end_date","location","type","quantile","value"
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","point",NA,46780
2021-03-08,"1 wk ahead inc death",2021-03-13,"PL","point",NA,1685
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.01,46741
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.025,46747
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.05,46754
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.1,46760
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.15,46764
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.2,46766
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.25,46769
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.3,46772
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.35,46774
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.4,46776
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.45,46778
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.5,46780
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.55,46782
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.6,46784
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.65,46786
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.7,46788
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.75,46791
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.8,46794
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.85,46797
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.9,46801
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.95,46806
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.975,46812
2021-03-08,"1 wk ahead cum death",2021-03-13,"PL","quantile",0.99,46817
2021-03-08,"1 wk ahead inc death",2021-03-13,"PL","quantile",0.01,1646
