"forecast_date","target","target_end_date","location","type","quantile","value"
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","point",NA,22975
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","point",NA,3113
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.01,22377
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.025,22380
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.05,22402
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.1,22492
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.15,22540
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.2,22610
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.25,22667
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.3,22708
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.35,22759
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.4,22822
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.45,22908
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.5,22975
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.55,22982
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.6,22992
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.65,22999
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.7,23004
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.75,23010
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.8,23023
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.85,23043
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.9,23079
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.95,23123
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.975,23159
2020-12-07,"1 wk ahead cum death",2020-12-12,"PL","quantile",0.99,23214
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.01,2515
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.025,2518
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.05,2540
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.1,2630
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.15,2678
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.2,2748
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.25,2805
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.3,2846
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.35,2897
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.4,2960
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.45,3046
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.5,3113
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.55,3120
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.6,3130
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.65,3137
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.7,3142
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.75,3148
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.8,3161
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.85,3181
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.9,3217
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.95,3261
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.975,3297
2020-12-07,"1 wk ahead inc death",2020-12-12,"PL","quantile",0.99,3352
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","point",NA,25512
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","point",NA,2774
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.01,25051
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.025,25061
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.05,25102
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.1,25277
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.15,25302
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.2,25322
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.25,25338
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.3,25347
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.35,25368
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.4,25390
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.45,25430
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.5,25512
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.55,25580
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.6,25650
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.65,25716
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.7,25763
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.75,25803
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.8,25893
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.85,25979
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.9,26059
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.95,26168
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.975,26245
2020-12-07,"2 wk ahead cum death",2020-12-19,"PL","quantile",0.99,26299
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.01,2313
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.025,2314
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.05,2320
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.1,2332
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.15,2339
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.2,2346
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.25,2367
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.3,2409
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.35,2527
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.4,2655
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.45,2691
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.5,2774
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.55,2853
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.6,2914
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.65,2957
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.7,3011
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.75,3043
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.8,3062
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.85,3098
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.9,3132
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.95,3162
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.975,3192
2020-12-07,"2 wk ahead inc death",2020-12-19,"PL","quantile",0.99,3207
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","point",NA,28160
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","point",NA,2843
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.01,26867
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.025,26872
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.05,26887
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.1,26922
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.15,26940
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.2,26959
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.25,27014
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.3,27128
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.35,27430
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.4,27797
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.45,27920
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.5,28160
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.55,28406
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.6,28554
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.65,28695
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.7,28858
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.75,28945
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.8,29003
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.85,29096
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.9,29169
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.95,29262
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.975,29325
2020-12-07,"3 wk ahead cum death",2020-12-26,"PL","quantile",0.99,29382
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.01,1574
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.025,1579
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.05,1584
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.1,1592
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.15,1599
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.2,1608
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.25,1642
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.3,1683
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.35,1833
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.4,2024
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.45,2667
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.5,2843
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.55,2926
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.6,2991
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.65,3048
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.7,3107
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.75,3144
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.8,3188
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.85,3206
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.9,3221
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.95,3237
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.975,3249
2020-12-07,"3 wk ahead inc death",2020-12-26,"PL","quantile",0.99,3259
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","point",NA,30954
2020-12-07,"4 wk ahead inc death",2021-01-02,"PL","point",NA,2831
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.01,27884
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.025,27892
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.05,27912
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.1,27954
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.15,27973
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.2,28004
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.25,28090
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.3,28236
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.35,28699
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.4,29264
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.45,30827
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.5,30954
2020-12-07,"4 wk ahead cum death",2021-01-02,"PL","quantile",0.55,31293
