"forecast_date","target","target_end_date","location","type","quantile","value"
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","point",NA,38659
2021-02-01,"1 wk ahead inc death",2021-02-06,"PL","point",NA,1589
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.01,38624
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.025,38630
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.05,38633
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.1,38638
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.15,38642
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.2,38645
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.25,38648
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.3,38650
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.35,38652
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.4,38654
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.45,38656
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.5,38659
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.55,38661
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.6,38662
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.65,38665
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.7,38667
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.75,38669
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.8,38671
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.85,38674
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.9,38678
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.95,38683
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.975,38689
2021-02-01,"1 wk ahead cum death",2021-02-06,"PL","quantile",0.99,38693
2021-02-01,"1 wk ahead inc death",2021-02-06,"PL","quantile",0.01,1554
2021-02-01,"1 wk ahead inc death",2021-02-06,"PL","quantile",0.025,1560
2021-02-01,"1 wk ahead inc death",2021-02-06,"PL","quantile",0.05,1563
