"forecast_date","target","target_end_date","location","type","quantile","value"
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","point",NA,43593
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","point",NA,1536
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.01,43559
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.025,43564
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.05,43570
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.1,43575
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.15,43579
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.2,43581
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.25,43583
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.3,43585
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.35,43587
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.4,43590
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.45,43591
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.5,43593
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.55,43595
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.6,43597
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.65,43598
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.7,43600
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.75,43602
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.8,43604
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.85,43607
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.9,43611
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.95,43616
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.975,43620
2021-02-22,"1 wk ahead cum death",2021-02-27,"PL","quantile",0.99,43623
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.01,1502
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.025,1507
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.05,1513
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.1,1518
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.15,1522
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.2,1524
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.25,1526
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.3,1528
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.35,1530
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.4,1533
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.45,1534
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.5,1536
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.55,1538
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.6,1540
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.65,1541
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.7,1543
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.75,1545
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.8,1547
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.85,1550
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.9,1554
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.95,1559
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.975,1563
2021-02-22,"1 wk ahead inc death",2021-02-27,"PL","quantile",0.99,1566
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","point",NA,45225
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","point",NA,1634
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.01,45178
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.025,45184
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.05,45190
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.1,45198
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.15,45204
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.2,45208
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.25,45211
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.3,45215
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.35,45218
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.4,45220
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.45,45223
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.5,45225
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.55,45229
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.6,45231
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.65,45235
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.7,45238
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.75,45241
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.8,45245
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.85,45249
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.9,45254
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.95,45261
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.975,45270
2021-02-22,"2 wk ahead cum death",2021-03-06,"PL","quantile",0.99,45279
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.01,1596
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.025,1601
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.05,1607
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.1,1612
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.15,1617
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.2,1620
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.25,1623
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.3,1625
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.35,1627
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.4,1629
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.45,1632
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.5,1634
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.55,1636
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.6,1637
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.65,1640
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.7,1641
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.75,1644
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.8,1646
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.85,1649
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.9,1654
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.95,1660
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.975,1666
2021-02-22,"2 wk ahead inc death",2021-03-06,"PL","quantile",0.99,1673
2021-02-22,"3 wk ahead cum death",2021-03-13,"PL","point",NA,46874
2021-02-22,"3 wk ahead inc death",2021-03-13,"PL","point",NA,1649
