forecast_date,target,target_end_date,location,type,quantile,value
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,point,NA,132.5
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.010,81.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.025,90.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.050,95.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.100,102.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.150,108.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.200,112.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.250,115.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.300,118.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.350,122.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.400,125.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.450,129.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.500,132.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.550,135.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.600,137.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.650,140.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.700,144.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.750,148.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.800,153.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.850,157.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.900,165.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.950,176.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.975,186.0
2021-03-07,1 wk ahead inc death,2021-03-13,GM01,quantile,0.990,195.0
2021-03-07,2 wk ahead inc death,2021-03-20,GM01,point,NA,132.0
2021-03-07,2 wk ahead inc death,2021-03-20,GM01,quantile,0.010,75.0
2021-03-07,2 wk ahead inc death,2021-03-20,GM01,quantile,0.025,85.0
2021-03-07,2 wk ahead inc death,2021-03-20,GM01,quantile,0.050,90.0
