forecast_date,target,target_end_date,location,type,quantile,value
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,point,NA,588.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.010,437.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.025,474.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.050,490.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.100,507.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.150,521.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.200,535.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.250,546.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.300,554.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.350,565.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.400,574.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.450,583.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.500,591.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.550,598.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.600,608.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.650,619.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.700,632.3
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.750,645.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.800,660.2
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.850,677.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.900,699.1
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.950,730.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.975,754.0
2021-01-17,1 wk ahead inc death,2021-01-23,GM01,quantile,0.990,783.1
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,point,NA,556.1
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.010,356.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.025,385.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.050,408.9
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.100,439.9
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.150,459.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.200,478.6
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.250,492.8
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.300,509.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.350,523.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.400,537.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.450,550.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.500,562.5
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.550,576.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.600,590.8
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.650,605.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.700,624.3
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.750,642.3
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.800,661.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.850,689.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.900,721.1
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.950,781.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.975,822.0
2021-01-17,2 wk ahead inc death,2021-01-30,GM01,quantile,0.990,863.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,point,NA,511.7
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.010,270.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.025,296.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.050,326.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.100,368.9
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.150,389.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.200,411.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.250,430.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.300,448.7
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.350,465.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.400,485.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.450,501.6
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.500,519.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.550,537.5
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.600,558.4
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.650,577.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.700,594.3
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.750,621.3
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.800,649.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.850,688.0
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.900,734.4
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.950,813.1
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.975,874.1
2021-01-17,3 wk ahead inc death,2021-02-06,GM01,quantile,0.990,945.1
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,point,NA,464.4
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.010,196.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.025,218.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.050,247.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.100,293.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.150,322.9
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.200,347.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.250,373.8
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.300,395.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.350,412.6
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.400,436.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.450,454.6
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.500,474.5
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.550,497.5
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.600,518.4
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.650,545.4
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.700,568.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.750,594.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.800,642.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.850,688.2
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.900,745.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.950,849.0
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.975,949.2
2021-01-17,4 wk ahead inc death,2021-02-13,GM01,quantile,0.990,1067.0
2021-01-17,1 wk ahead cum death,2021-01-23,GM01,point,NA,6638.0
2021-01-17,1 wk ahead cum death,2021-01-23,GM01,quantile,0.010,6487.0
2021-01-17,1 wk ahead cum death,2021-01-23,GM01,quantile,0.025,6524.0
2021-01-17,1 wk ahead cum death,2021-01-23,GM01,quantile,0.050,6540.0
