fcst_hub_epiweek,key,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,truth_deaths,obs,week_ahead,fcst_date,name,big_group,start_date,end_date
5,belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Belgium,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Belize,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Benin,SUB-SAHARAN AFRICA,,2020-01-25
5,bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Bhutan,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Bolivia,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,bosniaandherzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Bosnia and Herzegovina,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Botswana,SUB-SAHARAN AFRICA,,2020-01-25
5,brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Brazil,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Brunei,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Bulgaria,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,burkinafaso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Burkina Faso,SUB-SAHARAN AFRICA,,2020-01-25
5,burma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Burma,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Burundi,SUB-SAHARAN AFRICA,,2020-01-25
5,caboverde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cabo Verde,SUB-SAHARAN AFRICA,,2020-01-25
5,cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cambodia,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cameroon,SUB-SAHARAN AFRICA,,2020-01-25
5,canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Canada,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,centralafricanrepublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Central African Republic,SUB-SAHARAN AFRICA,,2020-01-25
5,chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Chad,SUB-SAHARAN AFRICA,,2020-01-25
5,chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Chile,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,china,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1,,2020-10-28,China,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Colombia,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Comoros,SUB-SAHARAN AFRICA,,2020-01-25
5,congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Republic of Congo,SUB-SAHARAN AFRICA,,2020-01-25
5,costarica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Costa Rica,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,cotedivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cote d'Ivoire,SUB-SAHARAN AFRICA,,2020-01-25
5,croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Croatia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cuba,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Cyprus,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Czechia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,democraticcongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Democratic Republic of the Congo,SUB-SAHARAN AFRICA,,2020-01-25
5,denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Denmark,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Djibouti,SUB-SAHARAN AFRICA,,2020-01-25
5,dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Dominica,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,dominicanrepublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Dominican Republic,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Ecuador,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Egypt,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,elsalvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,El Salvador,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,equatorialguinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Equatorial Guinea,SUB-SAHARAN AFRICA,,2020-01-25
5,eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Eritrea,SUB-SAHARAN AFRICA,,2020-01-25
5,estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Estonia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Eswatini,SUB-SAHARAN AFRICA,,2020-01-25
5,ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Ethiopia,SUB-SAHARAN AFRICA,,2020-01-25
5,fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Fiji,OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),,2020-01-25
5,finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Finland,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,france,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,France,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Gabon,SUB-SAHARAN AFRICA,,2020-01-25
5,gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Gambia,SUB-SAHARAN AFRICA,,2020-01-25
5,georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Georgia,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Germany,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Ghana,SUB-SAHARAN AFRICA,,2020-01-25
5,greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Greece,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Grenada,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Guatemala,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Guinea,SUB-SAHARAN AFRICA,,2020-01-25
5,guineabissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Guinea-Bissau,SUB-SAHARAN AFRICA,,2020-01-25
5,guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Guyana,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Haiti,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,holysee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Holy See,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Honduras,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Hungary,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Iceland,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,india,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,India,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Indonesia,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Iran,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Iraq,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Ireland,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Israel,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Italy,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Jamaica,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Japan,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Jordan,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Kazakhstan,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Kenya,SUB-SAHARAN AFRICA,,2020-01-25
5,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Kosovo,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Kuwait,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Kyrgyzstan,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Laos,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Latvia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Lebanon,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Lesotho,SUB-SAHARAN AFRICA,,2020-01-25
5,liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Liberia,SUB-SAHARAN AFRICA,,2020-01-25
5,libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Libya,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Liechtenstein,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Lithuania,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Luxembourg,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Madagascar,SUB-SAHARAN AFRICA,,2020-01-25
5,malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Malawi,SUB-SAHARAN AFRICA,,2020-01-25
5,malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Malaysia,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Maldives,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mali,SUB-SAHARAN AFRICA,,2020-01-25
5,malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Malta,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mauritania,SUB-SAHARAN AFRICA,,2020-01-25
5,mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mauritius,SUB-SAHARAN AFRICA,,2020-01-25
5,mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mexico,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Moldova,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Monaco,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mongolia,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Montenegro,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Morocco,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Mozambique,SUB-SAHARAN AFRICA,,2020-01-25
5,namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Namibia,SUB-SAHARAN AFRICA,,2020-01-25
5,nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Nepal,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Netherlands,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,newzealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,New Zealand,AUSTRALIA/NEW ZEALAND,,2020-01-25
5,nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Nicaragua,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Niger,SUB-SAHARAN AFRICA,,2020-01-25
5,nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Nigeria,SUB-SAHARAN AFRICA,,2020-01-25
5,northmacedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,North Macedonia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Norway,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Oman,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Pakistan,CENTRAL AND SOUTHERN ASIA,,2020-01-25
5,panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Panama,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,papuanewguinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Papua New Guinea,OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),,2020-01-25
5,paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Paraguay,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Peru,LATIN AMERICA AND THE CARIBBEAN,,2020-01-25
5,philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Philippines,EASTERN AND SOUTH-EASTERN ASIA,,2020-01-25
5,poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Poland,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Portugal,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Qatar,NORTHERN AFRICA AND WESTERN ASIA,,2020-01-25
5,romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Romania,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Russia,EUROPE AND NORTHERN AMERICA,,2020-01-25
5,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-10-28,Rwanda,SUB-SAHARAN AFRICA,,2020-01-25
