forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-21,2020-09-12,-1 wk ahead inc death,PL,observed,NA,Poland,69.0
2020-09-21,2020-09-19,0 wk ahead inc death,PL,observed,NA,Poland,100.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,point,NA,Poland,69.94584960108641
2020-09-21,2020-10-03,2 wk ahead inc death,PL,point,NA,Poland,77.10881004922763
2020-09-21,2020-10-10,3 wk ahead inc death,PL,point,NA,Poland,85.09506026141571
2020-09-21,2020-10-17,4 wk ahead inc death,PL,point,NA,Poland,94.11254455949752
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.01,Poland,21.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.025,Poland,28.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.05,Poland,35.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.1,Poland,42.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.15,Poland,45.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.2,Poland,49.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.25,Poland,54.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.3,Poland,56.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.35,Poland,59.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.4,Poland,63.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.45,Poland,65.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.5,Poland,68.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.55,Poland,71.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.6,Poland,74.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.65,Poland,78.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.7,Poland,81.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.75,Poland,85.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.8,Poland,89.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.85,Poland,94.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.9,Poland,101.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.95,Poland,112.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.975,Poland,122.0
2020-09-21,2020-09-26,1 wk ahead inc death,PL,quantile,0.99,Poland,134.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.01,Poland,26.9
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.025,Poland,32.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.05,Poland,37.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.1,Poland,44.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.15,Poland,49.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.2,Poland,55.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.25,Poland,58.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.3,Poland,62.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.35,Poland,66.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.4,Poland,69.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.45,Poland,71.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.5,Poland,75.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.55,Poland,78.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.6,Poland,82.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.65,Poland,87.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.7,Poland,89.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.75,Poland,94.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.8,Poland,99.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.85,Poland,105.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.9,Poland,113.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.95,Poland,125.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.975,Poland,135.0
2020-09-21,2020-10-03,2 wk ahead inc death,PL,quantile,0.99,Poland,148.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.01,Poland,28.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.025,Poland,35.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.05,Poland,42.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.1,Poland,49.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.15,Poland,54.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.2,Poland,57.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.25,Poland,63.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.3,Poland,67.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.35,Poland,71.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.4,Poland,75.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.45,Poland,78.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.5,Poland,82.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.55,Poland,86.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.6,Poland,89.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.65,Poland,95.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.7,Poland,100.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.75,Poland,104.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.8,Poland,110.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.85,Poland,118.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.9,Poland,127.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.95,Poland,141.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.975,Poland,153.0
2020-09-21,2020-10-10,3 wk ahead inc death,PL,quantile,0.99,Poland,167.0
2020-09-21,2020-10-17,4 wk ahead inc death,PL,quantile,0.01,Poland,28.0
