bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,6,4,2,4,40,2021-03-10 12:15:00,37,1
01,01002,5,7,5,3,40,124,2021-03-10 12:15:00,123,35
01,01003,2,10,8,2,21,115,2021-03-10 12:15:00,115,21
01,01004,1,0,0,1,6,19,2021-03-10 12:15:00,19,6
01,01051,1,2,2,1,1,37,2021-03-10 12:15:00,37,1
01,01053,2,4,2,2,6,12,2021-03-10 12:15:00,12,6
01,01054,3,0,0,3,5,19,2021-03-10 12:15:00,19,5
01,01055,3,1,0,3,18,33,2021-03-10 12:15:00,33,18
01,01056,2,2,1,2,17,25,2021-03-10 12:15:00,25,17
01,01057,1,1,0,1,2,10,2021-03-10 12:15:00,10,2
01,01058,5,4,3,3,10,32,2021-03-10 12:15:00,30,6
01,01059,1,2,0,1,3,21,2021-03-10 12:15:00,21,3
01,01060,4,3,2,4,28,66,2021-03-10 12:15:00,66,28
01,01061,3,2,1,1,11,34,2021-03-10 12:15:00,23,9
01,01062,3,6,6,3,5,30,2021-03-10 12:15:00,30,5
02,02000,34,99,48,24,108,589,2021-03-10 12:15:00,523,63
03,03101,7,4,2,5,23,109,2021-03-10 12:15:00,94,21
03,03102,2,1,0,2,7,22,2021-03-10 12:15:00,22,7
03,03103,3,3,2,1,12,23,2021-03-10 12:15:00,18,8
03,03151,1,6,4,1,0,14,2021-03-10 12:15:00,14,0
03,03153,3,2,2,3,2,35,2021-03-10 12:15:00,35,2
03,03154,1,3,3,1,2,16,2021-03-10 12:15:00,16,2
03,03155,2,1,1,2,9,13,2021-03-10 12:15:00,13,9
03,03157,1,5,2,1,1,20,2021-03-10 12:15:00,20,1
03,03158,1,1,1,1,3,13,2021-03-10 12:15:00,13,3
03,03159,8,15,12,7,26,133,2021-03-10 12:15:00,121,16
03,03241,19,59,42,16,37,374,2021-03-10 12:15:00,336,31
03,03251,3,2,1,3,8,11,2021-03-10 12:15:00,11,8
03,03252,6,4,1,4,18,53,2021-03-10 12:15:00,53,12
03,03254,7,10,5,4,19,56,2021-03-10 12:15:00,52,13
03,03255,1,0,0,1,0,11,2021-03-10 12:15:00,11,0
03,03256,1,2,0,1,3,21,2021-03-10 12:15:00,21,3
03,03257,1,2,1,1,0,22,2021-03-10 12:15:00,22,0
03,03351,2,4,2,1,1,29,2021-03-10 12:15:00,22,0
03,03352,2,3,1,2,5,9,2021-03-10 12:15:00,9,5
03,03353,3,3,1,3,2,32,2021-03-10 12:15:00,32,2
03,03354,1,1,0,1,6,9,2021-03-10 12:15:00,9,6
03,03355,3,3,2,1,8,36,2021-03-10 12:15:00,24,4
03,03356,3,1,0,2,3,10,2021-03-10 12:15:00,10,3
03,03357,3,2,2,2,9,25,2021-03-10 12:15:00,23,7
03,03358,2,0,0,2,6,14,2021-03-10 12:15:00,14,6
03,03359,3,2,0,2,10,23,2021-03-10 12:15:00,23,7
03,03360,2,7,4,2,20,56,2021-03-10 12:15:00,56,20
03,03361,2,0,0,2,3,12,2021-03-10 12:15:00,12,3
03,03401,1,1,1,1,1,15,2021-03-10 12:15:00,15,1
03,03402,1,1,1,1,0,17,2021-03-10 12:15:00,17,0
03,03403,6,13,8,3,18,107,2021-03-10 12:15:00,90,8
03,03404,5,16,12,4,22,108,2021-03-10 12:15:00,94,20
03,03405,2,2,0,1,7,31,2021-03-10 12:15:00,25,5
03,03451,3,4,2,2,6,27,2021-03-10 12:15:00,27,6
03,03452,4,2,1,3,5,33,2021-03-10 12:15:00,26,4
03,03453,3,7,2,3,2,26,2021-03-10 12:15:00,26,2
03,03454,10,8,3,6,21,71,2021-03-10 12:15:00,56,10
03,03455,2,1,1,2,6,27,2021-03-10 12:15:00,27,6
03,03456,1,2,1,1,10,18,2021-03-10 12:15:00,18,10
03,03457,6,1,0,4,8,23,2021-03-10 12:15:00,23,3
03,03458,1,0,0,1,1,8,2021-03-10 12:15:00,8,1
03,03459,7,2,1,6,27,85,2021-03-10 12:15:00,85,27
03,03460,5,4,2,3,10,24,2021-03-10 12:15:00,22,4
03,03461,2,4,3,2,3,11,2021-03-10 12:15:00,11,3
03,03462,1,0,0,1,2,6,2021-03-10 12:15:00,6,2
04,04011,10,26,13,9,12,156,2021-03-10 12:15:00,150,6
04,04012,4,9,6,3,14,42,2021-03-10 12:15:00,38,4
05,05111,14,21,8,11,31,266,2021-03-10 12:15:00,242,26
05,05112,16,21,9,9,42,168,2021-03-10 12:15:00,150,26
05,05113,15,34,28,12,52,326,2021-03-10 12:15:00,300,49
05,05114,7,7,5,4,9,80,2021-03-10 12:15:00,69,7
05,05116,6,7,3,4,26,68,2021-03-10 12:15:00,63,24
05,05117,2,5,1,2,0,34,2021-03-10 12:15:00,34,0
