bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,8,6,2,7,38,2021-02-05 12:15:00,36,3
01,01002,5,12,7,3,42,124,2021-02-05 12:15:00,123,37
01,01003,2,21,11,2,23,113,2021-02-05 12:15:00,113,23
01,01004,1,2,2,1,6,19,2021-02-05 12:15:00,19,6
01,01051,1,6,6,1,2,36,2021-02-05 12:15:00,36,2
01,01053,2,5,2,2,6,12,2021-02-05 12:15:00,12,6
01,01054,3,2,2,3,4,13,2021-02-05 12:15:00,13,4
01,01055,3,6,1,3,12,36,2021-02-05 12:15:00,36,12
01,01056,2,5,3,2,5,29,2021-02-05 12:15:00,29,5
01,01057,1,4,3,1,3,9,2021-02-05 12:15:00,9,3
01,01058,5,0,0,3,20,22,2021-02-05 12:15:00,20,16
01,01059,1,6,1,1,2,22,2021-02-05 12:15:00,22,2
01,01060,4,5,3,4,20,69,2021-02-05 12:15:00,69,20
01,01061,3,8,4,1,7,39,2021-02-05 12:15:00,28,6
01,01062,3,1,1,3,6,28,2021-02-05 12:15:00,28,6
02,02000,34,75,45,24,123,559,2021-02-05 12:15:00,489,83
03,03101,7,11,5,5,18,112,2021-02-05 12:15:00,97,16
03,03102,2,2,1,2,10,19,2021-02-05 12:15:00,19,10
03,03103,3,2,0,1,11,24,2021-02-05 12:15:00,17,9
03,03151,1,6,2,1,2,10,2021-02-05 12:15:00,10,2
03,03153,3,6,4,3,2,32,2021-02-05 12:15:00,32,2
03,03154,1,5,5,1,0,19,2021-02-05 12:15:00,19,0
03,03155,2,1,1,2,4,17,2021-02-05 12:15:00,17,4
03,03157,1,3,2,1,0,15,2021-02-05 12:15:00,15,0
03,03158,1,1,1,1,3,13,2021-02-05 12:15:00,13,3
03,03159,8,31,12,7,19,146,2021-02-05 12:15:00,127,19
03,03241,19,62,40,16,56,358,2021-02-05 12:15:00,320,49
03,03251,3,1,1,3,4,15,2021-02-05 12:15:00,15,4
03,03252,6,7,5,4,21,55,2021-02-05 12:15:00,55,15
03,03254,7,12,6,4,13,62,2021-02-05 12:15:00,55,10
03,03255,1,2,1,1,6,5,2021-02-05 12:15:00,5,6
03,03256,1,5,1,1,5,19,2021-02-05 12:15:00,19,5
03,03257,1,0,0,1,0,22,2021-02-05 12:15:00,22,0
03,03351,2,3,1,1,2,27,2021-02-05 12:15:00,21,1
03,03352,2,2,1,2,5,7,2021-02-05 12:15:00,7,5
03,03353,3,5,5,3,2,32,2021-02-05 12:15:00,32,2
03,03354,1,0,0,1,6,9,2021-02-05 12:15:00,9,6
03,03355,3,0,0,1,15,29,2021-02-05 12:15:00,20,8
03,03356,3,1,1,2,0,13,2021-02-05 12:15:00,13,0
03,03357,3,1,1,2,6,28,2021-02-05 12:15:00,26,4
03,03358,2,2,1,2,9,11,2021-02-05 12:15:00,11,9
03,03359,3,1,0,2,9,24,2021-02-05 12:15:00,24,6
03,03360,2,8,7,2,10,66,2021-02-05 12:15:00,66,10
03,03361,2,0,0,2,2,13,2021-02-05 12:15:00,13,2
03,03401,1,3,3,1,2,13,2021-02-05 12:15:00,13,2
03,03402,1,1,1,1,0,14,2021-02-05 12:15:00,14,0
03,03403,6,15,7,3,12,124,2021-02-05 12:15:00,109,0
03,03404,5,10,5,4,26,100,2021-02-05 12:15:00,86,24
03,03405,2,1,1,1,14,25,2021-02-05 12:15:00,22,9
03,03451,3,3,2,2,4,29,2021-02-05 12:15:00,29,4
03,03452,4,1,0,3,10,26,2021-02-05 12:15:00,26,2
03,03453,3,9,5,3,2,26,2021-02-05 12:15:00,26,2
03,03454,10,8,2,6,27,61,2021-02-05 12:15:00,51,11
03,03455,2,2,1,2,6,27,2021-02-05 12:15:00,27,6
03,03456,1,5,2,1,3,27,2021-02-05 12:15:00,27,3
