bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,2,2,6,37,2021-02-18 12:15:00,35,2
01,01002,5,12,11,3,31,133,2021-02-18 12:15:00,130,28
01,01003,2,13,5,2,21,117,2021-02-18 12:15:00,117,21
01,01004,1,2,2,1,4,21,2021-02-18 12:15:00,21,4
01,01051,1,2,2,1,0,38,2021-02-18 12:15:00,38,0
01,01053,2,5,2,2,4,14,2021-02-18 12:15:00,14,4
01,01054,3,1,1,3,6,14,2021-02-18 12:15:00,14,6
01,01055,3,4,2,3,15,33,2021-02-18 12:15:00,33,15
01,01056,2,4,2,2,2,38,2021-02-18 12:15:00,38,2
01,01057,1,0,0,1,5,7,2021-02-18 12:15:00,7,5
01,01058,5,2,1,3,15,27,2021-02-18 12:15:00,22,14
01,01059,1,3,2,1,2,22,2021-02-18 12:15:00,22,2
01,01060,4,5,3,4,19,74,2021-02-18 12:15:00,74,19
01,01061,3,6,0,1,4,40,2021-02-18 12:15:00,29,3
01,01062,3,7,5,3,3,33,2021-02-18 12:15:00,33,3
02,02000,34,80,42,24,124,564,2021-02-18 12:15:00,494,83
03,03101,7,5,3,5,24,108,2021-02-18 12:15:00,94,21
03,03102,2,7,5,2,7,22,2021-02-18 12:15:00,22,7
03,03103,3,3,2,1,2,32,2021-02-18 12:15:00,25,1
03,03151,1,5,0,1,3,9,2021-02-18 12:15:00,9,3
03,03153,3,5,5,3,2,33,2021-02-18 12:15:00,33,2
03,03154,1,2,2,1,0,16,2021-02-18 12:15:00,16,0
03,03155,2,1,1,2,8,10,2021-02-18 12:15:00,10,8
03,03157,1,4,2,1,6,15,2021-02-18 12:15:00,15,6
03,03158,1,1,0,1,4,12,2021-02-18 12:15:00,12,4
03,03159,8,22,8,7,25,136,2021-02-18 12:15:00,119,21
03,03241,19,51,31,16,28,374,2021-02-18 12:15:00,339,18
03,03251,3,1,1,3,1,16,2021-02-18 12:15:00,16,1
03,03252,6,9,2,4,15,54,2021-02-18 12:15:00,54,9
03,03254,7,8,5,4,18,58,2021-02-18 12:15:00,52,14
03,03255,1,1,1,1,1,10,2021-02-18 12:15:00,10,1
03,03256,1,4,0,1,1,23,2021-02-18 12:15:00,23,1
03,03257,1,0,0,1,0,22,2021-02-18 12:15:00,22,0
03,03351,2,1,1,1,1,24,2021-02-18 12:15:00,18,0
03,03352,2,2,1,2,4,10,2021-02-18 12:15:00,10,4
03,03353,3,7,4,3,2,32,2021-02-18 12:15:00,32,2
03,03354,1,0,0,1,3,12,2021-02-18 12:15:00,12,3
03,03355,3,2,0,1,11,33,2021-02-18 12:15:00,24,4
03,03356,3,1,0,2,3,10,2021-02-18 12:15:00,10,3
03,03357,3,2,0,2,9,25,2021-02-18 12:15:00,22,8
03,03358,2,2,1,2,2,18,2021-02-18 12:15:00,18,2
03,03359,3,2,1,2,13,20,2021-02-18 12:15:00,20,10
03,03360,2,9,6,2,20,56,2021-02-18 12:15:00,56,20
03,03361,2,0,0,2,2,13,2021-02-18 12:15:00,13,2
03,03401,1,1,1,1,2,16,2021-02-18 12:15:00,16,2
03,03402,1,1,1,1,9,10,2021-02-18 12:15:00,10,9
03,03403,6,14,8,3,19,106,2021-02-18 12:15:00,91,7
03,03404,5,12,6,4,13,106,2021-02-18 12:15:00,91,12
03,03405,2,2,1,1,6,32,2021-02-18 12:15:00,26,4
03,03451,3,2,0,2,15,18,2021-02-18 12:15:00,18,15
03,03452,4,2,1,3,7,29,2021-02-18 12:15:00,26,2
03,03453,3,4,3,3,4,24,2021-02-18 12:15:00,24,4
03,03454,10,5,2,6,27,67,2021-02-18 12:15:00,58,10
03,03455,2,3,1,2,8,25,2021-02-18 12:15:00,25,8
03,03456,1,3,2,1,5,23,2021-02-18 12:15:00,23,5
03,03457,6,4,2,4,12,20,2021-02-18 12:15:00,19,8
03,03458,1,1,1,1,0,8,2021-02-18 12:15:00,8,0
03,03459,7,2,1,6,29,82,2021-02-18 12:15:00,82,29
03,03460,5,3,1,3,8,25,2021-02-18 12:15:00,22,3
03,03461,2,5,2,2,1,11,2021-02-18 12:15:00,11,1
03,03462,1,0,0,1,2,6,2021-02-18 12:15:00,6,2
04,04011,10,29,20,9,19,147,2021-02-18 12:15:00,140,14
04,04012,4,5,3,3,14,41,2021-02-18 12:15:00,34,9
05,05111,14,16,6,11,32,266,2021-02-18 12:15:00,245,24
05,05112,16,13,10,9,38,185,2021-02-18 12:15:00,153,28
05,05113,15,46,35,12,49,332,2021-02-18 12:15:00,312,39
05,05114,7,6,4,4,23,70,2021-02-18 12:15:00,61,19
05,05116,6,14,7,4,11,81,2021-02-18 12:15:00,75,10
05,05117,2,7,3,2,5,31,2021-02-18 12:15:00,31,5
