bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,4,2,6,38,2021-03-11 12:15:00,35,3
01,01002,5,7,5,3,42,122,2021-03-11 12:15:00,121,37
01,01003,2,11,7,2,26,110,2021-03-11 12:15:00,110,26
01,01004,1,0,0,1,6,19,2021-03-11 12:15:00,19,6
01,01051,1,2,2,1,3,35,2021-03-11 12:15:00,35,3
01,01053,2,4,2,2,6,12,2021-03-11 12:15:00,12,6
01,01054,3,0,0,3,8,16,2021-03-11 12:15:00,16,8
01,01055,3,1,0,3,21,30,2021-03-11 12:15:00,30,21
01,01056,2,2,1,2,6,36,2021-03-11 12:15:00,36,6
01,01057,1,1,0,1,5,7,2021-03-11 12:15:00,7,5
01,01058,5,4,3,3,13,29,2021-03-11 12:15:00,27,9
01,01059,1,1,0,1,2,22,2021-03-11 12:15:00,22,2
01,01060,4,3,2,4,26,68,2021-03-11 12:15:00,68,26
01,01061,3,2,1,1,13,32,2021-03-11 12:15:00,21,11
01,01062,3,5,5,3,3,31,2021-03-11 12:15:00,31,3
02,02000,34,101,53,24,98,596,2021-03-11 12:15:00,523,60
03,03101,7,5,1,5,34,98,2021-03-11 12:15:00,84,31
03,03102,2,2,0,2,13,16,2021-03-11 12:15:00,16,13
03,03103,3,3,2,1,8,27,2021-03-11 12:15:00,22,4
03,03151,1,5,3,1,2,12,2021-03-11 12:15:00,12,2
03,03153,3,4,4,3,1,36,2021-03-11 12:15:00,36,1
03,03154,1,3,3,1,2,16,2021-03-11 12:15:00,16,2
03,03155,2,1,1,2,8,14,2021-03-11 12:15:00,14,8
03,03157,1,5,2,1,0,20,2021-03-11 12:15:00,20,0
03,03158,1,1,1,1,2,14,2021-03-11 12:15:00,14,2
03,03159,8,14,9,7,16,137,2021-03-11 12:15:00,125,10
03,03241,19,60,41,16,30,372,2021-03-11 12:15:00,335,23
03,03251,3,2,1,3,6,13,2021-03-11 12:15:00,13,6
03,03252,6,4,1,4,13,57,2021-03-11 12:15:00,57,7
03,03254,7,11,5,4,23,52,2021-03-11 12:15:00,48,17
03,03255,1,0,0,1,1,10,2021-03-11 12:15:00,10,1
03,03256,1,2,0,1,2,22,2021-03-11 12:15:00,22,2
03,03257,1,1,0,1,0,22,2021-03-11 12:15:00,22,0
03,03351,2,4,2,1,1,30,2021-03-11 12:15:00,23,0
03,03352,2,3,1,2,2,12,2021-03-11 12:15:00,12,2
03,03353,3,2,1,3,7,27,2021-03-11 12:15:00,27,7
03,03354,1,1,0,1,6,9,2021-03-11 12:15:00,9,6
03,03355,3,3,3,1,6,38,2021-03-11 12:15:00,27,1
03,03356,3,1,0,2,5,8,2021-03-11 12:15:00,8,5
03,03357,3,2,2,2,7,27,2021-03-11 12:15:00,25,5
03,03358,2,0,0,2,5,15,2021-03-11 12:15:00,15,5
03,03359,3,3,0,2,10,22,2021-03-11 12:15:00,22,7
03,03360,2,7,4,2,20,56,2021-03-11 12:15:00,56,20
03,03361,2,0,0,2,3,12,2021-03-11 12:15:00,12,3
03,03401,1,1,1,1,0,16,2021-03-11 12:15:00,16,0
03,03402,1,1,1,1,9,10,2021-03-11 12:15:00,10,9
03,03403,6,13,8,3,12,107,2021-03-11 12:15:00,89,3
03,03404,5,16,13,4,20,106,2021-03-11 12:15:00,92,18
03,03405,2,2,0,1,8,29,2021-03-11 12:15:00,23,6
03,03451,3,4,2,2,5,28,2021-03-11 12:15:00,28,5
03,03452,4,2,1,3,6,32,2021-03-11 12:15:00,24,6
03,03453,3,6,3,3,4,24,2021-03-11 12:15:00,24,4
03,03454,10,10,5,6,28,65,2021-03-11 12:15:00,51,16
03,03455,2,1,1,2,8,25,2021-03-11 12:15:00,25,8
03,03456,1,0,0,1,8,20,2021-03-11 12:15:00,20,8
03,03457,6,1,0,4,9,23,2021-03-11 12:15:00,23,4
03,03458,1,0,0,1,1,8,2021-03-11 12:15:00,8,1
03,03459,7,2,1,6,31,81,2021-03-11 12:15:00,81,31
03,03460,5,4,2,3,8,26,2021-03-11 12:15:00,24,2
03,03461,2,4,3,2,6,8,2021-03-11 12:15:00,8,6
03,03462,1,0,0,1,3,5,2021-03-11 12:15:00,5,3
04,04011,10,24,13,9,16,153,2021-03-11 12:15:00,146,11
04,04012,4,9,4,3,9,47,2021-03-11 12:15:00,38,4
05,05111,14,23,6,11,29,267,2021-03-11 12:15:00,243,24
05,05112,16,20,8,9,39,170,2021-03-11 12:15:00,149,31
05,05113,15,37,30,12,47,333,2021-03-11 12:15:00,307,44
05,05114,7,6,4,4,12,77,2021-03-11 12:15:00,67,9
05,05116,6,8,3,4,24,70,2021-03-11 12:15:00,64,23
05,05117,2,4,1,2,3,33,2021-03-11 12:15:00,33,3
05,05119,7,4,2,4,14,64,2021-03-11 12:15:00,54,11
05,05120,1,2,1,1,4,26,2021-03-11 12:15:00,26,4
05,05122,4,12,11,3,16,66,2021-03-11 12:15:00,66,12
05,05124,7,18,15,5,19,130,2021-03-11 12:15:00,121,14
05,05154,8,7,3,5,20,55,2021-03-11 12:15:00,55,12
05,05158,7,7,4,6,12,59,2021-03-11 12:15:00,59,9
05,05162,7,11,5,5,14,94,2021-03-11 12:15:00,89,5
05,05166,4,3,1,4,4,30,2021-03-11 12:15:00,30,4
05,05170,11,9,6,8,28,103,2021-03-11 12:15:00,100,22
05,05314,18,23,19,11,26,263,2021-03-11 12:15:00,214,15
05,05315,31,62,31,18,35,422,2021-03-11 12:15:00,369,28
05,05316,5,7,4,2,10,80,2021-03-11 12:15:00,65,1
05,05334,13,12,10,7,29,275,2021-03-11 12:15:00,258,26
05,05358,7,7,5,5,14,59,2021-03-11 12:15:00,54,11
05,05362,7,9,3,7,20,56,2021-03-11 12:15:00,56,20
05,05366,3,2,1,3,5,24,2021-03-11 12:15:00,24,5
05,05370,3,2,2,3,3,34,2021-03-11 12:15:00,34,3
05,05374,6,8,3,6,17,73,2021-03-11 12:15:00,73,17
05,05378,4,7,4,4,11,32,2021-03-11 12:15:00,32,11
05,05382,7,8,4,6,17,71,2021-03-11 12:15:00,62,14
05,05512,2,3,1,2,5,35,2021-03-11 12:15:00,35,5
05,05513,7,9,7,4,18,87,2021-03-11 12:15:00,75,4
05,05515,9,6,3,7,24,239,2021-03-11 12:15:00,230,16
05,05554,6,6,1,5,25,48,2021-03-11 12:15:00,48,23
05,05558,5,1,1,3,9,30,2021-03-11 12:15:00,20,9
05,05562,15,17,10,14,28,198,2021-03-11 12:15:00,172,22
05,05566,7,3,2,5,28,68,2021-03-11 12:15:00,61,21
05,05570,6,5,1,5,5,43,2021-03-11 12:15:00,41,5
05,05711,6,13,7,4,21,134,2021-03-11 12:15:00,111,18
05,05754,4,3,2,4,9,43,2021-03-11 12:15:00,43,9
05,05758,5,6,4,3,12,52,2021-03-11 12:15:00,45,9
05,05762,6,3,2,5,11,24,2021-03-11 12:15:00,21,10
05,05766,2,6,4,2,5,45,2021-03-11 12:15:00,45,5
05,05770,9,10,6,6,26,202,2021-03-11 12:15:00,177,23
05,05774,7,16,15,5,17,89,2021-03-11 12:15:00,78,13
05,05911,8,20,13,6,19,170,2021-03-11 12:15:00,154,14
