bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,4,2,3,43,2021-03-13 12:15:00,38,2
01,01002,5,7,4,3,44,120,2021-03-13 12:15:00,120,38
01,01003,2,9,5,2,23,113,2021-03-13 12:15:00,113,23
01,01004,1,0,0,1,4,21,2021-03-13 12:15:00,21,4
01,01051,1,2,2,1,6,32,2021-03-13 12:15:00,32,6
01,01053,2,4,2,2,0,16,2021-03-13 12:15:00,16,0
01,01054,3,1,0,3,8,16,2021-03-13 12:15:00,16,8
01,01055,3,2,0,3,25,26,2021-03-13 12:15:00,26,25
01,01056,2,2,1,2,0,36,2021-03-13 12:15:00,36,0
01,01057,1,2,0,1,2,10,2021-03-13 12:15:00,10,2
01,01058,5,4,3,3,12,30,2021-03-13 12:15:00,29,7
01,01059,1,1,0,1,4,20,2021-03-13 12:15:00,20,4
01,01060,4,3,2,4,32,57,2021-03-13 12:15:00,57,32
01,01061,3,0,0,1,6,39,2021-03-13 12:15:00,28,4
01,01062,3,6,5,3,9,25,2021-03-13 12:15:00,25,9
02,02000,34,103,60,24,108,583,2021-03-13 12:15:00,518,63
03,03101,7,3,1,5,31,101,2021-03-13 12:15:00,88,27
03,03102,2,3,0,2,11,18,2021-03-13 12:15:00,18,11
03,03103,3,2,2,1,9,26,2021-03-13 12:15:00,20,6
03,03151,1,1,1,1,0,12,2021-03-13 12:15:00,12,0
03,03153,3,4,4,3,2,35,2021-03-13 12:15:00,35,2
03,03154,1,2,2,1,3,15,2021-03-13 12:15:00,15,3
03,03155,2,1,1,2,7,13,2021-03-13 12:15:00,13,7
03,03157,1,5,2,1,0,16,2021-03-13 12:15:00,16,0
03,03158,1,1,1,1,3,13,2021-03-13 12:15:00,13,3
03,03159,8,17,11,7,21,131,2021-03-13 12:15:00,118,17
03,03241,19,64,42,16,36,357,2021-03-13 12:15:00,321,27
03,03251,3,4,3,3,6,14,2021-03-13 12:15:00,14,6
03,03252,6,4,2,4,18,52,2021-03-13 12:15:00,52,12
03,03254,7,13,6,4,19,56,2021-03-13 12:15:00,51,14
03,03255,1,0,0,1,1,10,2021-03-13 12:15:00,10,1
03,03256,1,2,1,1,5,19,2021-03-13 12:15:00,19,5
03,03257,1,1,0,1,0,22,2021-03-13 12:15:00,22,0
03,03351,2,5,4,1,1,29,2021-03-13 12:15:00,22,0
03,03352,2,4,2,2,2,12,2021-03-13 12:15:00,12,2
03,03353,3,2,1,3,4,30,2021-03-13 12:15:00,30,4
03,03354,1,0,0,1,10,5,2021-03-13 12:15:00,5,10
03,03355,3,3,2,1,9,35,2021-03-13 12:15:00,23,5
03,03356,3,1,0,2,3,10,2021-03-13 12:15:00,10,3
03,03357,3,2,1,2,5,29,2021-03-13 12:15:00,27,3
03,03358,2,0,0,2,4,16,2021-03-13 12:15:00,16,4
03,03359,3,2,0,2,8,23,2021-03-13 12:15:00,23,5
03,03360,2,6,2,2,10,66,2021-03-13 12:15:00,66,10
03,03361,2,0,0,2,4,11,2021-03-13 12:15:00,11,4
03,03401,1,3,2,1,0,17,2021-03-13 12:15:00,17,0
03,03402,1,1,1,1,6,9,2021-03-13 12:15:00,9,6
03,03403,6,13,9,3,22,101,2021-03-13 12:15:00,84,12
03,03404,5,15,12,4,25,99,2021-03-13 12:15:00,86,22
03,03405,2,1,0,1,12,23,2021-03-13 12:15:00,19,8
03,03451,3,4,2,2,5,28,2021-03-13 12:15:00,28,5
03,03452,4,2,1,3,4,33,2021-03-13 12:15:00,26,3
03,03453,3,9,3,3,2,26,2021-03-13 12:15:00,26,2
03,03454,10,9,4,6,28,63,2021-03-13 12:15:00,50,15
03,03455,2,2,0,2,4,29,2021-03-13 12:15:00,29,4
03,03456,1,2,0,1,10,18,2021-03-13 12:15:00,18,10
03,03457,6,1,0,4,13,19,2021-03-13 12:15:00,19,8
03,03458,1,0,0,1,1,8,2021-03-13 12:15:00,8,1
03,03459,7,3,1,6,32,78,2021-03-13 12:15:00,78,32
03,03460,5,4,4,3,10,24,2021-03-13 12:15:00,21,5
03,03461,2,5,4,2,5,10,2021-03-13 12:15:00,10,5
03,03462,1,0,0,1,0,8,2021-03-13 12:15:00,8,0
04,04011,10,28,13,9,15,133,2021-03-13 12:15:00,126,10
04,04012,4,8,4,3,17,40,2021-03-13 12:15:00,31,12
05,05111,14,21,9,11,37,259,2021-03-13 12:15:00,235,32
05,05112,16,20,9,9,40,169,2021-03-13 12:15:00,151,29
05,05113,15,36,30,12,44,342,2021-03-13 12:15:00,314,43
05,05114,7,5,4,4,14,75,2021-03-13 12:15:00,62,14
05,05116,6,8,5,4,15,79,2021-03-13 12:15:00,73,14
05,05117,2,4,1,2,5,32,2021-03-13 12:15:00,32,5
