bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,3,2,10,35,2021-03-02 12:15:00,31,8
01,01002,5,13,12,3,52,112,2021-03-02 12:15:00,110,48
01,01003,2,14,7,2,22,114,2021-03-02 12:15:00,114,22
01,01004,1,1,1,1,4,21,2021-03-02 12:15:00,21,4
01,01051,1,3,3,1,3,35,2021-03-02 12:15:00,35,3
01,01053,2,7,6,2,3,15,2021-03-02 12:15:00,15,3
01,01054,3,0,0,3,7,13,2021-03-02 12:15:00,13,7
01,01055,3,2,1,3,17,34,2021-03-02 12:15:00,34,17
01,01056,2,2,1,2,8,32,2021-03-02 12:15:00,32,8
01,01057,1,0,0,1,8,4,2021-03-02 12:15:00,4,8
01,01058,5,3,3,3,14,28,2021-03-02 12:15:00,26,10
01,01059,1,4,3,1,3,21,2021-03-02 12:15:00,21,3
01,01060,4,4,4,4,20,74,2021-03-02 12:15:00,74,20
01,01061,3,3,2,1,9,35,2021-03-02 12:15:00,24,8
01,01062,3,10,9,3,3,34,2021-03-02 12:15:00,34,3
02,02000,34,82,51,24,130,558,2021-03-02 12:15:00,501,76
03,03101,7,8,4,5,19,113,2021-03-02 12:15:00,99,16
03,03102,2,2,1,2,10,19,2021-03-02 12:15:00,19,10
03,03103,3,4,3,1,2,32,2021-03-02 12:15:00,26,0
03,03151,1,2,2,1,1,11,2021-03-02 12:15:00,11,1
03,03153,3,5,4,3,2,35,2021-03-02 12:15:00,35,2
03,03154,1,3,2,1,3,15,2021-03-02 12:15:00,15,3
03,03155,2,0,0,2,5,17,2021-03-02 12:15:00,17,5
03,03157,1,1,1,1,9,12,2021-03-02 12:15:00,12,9
03,03158,1,0,0,1,4,12,2021-03-02 12:15:00,12,4
03,03159,8,18,12,7,26,131,2021-03-02 12:15:00,119,21
03,03241,19,50,34,16,36,376,2021-03-02 12:15:00,339,29
