bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,4,2,7,38,2021-02-09 12:15:00,37,2
01,01002,5,13,9,3,44,122,2021-02-09 12:15:00,122,38
01,01003,2,15,9,2,26,110,2021-02-09 12:15:00,110,26
01,01004,1,3,2,1,1,24,2021-02-09 12:15:00,24,1
01,01051,1,4,3,1,2,36,2021-02-09 12:15:00,36,2
01,01053,2,6,3,2,5,13,2021-02-09 12:15:00,13,5
01,01054,3,2,1,3,9,11,2021-02-09 12:15:00,11,9
01,01055,3,5,1,3,17,31,2021-02-09 12:15:00,31,17
01,01056,2,7,3,2,0,34,2021-02-09 12:15:00,34,0
01,01057,1,3,3,1,6,6,2021-02-09 12:15:00,6,6
01,01058,5,1,1,3,18,24,2021-02-09 12:15:00,21,15
01,01059,1,4,1,1,4,20,2021-02-09 12:15:00,20,4
01,01060,4,6,5,4,18,75,2021-02-09 12:15:00,75,18
01,01061,3,6,4,1,10,34,2021-02-09 12:15:00,25,7
01,01062,3,4,3,3,6,28,2021-02-09 12:15:00,28,6
02,02000,34,74,42,24,151,543,2021-02-09 12:15:00,478,106
03,03101,7,11,6,5,23,105,2021-02-09 12:15:00,90,21
03,03102,2,5,3,2,7,22,2021-02-09 12:15:00,22,7
03,03103,3,3,0,1,3,31,2021-02-09 12:15:00,23,3
03,03151,1,5,1,1,7,5,2021-02-09 12:15:00,5,7
03,03153,3,8,6,3,1,32,2021-02-09 12:15:00,32,1
03,03154,1,5,5,1,1,17,2021-02-09 12:15:00,17,1
03,03155,2,1,1,2,6,13,2021-02-09 12:15:00,13,6
03,03157,1,3,1,1,0,17,2021-02-09 12:15:00,17,0
03,03158,1,0,0,1,4,12,2021-02-09 12:15:00,12,4
03,03159,8,30,14,7,19,145,2021-02-09 12:15:00,127,18
03,03241,19,56,38,16,68,359,2021-02-09 12:15:00,321,55
03,03251,3,1,1,3,2,17,2021-02-09 12:15:00,17,2
03,03252,6,6,2,4,18,56,2021-02-09 12:15:00,56,12
03,03254,7,15,5,4,9,65,2021-02-09 12:15:00,58,6
03,03255,1,1,1,1,5,6,2021-02-09 12:15:00,6,5
03,03256,1,6,2,1,2,22,2021-02-09 12:15:00,22,2
03,03257,1,0,0,1,2,20,2021-02-09 12:15:00,20,2
03,03351,2,2,0,1,7,21,2021-02-09 12:15:00,16,5
03,03352,2,2,1,2,2,10,2021-02-09 12:15:00,10,2
03,03353,3,5,2,3,3,31,2021-02-09 12:15:00,31,3
03,03354,1,0,0,1,6,9,2021-02-09 12:15:00,9,6
03,03355,3,0,0,1,13,31,2021-02-09 12:15:00,25,3
03,03356,3,0,0,2,2,11,2021-02-09 12:15:00,11,2
03,03357,3,1,1,2,4,30,2021-02-09 12:15:00,28,2
03,03358,2,1,1,2,4,16,2021-02-09 12:15:00,16,4
03,03359,3,2,0,2,10,23,2021-02-09 12:15:00,22,8
03,03360,2,11,8,2,12,64,2021-02-09 12:15:00,64,12
03,03361,2,0,0,2,5,10,2021-02-09 12:15:00,10,5
03,03401,1,3,3,1,0,17,2021-02-09 12:15:00,17,0
03,03402,1,1,1,1,0,15,2021-02-09 12:15:00,15,0
03,03403,6,13,5,3,15,114,2021-02-09 12:15:00,100,2
03,03404,5,11,6,4,24,102,2021-02-09 12:15:00,90,20
03,03405,2,2,2,1,9,31,2021-02-09 12:15:00,27,5
03,03451,3,3,1,2,8,24,2021-02-09 12:15:00,24,8
03,03452,3,0,0,2,8,28,2021-02-09 12:15:00,26,2
03,03453,3,9,6,3,5,23,2021-02-09 12:15:00,23,5
03,03454,10,3,1,6,39,53,2021-02-09 12:15:00,43,23
03,03455,2,2,1,2,7,26,2021-02-09 12:15:00,26,7
03,03456,1,6,2,1,4,26,2021-02-09 12:15:00,26,4
03,03457,6,3,1,4,11,21,2021-02-09 12:15:00,20,7
03,03458,1,1,1,1,1,7,2021-02-09 12:15:00,7,1
