bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,6,4,2,10,35,2021-03-01 12:15:00,30,9
01,01002,5,14,13,3,42,122,2021-03-01 12:15:00,120,38
01,01003,2,15,8,2,23,113,2021-03-01 12:15:00,113,23
01,01004,1,1,1,1,4,21,2021-03-01 12:15:00,21,4
01,01051,1,2,2,1,4,34,2021-03-01 12:15:00,34,4
01,01053,2,5,3,2,5,13,2021-03-01 12:15:00,13,5
01,01054,3,1,0,3,8,12,2021-03-01 12:15:00,12,8
01,01055,3,4,2,3,18,30,2021-03-01 12:15:00,30,18
01,01056,2,2,0,2,9,31,2021-03-01 12:15:00,31,9
01,01057,1,0,0,1,9,3,2021-03-01 12:15:00,3,9
01,01058,5,3,3,3,9,33,2021-03-01 12:15:00,28,8
01,01059,1,4,3,1,2,22,2021-03-01 12:15:00,22,2
01,01060,4,3,2,4,21,73,2021-03-01 12:15:00,73,21
01,01061,3,3,3,1,8,36,2021-03-01 12:15:00,25,7
01,01062,3,10,10,3,6,30,2021-03-01 12:15:00,30,6
02,02000,34,87,50,24,141,540,2021-03-01 12:15:00,481,89
03,03101,7,8,4,5,25,107,2021-03-01 12:15:00,91,24
03,03102,2,2,1,2,14,15,2021-03-01 12:15:00,15,14
03,03103,3,4,3,1,2,32,2021-03-01 12:15:00,25,1
03,03151,1,2,2,1,2,10,2021-03-01 12:15:00,10,2
03,03153,3,5,4,3,3,34,2021-03-01 12:15:00,34,3
03,03154,1,3,2,1,3,15,2021-03-01 12:15:00,15,3
03,03155,2,0,0,2,8,14,2021-03-01 12:15:00,14,8
03,03157,1,1,1,1,7,13,2021-03-01 12:15:00,13,7
03,03158,1,1,1,1,5,11,2021-03-01 12:15:00,11,5
03,03159,8,14,10,7,37,110,2021-03-01 12:15:00,97,30
03,03241,19,47,35,16,39,360,2021-03-01 12:15:00,323,31
03,03251,3,1,0,3,6,13,2021-03-01 12:15:00,13,6
03,03252,6,5,3,4,20,52,2021-03-01 12:15:00,51,15
03,03254,7,10,4,4,14,63,2021-03-01 12:15:00,56,11
03,03255,1,1,1,1,0,11,2021-03-01 12:15:00,11,0
03,03256,1,1,0,1,5,19,2021-03-01 12:15:00,19,5
03,03257,1,0,0,1,0,22,2021-03-01 12:15:00,22,0
03,03351,2,1,1,1,7,22,2021-03-01 12:15:00,17,5
03,03352,2,5,2,2,2,12,2021-03-01 12:15:00,12,2
03,03353,3,4,1,3,8,26,2021-03-01 12:15:00,26,8
03,03354,1,2,1,1,8,7,2021-03-01 12:15:00,7,8
03,03355,3,1,1,1,12,32,2021-03-01 12:15:00,20,8
03,03356,3,1,0,2,6,7,2021-03-01 12:15:00,7,6
03,03357,3,1,0,2,9,25,2021-03-01 12:15:00,23,7
03,03358,2,1,0,2,5,15,2021-03-01 12:15:00,15,5
03,03359,3,1,0,2,7,26,2021-03-01 12:15:00,26,4
03,03360,2,9,6,2,10,66,2021-03-01 12:15:00,66,10
03,03361,2,1,0,2,5,10,2021-03-01 12:15:00,10,5
03,03401,1,2,1,1,1,17,2021-03-01 12:15:00,17,1
03,03402,1,3,0,1,11,8,2021-03-01 12:15:00,8,11
03,03403,6,7,7,3,16,108,2021-03-01 12:15:00,89,8
03,03404,5,18,11,4,15,102,2021-03-01 12:15:00,87,14
03,03405,2,2,1,1,11,27,2021-03-01 12:15:00,23,7
03,03451,3,2,2,2,14,19,2021-03-01 12:15:00,19,14
03,03452,4,4,1,3,11,27,2021-03-01 12:15:00,26,4
03,03453,3,3,2,3,3,26,2021-03-01 12:15:00,26,3
03,03454,10,8,5,6,16,77,2021-03-01 12:15:00,58,9
03,03455,2,2,1,2,13,20,2021-03-01 12:15:00,20,13
03,03456,1,4,1,1,4,24,2021-03-01 12:15:00,24,4
03,03457,6,7,5,4,11,21,2021-03-01 12:15:00,21,6
03,03458,1,0,0,1,1,8,2021-03-01 12:15:00,8,1
03,03459,7,2,1,6,27,81,2021-03-01 12:15:00,81,27
03,03460,5,4,2,3,7,27,2021-03-01 12:15:00,23,3
03,03461,2,4,1,2,1,12,2021-03-01 12:15:00,12,1
03,03462,1,0,0,1,3,5,2021-03-01 12:15:00,5,3
04,04011,10,26,18,9,14,151,2021-03-01 12:15:00,143,10
04,04012,4,6,4,3,12,45,2021-03-01 12:15:00,36,7
05,05111,14,24,4,11,39,255,2021-03-01 12:15:00,232,33
