bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,6,4,2,3,42,2021-03-03 12:15:00,38,1
01,01002,5,13,11,3,45,119,2021-03-03 12:15:00,117,41
01,01003,2,12,6,2,28,110,2021-03-03 12:15:00,110,28
01,01004,1,1,1,1,4,21,2021-03-03 12:15:00,21,4
01,01051,1,3,3,1,3,35,2021-03-03 12:15:00,35,3
01,01053,2,8,6,2,1,17,2021-03-03 12:15:00,17,1
01,01054,3,0,0,3,9,11,2021-03-03 12:15:00,11,9
01,01055,3,0,0,3,13,38,2021-03-03 12:15:00,38,13
01,01056,2,2,1,2,7,33,2021-03-03 12:15:00,33,7
01,01057,1,0,0,1,7,5,2021-03-03 12:15:00,5,7
01,01058,5,3,3,3,19,23,2021-03-03 12:15:00,21,15
01,01059,1,2,2,1,2,22,2021-03-03 12:15:00,22,2
01,01060,4,3,3,4,24,70,2021-03-03 12:15:00,70,24
01,01061,3,3,3,1,14,30,2021-03-03 12:15:00,19,13
01,01062,3,11,9,3,6,32,2021-03-03 12:15:00,32,6
02,02000,34,84,51,24,125,561,2021-03-03 12:15:00,494,81
03,03101,7,5,3,5,24,108,2021-03-03 12:15:00,94,21
03,03102,2,2,1,2,12,17,2021-03-03 12:15:00,17,12
03,03103,3,5,3,1,2,33,2021-03-03 12:15:00,26,0
03,03151,1,2,2,1,1,11,2021-03-03 12:15:00,11,1
03,03153,3,5,4,3,2,35,2021-03-03 12:15:00,35,2
03,03154,1,3,3,1,2,16,2021-03-03 12:15:00,16,2
03,03155,2,0,0,2,7,15,2021-03-03 12:15:00,15,7
03,03157,1,2,1,1,3,18,2021-03-03 12:15:00,18,3
03,03158,1,0,0,1,3,13,2021-03-03 12:15:00,13,3
03,03159,8,20,13,7,26,132,2021-03-03 12:15:00,117,24
03,03241,19,53,37,16,38,373,2021-03-03 12:15:00,340,26
03,03251,3,1,0,3,7,12,2021-03-03 12:15:00,12,7
03,03252,6,7,3,4,11,61,2021-03-03 12:15:00,61,5
03,03254,7,11,6,4,10,66,2021-03-03 12:15:00,57,9
03,03255,1,0,0,1,0,11,2021-03-03 12:15:00,11,0
03,03256,1,1,0,1,5,19,2021-03-03 12:15:00,19,5
03,03257,1,0,0,1,1,21,2021-03-03 12:15:00,21,1
03,03351,2,1,1,1,8,21,2021-03-03 12:15:00,15,7
03,03352,2,3,2,2,6,8,2021-03-03 12:15:00,8,6
03,03353,3,3,0,3,6,28,2021-03-03 12:15:00,28,6
03,03354,1,1,0,1,10,5,2021-03-03 12:15:00,5,10
03,03355,3,2,2,1,8,36,2021-03-03 12:15:00,22,6
03,03356,3,1,0,2,6,7,2021-03-03 12:15:00,7,6
03,03357,3,1,0,2,6,28,2021-03-03 12:15:00,26,4
03,03358,2,1,0,2,2,18,2021-03-03 12:15:00,18,2
03,03359,3,1,1,2,9,24,2021-03-03 12:15:00,24,6
03,03360,2,8,5,2,9,67,2021-03-03 12:15:00,67,9
03,03361,2,1,0,2,1,14,2021-03-03 12:15:00,14,1
03,03401,1,2,1,1,1,17,2021-03-03 12:15:00,17,1
03,03402,1,3,0,1,7,11,2021-03-03 12:15:00,11,7
03,03403,6,8,8,3,16,107,2021-03-03 12:15:00,88,8
03,03404,5,16,6,4,20,108,2021-03-03 12:15:00,93,19
03,03405,2,1,0,1,16,21,2021-03-03 12:15:00,19,10
03,03451,3,3,2,2,4,29,2021-03-03 12:15:00,29,4
03,03452,4,4,1,3,8,30,2021-03-03 12:15:00,28,2
03,03453,3,3,2,3,2,26,2021-03-03 12:15:00,26,2
03,03454,10,7,5,6,15,77,2021-03-03 12:15:00,58,8
