bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,48,34,2020-06-04 09:15:00
01,01002,5,0,0,3,137,121,2020-06-04 09:15:00
01,01003,2,0,0,2,130,113,2020-06-04 09:15:00
01,01004,1,0,0,1,24,16,2020-06-04 09:15:00
01,01051,1,2,1,1,16,40,2020-06-04 09:15:00
01,01053,2,0,0,2,4,20,2020-06-04 09:15:00
01,01054,3,0,0,3,19,25,2020-06-04 09:15:00
01,01055,3,0,0,3,22,30,2020-06-04 09:15:00
01,01056,2,0,0,2,3,32,2020-06-04 09:15:00
01,01057,1,0,0,1,5,7,2020-06-04 09:15:00
01,01058,3,0,0,3,12,38,2020-06-04 09:15:00
01,01059,1,3,0,1,12,12,2020-06-04 09:15:00
01,01060,4,0,0,4,58,76,2020-06-04 09:15:00
01,01061,1,0,0,1,18,22,2020-06-04 09:15:00
01,01062,3,1,1,3,35,30,2020-06-04 09:15:00
02,02000,28,19,16,24,384,586,2020-06-04 09:15:00
03,03101,5,1,1,5,65,94,2020-06-04 09:15:00
03,03102,2,0,0,2,14,13,2020-06-04 09:15:00
03,03103,1,3,0,1,27,21,2020-06-04 09:15:00
03,03151,2,0,0,2,8,28,2020-06-04 09:15:00
03,03153,3,0,0,3,49,40,2020-06-04 09:15:00
03,03154,1,2,0,1,15,19,2020-06-04 09:15:00
03,03155,2,0,0,2,16,7,2020-06-04 09:15:00
03,03157,1,0,0,1,7,15,2020-06-04 09:15:00
03,03158,1,2,2,1,5,11,2020-06-04 09:15:00
03,03159,8,2,1,7,71,143,2020-06-04 09:15:00
03,03241,16,16,10,16,131,362,2020-06-04 09:15:00
03,03251,3,0,0,3,8,6,2020-06-04 09:15:00
03,03252,4,2,0,4,8,66,2020-06-04 09:15:00
03,03254,5,1,1,4,32,66,2020-06-04 09:15:00
03,03255,1,0,0,1,5,10,2020-06-04 09:15:00
03,03256,1,0,0,1,15,19,2020-06-04 09:15:00
03,03257,1,0,0,1,6,17,2020-06-04 09:15:00
03,03351,3,1,0,1,9,32,2020-06-04 09:15:00
03,03352,2,0,0,2,8,10,2020-06-04 09:15:00
03,03353,3,0,0,3,22,44,2020-06-04 09:15:00
03,03354,1,0,0,1,18,6,2020-06-04 09:15:00
03,03355,2,0,0,2,14,24,2020-06-04 09:15:00
03,03356,2,0,0,2,4,11,2020-06-04 09:15:00
03,03357,3,0,0,2,16,18,2020-06-04 09:15:00
03,03358,3,0,0,3,14,21,2020-06-04 09:15:00
03,03359,3,0,0,2,12,25,2020-06-04 09:15:00
03,03360,2,0,0,2,34,45,2020-06-04 09:15:00
03,03361,2,0,0,2,7,10,2020-06-04 09:15:00
03,03401,1,0,0,1,11,18,2020-06-04 09:15:00
03,03402,1,1,0,1,6,15,2020-06-04 09:15:00
03,03403,5,4,4,3,113,112,2020-06-04 09:15:00
03,03404,4,2,2,4,87,37,2020-06-04 09:15:00
03,03405,1,0,0,1,11,23,2020-06-04 09:15:00
03,03451,3,0,0,2,14,28,2020-06-04 09:15:00
03,03452,3,0,0,3,16,26,2020-06-04 09:15:00
03,03453,3,1,0,3,16,34,2020-06-04 09:15:00
03,03454,7,0,0,7,46,56,2020-06-04 09:15:00
03,03455,2,1,0,2,9,28,2020-06-04 09:15:00
03,03456,1,0,0,1,12,18,2020-06-04 09:15:00
03,03457,3,1,1,2,19,21,2020-06-04 09:15:00
03,03458,1,0,0,1,7,8,2020-06-04 09:15:00
03,03459,8,0,0,7,70,54,2020-06-04 09:15:00
03,03460,3,0,0,3,36,20,2020-06-04 09:15:00
03,03461,2,0,0,2,7,9,2020-06-04 09:15:00
03,03462,1,0,0,1,7,6,2020-06-04 09:15:00
04,04011,10,3,1,9,89,98,2020-06-04 09:15:00
04,04012,2,2,1,2,8,16,2020-06-04 09:15:00
05,05111,12,2,2,11,65,249,2020-06-04 09:15:00
05,05112,13,6,3,9,83,182,2020-06-04 09:15:00
05,05113,15,7,5,14,100,259,2020-06-04 09:15:00
05,05114,6,1,1,4,22,79,2020-06-04 09:15:00
05,05116,4,1,1,3,28,81,2020-06-04 09:15:00
05,05117,2,2,1,2,16,38,2020-06-04 09:15:00
05,05119,6,0,0,4,39,43,2020-06-04 09:15:00
05,05120,1,1,0,1,12,26,2020-06-04 09:15:00
05,05122,3,4,3,3,39,54,2020-06-04 09:15:00
05,05124,5,4,3,5,84,109,2020-06-04 09:15:00
05,05154,5,1,0,5,24,43,2020-06-04 09:15:00
05,05158,6,1,0,6,30,47,2020-06-04 09:15:00
05,05162,7,1,0,6,35,86,2020-06-04 09:15:00
05,05166,4,0,0,4,33,28,2020-06-04 09:15:00
05,05170,9,8,1,8,67,116,2020-06-04 09:15:00
05,05314,17,11,5,11,75,222,2020-06-04 09:15:00
05,05315,26,4,3,18,92,360,2020-06-04 09:15:00
05,05316,4,0,0,2,42,46,2020-06-04 09:15:00
05,05334,10,12,10,7,66,272,2020-06-04 09:15:00
05,05358,6,0,0,5,32,44,2020-06-04 09:15:00
05,05362,7,0,0,7,18,63,2020-06-04 09:15:00
05,05366,3,1,0,3,7,33,2020-06-04 09:15:00
05,05370,3,0,0,3,14,22,2020-06-04 09:15:00
05,05374,7,0,0,7,40,74,2020-06-04 09:15:00
05,05378,4,0,0,4,26,26,2020-06-04 09:15:00
05,05382,6,0,0,6,26,67,2020-06-04 09:15:00
05,05512,2,1,1,2,39,28,2020-06-04 09:15:00
05,05513,6,0,0,4,60,74,2020-06-04 09:15:00
05,05515,8,3,3,7,37,225,2020-06-04 09:15:00
05,05554,5,1,1,5,29,49,2020-06-04 09:15:00
05,05558,3,0,0,3,22,17,2020-06-04 09:15:00
05,05562,14,1,0,14,93,187,2020-06-04 09:15:00
05,05566,5,3,3,5,30,59,2020-06-04 09:15:00
05,05570,4,0,0,4,26,29,2020-06-04 09:15:00
05,05711,4,0,0,4,27,110,2020-06-04 09:15:00
05,05754,3,1,0,3,22,32,2020-06-04 09:15:00
05,05758,4,2,2,3,16,52,2020-06-04 09:15:00
05,05762,5,1,0,5,16,27,2020-06-04 09:15:00
05,05766,2,0,0,2,26,55,2020-06-04 09:15:00
05,05770,6,5,2,6,45,107,2020-06-04 09:15:00
05,05774,5,3,3,4,54,65,2020-06-04 09:15:00
05,05911,8,2,1,6,95,166,2020-06-04 09:15:00
05,05913,9,4,1,9,55,250,2020-06-04 09:15:00
