bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,2,2,7,38,2021-03-04 12:15:00,34,5
01,01002,5,10,8,3,47,119,2021-03-04 12:15:00,117,43
01,01003,2,13,6,2,28,108,2021-03-04 12:15:00,108,28
01,01004,1,1,1,1,4,21,2021-03-04 12:15:00,21,4
01,01051,1,3,3,1,3,35,2021-03-04 12:15:00,35,3
01,01053,2,8,4,2,2,16,2021-03-04 12:15:00,16,2
01,01054,3,0,0,3,9,11,2021-03-04 12:15:00,11,9
01,01055,3,0,0,3,16,35,2021-03-04 12:15:00,35,16
01,01056,2,2,1,2,7,33,2021-03-04 12:15:00,33,7
01,01057,1,1,0,1,5,7,2021-03-04 12:15:00,7,5
01,01058,5,3,3,3,19,23,2021-03-04 12:15:00,21,15
01,01059,1,2,2,1,3,21,2021-03-04 12:15:00,21,3
01,01060,4,3,3,4,28,66,2021-03-04 12:15:00,66,28
01,01061,3,3,3,1,10,34,2021-03-04 12:15:00,23,9
01,01062,3,9,8,3,3,31,2021-03-04 12:15:00,31,3
02,02000,34,88,49,24,112,573,2021-03-04 12:15:00,503,71
03,03101,7,4,2,5,23,109,2021-03-04 12:15:00,94,21
03,03102,2,2,1,2,10,19,2021-03-04 12:15:00,19,10
03,03103,3,5,3,1,3,32,2021-03-04 12:15:00,25,1
03,03151,1,3,2,1,0,12,2021-03-04 12:15:00,12,0
03,03153,3,5,5,3,2,35,2021-03-04 12:15:00,35,2
03,03154,1,3,3,1,1,17,2021-03-04 12:15:00,17,1
03,03155,2,0,0,2,8,14,2021-03-04 12:15:00,14,8
03,03157,1,2,1,1,7,14,2021-03-04 12:15:00,14,7
03,03158,1,0,0,1,4,12,2021-03-04 12:15:00,12,4
03,03159,8,17,13,7,29,130,2021-03-04 12:15:00,115,27
03,03241,19,55,35,16,24,388,2021-03-04 12:15:00,348,18
03,03251,3,1,0,3,3,16,2021-03-04 12:15:00,16,3
03,03252,6,7,4,4,13,59,2021-03-04 12:15:00,59,7
03,03254,7,10,6,4,14,62,2021-03-04 12:15:00,53,13
03,03255,1,0,0,1,0,11,2021-03-04 12:15:00,11,0
03,03256,1,1,0,1,5,19,2021-03-04 12:15:00,19,5
03,03257,1,0,0,1,0,22,2021-03-04 12:15:00,22,0
03,03351,2,2,1,1,1,25,2021-03-04 12:15:00,19,0
03,03352,2,5,1,2,5,9,2021-03-04 12:15:00,9,5
03,03353,3,2,1,3,3,31,2021-03-04 12:15:00,31,3
03,03354,1,1,0,1,10,5,2021-03-04 12:15:00,5,10
03,03355,3,3,2,1,7,37,2021-03-04 12:15:00,23,5
03,03356,3,1,0,2,7,6,2021-03-04 12:15:00,6,7
03,03357,3,1,0,2,4,28,2021-03-04 12:15:00,25,3
03,03358,2,1,0,2,7,13,2021-03-04 12:15:00,13,7
03,03359,3,1,1,2,8,25,2021-03-04 12:15:00,25,5
03,03360,2,8,5,2,12,64,2021-03-04 12:15:00,64,12
03,03361,2,1,0,2,3,12,2021-03-04 12:15:00,12,3
03,03401,1,1,1,1,0,16,2021-03-04 12:15:00,16,0
03,03402,1,3,1,1,8,10,2021-03-04 12:15:00,10,8
03,03403,6,9,8,3,7,114,2021-03-04 12:15:00,92,2
03,03404,5,17,8,4,20,108,2021-03-04 12:15:00,93,19
03,03405,2,1,0,1,11,25,2021-03-04 12:15:00,22,6
03,03451,3,4,2,2,8,25,2021-03-04 12:15:00,25,8
03,03452,4,4,1,3,10,27,2021-03-04 12:15:00,26,3
03,03453,3,4,1,3,3,25,2021-03-04 12:15:00,25,3
03,03454,10,8,5,6,18,74,2021-03-04 12:15:00,57,9
03,03455,2,2,0,2,11,22,2021-03-04 12:15:00,22,11
03,03456,1,4,1,1,10,18,2021-03-04 12:15:00,18,10
03,03457,6,4,2,4,9,23,2021-03-04 12:15:00,23,4
03,03458,1,0,0,1,4,5,2021-03-04 12:15:00,5,4
03,03459,7,2,1,6,30,82,2021-03-04 12:15:00,82,30
03,03460,5,5,2,3,3,31,2021-03-04 12:15:00,25,1
03,03461,2,4,2,2,3,10,2021-03-04 12:15:00,10,3
03,03462,1,0,0,1,1,7,2021-03-04 12:15:00,7,1
04,04011,10,22,16,9,14,153,2021-03-04 12:15:00,145,10
04,04012,4,7,6,3,10,47,2021-03-04 12:15:00,38,5
05,05111,14,21,7,11,34,262,2021-03-04 12:15:00,239,28
05,05112,16,21,12,9,35,183,2021-03-04 12:15:00,150,27
05,05113,15,36,29,12,46,327,2021-03-04 12:15:00,303,40
05,05114,7,9,6,4,11,88,2021-03-04 12:15:00,76,10
05,05116,6,8,3,4,12,80,2021-03-04 12:15:00,75,10
05,05117,2,4,1,2,2,32,2021-03-04 12:15:00,32,2
05,05119,7,10,4,4,18,57,2021-03-04 12:15:00,51,11
05,05120,1,3,2,1,7,23,2021-03-04 12:15:00,23,7
05,05122,4,18,10,3,18,68,2021-03-04 12:15:00,67,15
05,05124,7,16,14,5,12,137,2021-03-04 12:15:00,126,9
05,05154,8,5,2,5,21,54,2021-03-04 12:15:00,53,14
05,05158,7,10,3,6,10,60,2021-03-04 12:15:00,59,9
05,05162,7,11,4,5,17,89,2021-03-04 12:15:00,82,10
05,05166,4,4,0,4,6,29,2021-03-04 12:15:00,29,6
05,05170,11,9,7,8,46,87,2021-03-04 12:15:00,86,38
05,05314,18,26,17,11,32,258,2021-03-04 12:15:00,214,18
05,05315,31,45,25,18,49,412,2021-03-04 12:15:00,360,41
05,05316,5,8,4,2,16,74,2021-03-04 12:15:00,62,4
05,05334,13,9,8,7,21,283,2021-03-04 12:15:00,266,20
05,05358,7,10,5,5,17,54,2021-03-04 12:15:00,48,16
05,05362,7,12,6,7,17,48,2021-03-04 12:15:00,48,17
05,05366,3,1,0,3,1,28,2021-03-04 12:15:00,28,1
05,05370,3,7,3,3,6,31,2021-03-04 12:15:00,31,6
05,05374,6,8,4,6,15,75,2021-03-04 12:15:00,75,15
05,05378,4,6,3,4,3,40,2021-03-04 12:15:00,40,3
05,05382,7,9,5,6,14,74,2021-03-04 12:15:00,67,9
05,05512,2,3,1,2,9,31,2021-03-04 12:15:00,31,9
05,05513,7,7,5,4,23,74,2021-03-04 12:15:00,64,7
05,05515,9,6,2,7,24,241,2021-03-04 12:15:00,229,19
05,05554,6,3,1,5,28,45,2021-03-04 12:15:00,45,26
05,05558,5,2,1,3,12,26,2021-03-04 12:15:00,17,12
05,05562,15,14,5,14,39,186,2021-03-04 12:15:00,167,26
05,05566,7,3,2,5,32,65,2021-03-04 12:15:00,57,25
05,05570,6,5,1,5,2,44,2021-03-04 12:15:00,42,2
05,05711,6,14,10,4,32,123,2021-03-04 12:15:00,101,28
05,05754,4,3,1,4,10,42,2021-03-04 12:15:00,42,10
05,05758,5,6,4,3,15,50,2021-03-04 12:15:00,44,11
05,05762,6,5,4,5,4,31,2021-03-04 12:15:00,27,4
05,05766,2,5,3,2,2,48,2021-03-04 12:15:00,48,2
05,05770,9,9,5,6,23,202,2021-03-04 12:15:00,179,19
05,05774,7,19,15,5,18,86,2021-03-04 12:15:00,72,17
05,05911,8,18,10,6,32,160,2021-03-04 12:15:00,145,26
05,05913,9,20,12,9,32,257,2021-03-04 12:15:00,257,32
05,05914,7,17,9,5,15,76,2021-03-04 12:15:00,75,6
05,05915,7,7,6,5,18,72,2021-03-04 12:15:00,62,6
05,05916,4,15,9,4,11,52,2021-03-04 12:15:00,52,11
05,05954,7,8,3,6,35,102,2021-03-04 12:15:00,102,35
05,05958,10,20,8,9,24,80,2021-03-04 12:15:00,78,18
05,05962,10,24,10,8,12,101,2021-03-04 12:15:00,95,10
05,05966,3,3,2,3,10,17,2021-03-04 12:15:00,17,10
05,05970,8,9,5,7,26,114,2021-03-04 12:15:00,98,16
05,05974,9,2,0,7,13,71,2021-03-04 12:15:00,66,8
05,05978,8,15,11,8,8,100,2021-03-04 12:15:00,100,8
06,06411,7,11,8,4,20,85,2021-03-04 12:15:00,56,4
06,06412,17,45,25,12,49,241,2021-03-04 12:15:00,220,40
06,06413,4,13,4,2,9,89,2021-03-04 12:15:00,79,6
06,06414,6,20,8,4,10,108,2021-03-04 12:15:00,96,10
06,06431,5,5,3,5,15,27,2021-03-04 12:15:00,27,15
06,06432,2,10,9,2,2,24,2021-03-04 12:15:00,24,2
06,06433,2,7,4,2,2,20,2021-03-04 12:15:00,20,2
06,06434,2,6,2,2,2,25,2021-03-04 12:15:00,25,2
06,06435,7,16,5,4,14,72,2021-03-04 12:15:00,66,6
06,06436,2,4,2,2,2,27,2021-03-04 12:15:00,27,2
06,06437,2,20,11,2,6,120,2021-03-04 12:15:00,120,6
06,06438,2,9,7,2,6,14,2021-03-04 12:15:00,14,6
06,06439,2,4,1,2,3,13,2021-03-04 12:15:00,13,3
06,06440,5,9,6,5,4,65,2021-03-04 12:15:00,65,4
06,06531,6,32,23,4,21,215,2021-03-04 12:15:00,194,17
06,06532,2,2,0,2,5,43,2021-03-04 12:15:00,43,5
06,06533,4,9,2,4,10,44,2021-03-04 12:15:00,44,10
06,06534,3,6,4,3,21,137,2021-03-04 12:15:00,137,21
06,06535,4,3,1,4,5,21,2021-03-04 12:15:00,21,5
06,06611,6,6,6,6,20,136,2021-03-04 12:15:00,136,20
06,06631,5,7,3,3,24,70,2021-03-04 12:15:00,64,19
06,06632,4,2,0,3,9,48,2021-03-04 12:15:00,45,5
06,06633,4,1,0,4,6,27,2021-03-04 12:15:00,27,6
06,06634,3,6,6,3,9,25,2021-03-04 12:15:00,25,9
06,06635,7,4,3,7,29,83,2021-03-04 12:15:00,83,29
06,06636,3,4,0,3,10,22,2021-03-04 12:15:00,22,10
07,07111,6,9,5,4,22,92,2021-03-04 12:15:00,78,18
07,07131,2,4,1,2,2,17,2021-03-04 12:15:00,17,2
07,07132,2,2,2,2,7,9,2021-03-04 12:15:00,9,7
07,07133,6,2,1,4,12,37,2021-03-04 12:15:00,30,5
07,07134,2,1,1,2,2,20,2021-03-04 12:15:00,20,2
07,07135,2,2,1,2,5,8,2021-03-04 12:15:00,8,5
