bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,6,2,9,38,2021-01-27 12:15:00,38,3
01,01002,5,10,3,3,51,115,2021-01-27 12:15:00,115,45
01,01003,2,18,6,2,29,107,2021-01-27 12:15:00,107,29
01,01004,1,1,1,1,5,20,2021-01-27 12:15:00,20,5
01,01051,1,5,5,1,2,36,2021-01-27 12:15:00,36,2
01,01053,2,6,1,2,1,17,2021-01-27 12:15:00,17,1
01,01054,3,1,1,3,1,8,2021-01-27 12:15:00,8,1
01,01055,3,4,0,3,14,34,2021-01-27 12:15:00,34,14
01,01056,2,6,4,2,2,33,2021-01-27 12:15:00,33,2
01,01057,1,3,3,1,2,10,2021-01-27 12:15:00,10,2
01,01058,5,1,1,3,18,24,2021-01-27 12:15:00,21,15
01,01059,1,5,3,1,5,19,2021-01-27 12:15:00,19,5
01,01060,4,4,4,4,16,77,2021-01-27 12:15:00,77,16
01,01061,3,8,4,1,11,38,2021-01-27 12:15:00,26,10
01,01062,3,7,6,3,5,31,2021-01-27 12:15:00,31,5
02,02000,34,93,59,24,125,556,2021-01-27 12:15:00,485,86
03,03101,7,7,3,5,10,120,2021-01-27 12:15:00,105,8
03,03102,2,3,3,2,6,23,2021-01-27 12:15:00,23,6
03,03103,3,3,1,1,6,29,2021-01-27 12:15:00,24,2
03,03151,1,6,2,1,0,12,2021-01-27 12:15:00,12,0
03,03153,3,6,3,3,3,30,2021-01-27 12:15:00,30,3
03,03154,1,7,5,1,3,15,2021-01-27 12:15:00,15,3
03,03155,2,3,0,2,4,17,2021-01-27 12:15:00,17,4
03,03157,1,5,3,1,1,20,2021-01-27 12:15:00,20,1
03,03158,1,2,2,1,5,11,2021-01-27 12:15:00,11,5
03,03159,8,29,13,7,21,145,2021-01-27 12:15:00,125,19
03,03241,19,67,35,16,45,368,2021-01-27 12:15:00,331,38
03,03251,3,1,1,3,5,14,2021-01-27 12:15:00,14,5
03,03252,6,5,4,4,10,59,2021-01-27 12:15:00,58,5
03,03254,7,12,6,4,12,63,2021-01-27 12:15:00,54,11
03,03255,1,4,4,1,0,11,2021-01-27 12:15:00,11,0
03,03256,1,6,1,1,3,21,2021-01-27 12:15:00,21,3
03,03257,1,0,0,1,3,19,2021-01-27 12:15:00,19,3
03,03351,2,1,0,1,6,20,2021-01-27 12:15:00,15,4
03,03352,2,3,2,2,1,13,2021-01-27 12:15:00,13,1
03,03353,3,6,4,3,5,29,2021-01-27 12:15:00,29,5
03,03354,1,1,1,1,0,10,2021-01-27 12:15:00,10,0
03,03355,3,0,0,1,11,33,2021-01-27 12:15:00,23,5
03,03356,3,0,0,2,1,12,2021-01-27 12:15:00,12,1
03,03357,3,3,1,2,4,28,2021-01-27 12:15:00,26,2
03,03358,2,4,3,2,2,18,2021-01-27 12:15:00,18,2
03,03359,3,3,1,2,5,29,2021-01-27 12:15:00,29,2
03,03360,2,3,3,2,7,69,2021-01-27 12:15:00,69,7
03,03361,2,0,0,2,2,13,2021-01-27 12:15:00,13,2
03,03401,1,2,2,1,2,15,2021-01-27 12:15:00,15,2
03,03402,1,1,1,1,5,14,2021-01-27 12:15:00,14,5
03,03403,6,18,7,3,18,104,2021-01-27 12:15:00,91,4
03,03404,5,11,6,4,23,97,2021-01-27 12:15:00,85,19
03,03405,2,3,2,1,8,32,2021-01-27 12:15:00,26,6
03,03451,3,3,3,2,5,28,2021-01-27 12:15:00,28,5
03,03452,4,4,1,3,16,24,2021-01-27 12:15:00,24,8
03,03453,3,7,3,3,1,27,2021-01-27 12:15:00,27,1
03,03454,10,11,5,6,29,61,2021-01-27 12:15:00,56,8
03,03455,2,1,0,2,8,25,2021-01-27 12:15:00,25,8
03,03456,1,2,1,1,6,22,2021-01-27 12:15:00,22,6
03,03457,6,2,2,4,13,19,2021-01-27 12:15:00,18,9
03,03458,1,2,0,1,0,9,2021-01-27 12:15:00,9,0
03,03459,7,6,3,6,31,76,2021-01-27 12:15:00,76,31
03,03460,5,2,0,3,6,28,2021-01-27 12:15:00,23,3
03,03461,2,4,1,2,0,10,2021-01-27 12:15:00,10,0
03,03462,1,1,1,1,1,7,2021-01-27 12:15:00,7,1
04,04011,10,28,15,9,16,146,2021-01-27 12:15:00,139,11
04,04012,4,7,4,3,20,40,2021-01-27 12:15:00,33,11
05,05111,14,24,10,11,32,265,2021-01-27 12:15:00,243,26
05,05112,16,26,12,9,34,185,2021-01-27 12:15:00,154,24
05,05113,15,62,48,12,41,338,2021-01-27 12:15:00,312,38
05,05114,7,6,2,4,16,79,2021-01-27 12:15:00,69,11
05,05116,6,11,6,4,16,76,2021-01-27 12:15:00,70,15
