bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,11,8,2,7,38,2021-01-30 12:15:00,37,2
01,01002,5,7,5,3,43,121,2021-01-30 12:15:00,118,40
01,01003,2,27,9,2,25,111,2021-01-30 12:15:00,111,25
01,01004,1,1,1,1,4,21,2021-01-30 12:15:00,21,4
01,01051,1,8,7,1,1,37,2021-01-30 12:15:00,37,1
01,01053,2,4,1,2,4,15,2021-01-30 12:15:00,15,4
01,01054,3,1,1,3,1,7,2021-01-30 12:15:00,7,1
01,01055,3,5,0,3,12,36,2021-01-30 12:15:00,36,12
01,01056,2,4,2,2,2,26,2021-01-30 12:15:00,26,2
01,01057,1,3,3,1,1,11,2021-01-30 12:15:00,11,1
01,01058,5,1,1,3,20,21,2021-01-30 12:15:00,18,18
01,01059,1,5,2,1,4,20,2021-01-30 12:15:00,20,4
01,01060,4,4,3,4,18,71,2021-01-30 12:15:00,71,18
01,01061,3,7,5,1,14,30,2021-01-30 12:15:00,20,12
01,01062,3,6,5,3,2,33,2021-01-30 12:15:00,33,2
02,02000,34,85,52,24,116,561,2021-01-30 12:15:00,488,79
03,03101,7,7,3,5,22,108,2021-01-30 12:15:00,92,21
03,03102,2,2,2,2,11,18,2021-01-30 12:15:00,18,11
03,03103,3,2,1,1,7,28,2021-01-30 12:15:00,22,4
03,03151,1,6,3,1,1,11,2021-01-30 12:15:00,11,1
03,03153,3,4,4,3,4,29,2021-01-30 12:15:00,29,4
03,03154,1,6,5,1,1,17,2021-01-30 12:15:00,17,1
03,03155,2,2,2,2,5,14,2021-01-30 12:15:00,14,5
03,03157,1,7,3,1,4,17,2021-01-30 12:15:00,17,4
03,03158,1,1,1,1,3,13,2021-01-30 12:15:00,13,3
03,03159,8,27,13,7,18,143,2021-01-30 12:15:00,125,16
03,03241,19,67,40,16,51,354,2021-01-30 12:15:00,313,43
03,03251,3,1,1,3,4,15,2021-01-30 12:15:00,15,4
03,03252,6,4,4,4,7,61,2021-01-30 12:15:00,58,4
03,03254,7,16,9,4,12,62,2021-01-30 12:15:00,53,11
03,03255,1,4,4,1,0,11,2021-01-30 12:15:00,11,0
03,03256,1,6,1,1,9,15,2021-01-30 12:15:00,15,9
03,03257,1,1,0,1,2,20,2021-01-30 12:15:00,20,2
03,03351,2,0,0,1,3,24,2021-01-30 12:15:00,18,2
03,03352,2,4,2,2,1,13,2021-01-30 12:15:00,13,1
03,03353,3,6,3,3,6,28,2021-01-30 12:15:00,28,6
03,03354,1,1,1,1,3,12,2021-01-30 12:15:00,12,3
03,03355,3,0,0,1,9,35,2021-01-30 12:15:00,24,4
03,03356,3,0,0,2,2,11,2021-01-30 12:15:00,11,2
03,03357,3,0,0,2,4,28,2021-01-30 12:15:00,26,2
03,03358,2,4,1,2,7,13,2021-01-30 12:15:00,13,7
03,03359,3,2,1,2,8,23,2021-01-30 12:15:00,23,5
03,03360,2,5,4,2,15,61,2021-01-30 12:15:00,61,15
03,03361,2,0,0,2,2,13,2021-01-30 12:15:00,13,2
03,03401,1,3,2,1,2,15,2021-01-30 12:15:00,15,2
03,03402,1,2,1,1,1,13,2021-01-30 12:15:00,13,1
03,03403,6,13,7,3,21,99,2021-01-30 12:15:00,88,5
03,03404,5,11,4,4,26,92,2021-01-30 12:15:00,80,22
03,03405,2,2,1,1,6,30,2021-01-30 12:15:00,26,2
03,03451,3,3,2,2,4,29,2021-01-30 12:15:00,29,4
03,03452,4,4,0,3,13,27,2021-01-30 12:15:00,27,5
03,03453,3,8,4,3,2,26,2021-01-30 12:15:00,26,2
03,03454,10,12,5,6,27,63,2021-01-30 12:15:00,56,8
03,03455,2,1,0,2,5,28,2021-01-30 12:15:00,28,5
03,03456,1,4,1,1,7,21,2021-01-30 12:15:00,21,7
03,03457,6,3,2,4,6,27,2021-01-30 12:15:00,26,2
03,03458,1,2,1,1,1,7,2021-01-30 12:15:00,7,1
03,03459,7,7,3,6,31,71,2021-01-30 12:15:00,71,31
03,03460,5,3,1,3,4,29,2021-01-30 12:15:00,24,1
03,03461,2,5,3,2,0,10,2021-01-30 12:15:00,10,0
03,03462,1,1,1,1,2,6,2021-01-30 12:15:00,6,2
04,04011,10,28,21,9,20,127,2021-01-30 12:15:00,120,15
04,04012,4,6,5,3,12,45,2021-01-30 12:15:00,37,6
05,05111,14,19,9,11,28,267,2021-01-30 12:15:00,247,20
05,05112,16,30,16,9,31,184,2021-01-30 12:15:00,151,22
05,05113,15,60,42,12,49,323,2021-01-30 12:15:00,299,43
05,05114,7,6,2,4,13,82,2021-01-30 12:15:00,70,10
05,05116,6,14,5,4,23,71,2021-01-30 12:15:00,65,22
05,05117,2,11,5,2,1,31,2021-01-30 12:15:00,31,1
05,05119,7,16,5,4,17,58,2021-01-30 12:15:00,47,15
05,05120,1,6,2,1,7,23,2021-01-30 12:15:00,23,7
05,05122,4,10,7,3,21,65,2021-01-30 12:15:00,63,19
05,05124,7,17,11,5,24,128,2021-01-30 12:15:00,120,18
05,05154,8,3,0,5,28,45,2021-01-30 12:15:00,45,20
05,05158,7,17,9,6,10,60,2021-01-30 12:15:00,60,8
05,05162,7,10,5,5,17,90,2021-01-30 12:15:00,84,9
05,05166,4,12,6,4,3,32,2021-01-30 12:15:00,32,3
05,05170,11,16,10,8,31,102,2021-01-30 12:15:00,101,23
05,05314,18,27,21,11,26,262,2021-01-30 12:15:00,213,18
05,05315,31,70,39,18,36,403,2021-01-30 12:15:00,349,30
05,05316,5,8,2,2,17,73,2021-01-30 12:15:00,61,5
05,05334,13,36,24,7,28,275,2021-01-30 12:15:00,258,27
