bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,9,6,2,5,39,2021-02-04 12:15:00,37,1
01,01002,5,10,6,3,47,117,2021-02-04 12:15:00,114,44
01,01003,2,20,10,2,21,115,2021-02-04 12:15:00,115,21
01,01004,1,3,1,1,4,21,2021-02-04 12:15:00,21,4
01,01051,1,6,6,1,2,36,2021-02-04 12:15:00,36,2
01,01053,2,7,3,2,5,13,2021-02-04 12:15:00,13,5
01,01054,3,2,2,3,7,11,2021-02-04 12:15:00,11,7
01,01055,3,8,1,3,13,35,2021-02-04 12:15:00,35,13
01,01056,2,6,4,2,4,32,2021-02-04 12:15:00,32,4
01,01057,1,3,2,1,3,9,2021-02-04 12:15:00,9,3
01,01058,5,0,0,3,20,22,2021-02-04 12:15:00,21,15
01,01059,1,6,1,1,1,23,2021-02-04 12:15:00,23,1
01,01060,4,5,3,4,15,70,2021-02-04 12:15:00,70,15
01,01061,3,8,3,1,6,40,2021-02-04 12:15:00,32,2
01,01062,3,4,2,3,2,32,2021-02-04 12:15:00,32,2
02,02000,34,76,46,24,116,569,2021-02-04 12:15:00,497,78
03,03101,7,11,5,5,13,117,2021-02-04 12:15:00,102,11
03,03102,2,1,1,2,12,17,2021-02-04 12:15:00,17,12
03,03103,3,2,0,1,13,22,2021-02-04 12:15:00,15,11
03,03151,1,6,2,1,2,10,2021-02-04 12:15:00,10,2
03,03153,3,5,3,3,2,32,2021-02-04 12:15:00,32,2
03,03154,1,5,5,1,0,18,2021-02-04 12:15:00,18,0
03,03155,2,1,1,2,5,16,2021-02-04 12:15:00,16,5
03,03157,1,2,1,1,0,15,2021-02-04 12:15:00,15,0
03,03158,1,1,1,1,3,13,2021-02-04 12:15:00,13,3
03,03159,8,28,15,7,20,141,2021-02-04 12:15:00,123,19
03,03241,19,67,41,16,47,375,2021-02-04 12:15:00,335,40
03,03251,3,1,1,3,6,13,2021-02-04 12:15:00,13,6
03,03252,6,9,4,4,15,59,2021-02-04 12:15:00,59,9
03,03254,7,13,7,4,11,65,2021-02-04 12:15:00,57,9
03,03255,1,1,1,1,7,4,2021-02-04 12:15:00,4,7
03,03256,1,5,1,1,2,22,2021-02-04 12:15:00,22,2
03,03257,1,0,0,1,0,22,2021-02-04 12:15:00,22,0
03,03351,2,2,1,1,2,27,2021-02-04 12:15:00,21,1
03,03352,2,2,1,2,4,10,2021-02-04 12:15:00,10,4
03,03353,3,6,6,3,1,33,2021-02-04 12:15:00,33,1
03,03354,1,0,0,1,5,10,2021-02-04 12:15:00,10,5
03,03355,3,1,0,1,15,29,2021-02-04 12:15:00,20,8
03,03356,3,1,1,2,0,13,2021-02-04 12:15:00,13,0
03,03357,3,1,1,2,8,24,2021-02-04 12:15:00,22,6
03,03358,2,2,1,2,10,10,2021-02-04 12:15:00,10,10
03,03359,3,2,0,2,9,24,2021-02-04 12:15:00,24,6
03,03360,2,8,7,2,10,66,2021-02-04 12:15:00,66,10
03,03361,2,0,0,2,3,12,2021-02-04 12:15:00,12,3
03,03401,1,4,4,1,1,14,2021-02-04 12:15:00,14,1
03,03402,1,1,1,1,0,16,2021-02-04 12:15:00,16,0
03,03403,6,15,8,3,16,114,2021-02-04 12:15:00,101,2
03,03404,5,11,6,4,25,101,2021-02-04 12:15:00,85,25
03,03405,2,1,1,1,14,25,2021-02-04 12:15:00,22,9
03,03451,3,3,2,2,4,29,2021-02-04 12:15:00,29,4
03,03452,4,3,0,3,11,25,2021-02-04 12:15:00,23,5
03,03453,3,10,5,3,2,26,2021-02-04 12:15:00,26,2
03,03454,10,8,2,6,32,56,2021-02-04 12:15:00,46,16
03,03455,2,2,1,2,8,25,2021-02-04 12:15:00,25,8
03,03456,1,4,1,1,6,24,2021-02-04 12:15:00,24,6
03,03457,6,2,1,4,9,24,2021-02-04 12:15:00,23,5
03,03458,1,1,1,1,1,9,2021-02-04 12:15:00,9,1
03,03459,7,3,1,6,38,75,2021-02-04 12:15:00,75,38
03,03460,5,3,1,3,10,24,2021-02-04 12:15:00,20,6
03,03461,2,4,3,2,0,12,2021-02-04 12:15:00,12,0
03,03462,1,1,1,1,2,6,2021-02-04 12:15:00,6,2
04,04011,10,28,22,9,17,154,2021-02-04 12:15:00,147,12
04,04012,4,6,3,3,19,34,2021-02-04 12:15:00,27,14
05,05111,14,24,11,11,34,264,2021-02-04 12:15:00,243,26
05,05112,16,23,10,9,29,192,2021-02-04 12:15:00,162,17
05,05113,15,60,44,12,52,331,2021-02-04 12:15:00,305,47
05,05114,7,5,4,4,17,78,2021-02-04 12:15:00,67,13
05,05116,6,17,8,4,9,83,2021-02-04 12:15:00,76,9
05,05117,2,12,6,2,0,34,2021-02-04 12:15:00,34,0
05,05119,7,14,6,4,6,66,2021-02-04 12:15:00,53,6
05,05120,1,5,3,1,5,25,2021-02-04 12:15:00,25,5
05,05122,4,12,6,3,17,69,2021-02-04 12:15:00,68,14
05,05124,7,17,11,5,19,139,2021-02-04 12:15:00,130,14
05,05154,8,3,1,5,22,53,2021-02-04 12:15:00,52,15
05,05158,7,18,6,6,15,55,2021-02-04 12:15:00,54,14
05,05162,7,8,4,5,16,93,2021-02-04 12:15:00,85,10
05,05166,4,5,3,4,3,31,2021-02-04 12:15:00,31,3
