bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,6,3,2,8,36,2021-02-16 12:15:00,34,4
01,01002,5,11,10,3,44,120,2021-02-16 12:15:00,118,40
01,01003,2,14,8,2,13,125,2021-02-16 12:15:00,125,13
01,01004,1,3,3,1,3,22,2021-02-16 12:15:00,22,3
01,01051,1,2,2,1,1,37,2021-02-16 12:15:00,37,1
01,01053,2,5,2,2,6,12,2021-02-16 12:15:00,12,6
01,01054,3,1,1,3,8,12,2021-02-16 12:15:00,12,8
01,01055,3,5,2,3,16,32,2021-02-16 12:15:00,32,16
01,01056,2,5,2,2,1,38,2021-02-16 12:15:00,38,1
01,01057,1,2,2,1,3,9,2021-02-16 12:15:00,9,3
01,01058,5,0,0,3,17,25,2021-02-16 12:15:00,22,14
01,01059,1,4,2,1,3,21,2021-02-16 12:15:00,21,3
01,01060,4,5,3,4,16,77,2021-02-16 12:15:00,77,16
01,01061,3,6,5,1,8,36,2021-02-16 12:15:00,26,6
01,01062,3,5,3,3,4,30,2021-02-16 12:15:00,30,4
02,02000,34,80,41,24,130,564,2021-02-16 12:15:00,498,87
03,03101,7,10,5,5,23,109,2021-02-16 12:15:00,94,21
03,03102,2,6,4,2,6,23,2021-02-16 12:15:00,23,6
03,03103,3,2,2,1,5,29,2021-02-16 12:15:00,22,4
03,03151,1,5,1,1,3,9,2021-02-16 12:15:00,9,3
03,03153,3,4,4,3,2,33,2021-02-16 12:15:00,33,2
03,03154,1,3,2,1,0,16,2021-02-16 12:15:00,16,0
03,03155,2,1,1,2,6,14,2021-02-16 12:15:00,14,6
03,03157,1,5,3,1,6,14,2021-02-16 12:15:00,14,6
03,03158,1,0,0,1,4,12,2021-02-16 12:15:00,12,4
03,03159,8,22,11,7,28,138,2021-02-16 12:15:00,118,28
03,03241,19,43,32,16,43,355,2021-02-16 12:15:00,321,29
03,03251,3,1,1,3,6,11,2021-02-16 12:15:00,11,6
03,03252,6,9,4,4,19,53,2021-02-16 12:15:00,53,13
03,03254,7,13,5,4,12,63,2021-02-16 12:15:00,57,8
03,03255,1,1,1,1,3,8,2021-02-16 12:15:00,8,3
03,03256,1,2,1,1,3,21,2021-02-16 12:15:00,21,3
