bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,8,7,2,9,35,2021-01-29 12:15:00,34,4
01,01002,5,9,6,3,38,126,2021-01-29 12:15:00,123,35
01,01003,2,19,8,2,21,115,2021-01-29 12:15:00,115,21
01,01004,1,2,2,1,2,23,2021-01-29 12:15:00,23,2
01,01051,1,7,5,1,2,36,2021-01-29 12:15:00,36,2
01,01053,2,3,1,2,1,17,2021-01-29 12:15:00,17,1
01,01054,3,1,1,3,3,5,2021-01-29 12:15:00,5,3
01,01055,3,3,1,3,15,33,2021-01-29 12:15:00,33,15
01,01056,2,5,3,2,2,32,2021-01-29 12:15:00,32,2
01,01057,1,3,3,1,2,10,2021-01-29 12:15:00,10,2
01,01058,5,1,1,3,16,26,2021-01-29 12:15:00,24,12
01,01059,1,6,2,1,2,22,2021-01-29 12:15:00,22,2
01,01060,4,3,3,4,16,73,2021-01-29 12:15:00,73,16
01,01061,3,7,3,1,11,33,2021-01-29 12:15:00,24,8
01,01062,3,6,4,3,3,33,2021-01-29 12:15:00,33,3
02,02000,34,88,55,24,117,557,2021-01-29 12:15:00,491,73
03,03101,7,7,4,5,16,114,2021-01-29 12:15:00,97,16
03,03102,2,2,2,2,10,19,2021-01-29 12:15:00,19,10
03,03103,3,2,0,1,8,27,2021-01-29 12:15:00,21,5
03,03151,1,6,3,1,0,12,2021-01-29 12:15:00,12,0
03,03153,3,6,4,3,3,30,2021-01-29 12:15:00,30,3
03,03154,1,6,5,1,2,16,2021-01-29 12:15:00,16,2
03,03155,2,2,2,2,6,15,2021-01-29 12:15:00,15,6
03,03157,1,5,3,1,3,18,2021-01-29 12:15:00,18,3
03,03158,1,1,1,1,3,13,2021-01-29 12:15:00,13,3
03,03159,8,30,13,7,16,149,2021-01-29 12:15:00,130,15
03,03241,19,68,36,16,40,363,2021-01-29 12:15:00,322,35
03,03251,3,1,1,3,7,12,2021-01-29 12:15:00,12,7
03,03252,6,6,5,4,10,58,2021-01-29 12:15:00,56,6
03,03254,7,14,7,4,10,67,2021-01-29 12:15:00,58,9
03,03255,1,5,4,1,2,9,2021-01-29 12:15:00,9,2
