bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,9,5,2,5,40,2021-02-28 12:15:00,35,4
01,01002,5,15,13,3,41,123,2021-02-28 12:15:00,122,36
01,01003,2,14,7,2,27,109,2021-02-28 12:15:00,109,27
01,01004,1,1,1,1,4,21,2021-02-28 12:15:00,21,4
01,01051,1,2,2,1,4,34,2021-02-28 12:15:00,34,4
01,01053,2,6,3,2,4,14,2021-02-28 12:15:00,14,4
01,01054,3,1,0,3,4,16,2021-02-28 12:15:00,16,4
01,01055,3,4,2,3,18,30,2021-02-28 12:15:00,30,18
01,01056,2,2,0,2,8,30,2021-02-28 12:15:00,30,8
01,01057,1,0,0,1,7,5,2021-02-28 12:15:00,5,7
01,01058,5,3,3,3,16,26,2021-02-28 12:15:00,24,12
01,01059,1,4,3,1,2,22,2021-02-28 12:15:00,22,2
01,01060,4,3,2,4,22,67,2021-02-28 12:15:00,67,22
01,01061,3,3,3,1,11,33,2021-02-28 12:15:00,22,10
01,01062,3,10,10,3,6,28,2021-02-28 12:15:00,28,6
02,02000,34,84,48,24,122,555,2021-02-28 12:15:00,493,73
03,03101,7,6,3,5,23,109,2021-02-28 12:15:00,94,21
03,03102,2,2,1,2,16,13,2021-02-28 12:15:00,13,16
03,03103,3,4,3,1,4,30,2021-02-28 12:15:00,24,2
03,03151,1,2,2,1,2,10,2021-02-28 12:15:00,10,2
03,03153,3,5,4,3,3,34,2021-02-28 12:15:00,34,3
03,03154,1,4,3,1,2,16,2021-02-28 12:15:00,16,2
03,03155,2,0,0,2,4,16,2021-02-28 12:15:00,16,4
03,03157,1,2,1,1,8,12,2021-02-28 12:15:00,12,8
03,03158,1,2,1,1,4,12,2021-02-28 12:15:00,12,4
03,03159,8,13,9,7,30,116,2021-02-28 12:15:00,101,26
03,03241,19,46,31,16,60,341,2021-02-28 12:15:00,313,43
03,03251,3,1,0,3,1,18,2021-02-28 12:15:00,18,1
03,03252,6,5,4,4,18,52,2021-02-28 12:15:00,51,13
03,03254,7,8,4,4,17,60,2021-02-28 12:15:00,54,13
03,03255,1,1,1,1,2,9,2021-02-28 12:15:00,9,2
03,03256,1,1,0,1,5,19,2021-02-28 12:15:00,19,5
03,03257,1,1,0,1,0,22,2021-02-28 12:15:00,22,0
03,03351,2,1,1,1,4,23,2021-02-28 12:15:00,18,2
03,03352,2,5,2,2,2,12,2021-02-28 12:15:00,12,2
03,03353,3,3,0,3,9,25,2021-02-28 12:15:00,25,9
03,03354,1,2,1,1,9,6,2021-02-28 12:15:00,6,9
03,03355,3,1,1,1,11,33,2021-02-28 12:15:00,20,8
03,03356,3,0,0,2,6,7,2021-02-28 12:15:00,7,6
03,03357,3,1,0,2,9,25,2021-02-28 12:15:00,23,7
03,03358,2,1,0,2,4,16,2021-02-28 12:15:00,16,4
03,03359,3,1,1,2,4,31,2021-02-28 12:15:00,31,1
03,03360,2,10,7,2,9,67,2021-02-28 12:15:00,67,9
03,03361,2,1,0,2,4,11,2021-02-28 12:15:00,11,4
03,03401,1,1,1,1,1,17,2021-02-28 12:15:00,17,1
03,03402,1,2,0,1,2,13,2021-02-28 12:15:00,13,2
03,03403,6,10,8,3,22,106,2021-02-28 12:15:00,90,11
03,03404,5,14,11,4,27,97,2021-02-28 12:15:00,82,26
03,03405,2,3,1,1,11,27,2021-02-28 12:15:00,23,7
03,03451,3,1,0,2,11,22,2021-02-28 12:15:00,22,11
03,03452,4,4,1,3,10,27,2021-02-28 12:15:00,26,3
03,03453,3,2,2,3,5,23,2021-02-28 12:15:00,23,5
03,03454,10,7,4,6,20,72,2021-02-28 12:15:00,55,11
03,03455,2,2,1,2,11,22,2021-02-28 12:15:00,22,11
03,03456,1,3,2,1,4,24,2021-02-28 12:15:00,24,4
03,03457,6,8,5,4,11,21,2021-02-28 12:15:00,21,6
03,03458,1,0,0,1,1,8,2021-02-28 12:15:00,8,1
03,03459,7,2,0,6,37,71,2021-02-28 12:15:00,71,37
03,03460,5,4,2,3,9,25,2021-02-28 12:15:00,20,6
03,03461,2,4,1,2,2,10,2021-02-28 12:15:00,10,2
03,03462,1,0,0,1,4,4,2021-02-28 12:15:00,4,4
04,04011,10,24,19,9,13,137,2021-02-28 12:15:00,129,9
04,04012,4,4,2,3,10,43,2021-02-28 12:15:00,35,8
05,05111,14,21,4,11,44,250,2021-02-28 12:15:00,227,38
05,05112,16,18,10,9,35,179,2021-02-28 12:15:00,150,24
05,05113,15,49,42,12,34,336,2021-02-28 12:15:00,313,28
05,05114,7,7,4,4,16,77,2021-02-28 12:15:00,66,14
05,05116,6,15,7,4,10,84,2021-02-28 12:15:00,78,9
05,05117,2,3,2,2,8,26,2021-02-28 12:15:00,26,8
05,05119,7,10,5,4,16,63,2021-02-28 12:15:00,54,12
05,05120,1,4,1,1,3,27,2021-02-28 12:15:00,27,3
05,05122,4,15,8,3,26,60,2021-02-28 12:15:00,60,22
05,05124,7,12,9,5,24,123,2021-02-28 12:15:00,111,22
05,05154,8,5,3,5,24,49,2021-02-28 12:15:00,48,17
05,05158,7,7,5,6,23,48,2021-02-28 12:15:00,48,20
05,05162,7,13,5,5,19,86,2021-02-28 12:15:00,80,11
05,05166,4,3,0,4,5,29,2021-02-28 12:15:00,29,5
05,05170,11,9,5,8,45,92,2021-02-28 12:15:00,92,36
05,05314,18,27,18,11,23,266,2021-02-28 12:15:00,215,16
05,05315,31,44,27,18,39,402,2021-02-28 12:15:00,352,29
05,05316,5,5,3,2,15,75,2021-02-28 12:15:00,61,5
05,05334,13,13,12,7,28,274,2021-02-28 12:15:00,258,26
05,05358,7,6,3,5,11,57,2021-02-28 12:15:00,54,7
05,05362,7,4,4,7,19,49,2021-02-28 12:15:00,49,19
05,05366,3,3,3,3,3,26,2021-02-28 12:15:00,26,3
