bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,4,2,7,37,2021-02-13 12:15:00,35,3
01,01002,5,13,11,3,49,115,2021-02-13 12:15:00,115,43
01,01003,2,19,10,2,24,114,2021-02-13 12:15:00,114,24
01,01004,1,4,4,1,3,22,2021-02-13 12:15:00,22,3
01,01051,1,2,2,1,3,35,2021-02-13 12:15:00,35,3
01,01053,2,7,2,2,2,16,2021-02-13 12:15:00,16,2
01,01054,3,1,1,3,8,12,2021-02-13 12:15:00,12,8
01,01055,3,4,1,3,14,34,2021-02-13 12:15:00,34,14
01,01056,2,4,2,2,5,29,2021-02-13 12:15:00,29,5
01,01057,1,2,2,1,3,9,2021-02-13 12:15:00,9,3
01,01058,5,0,0,3,13,28,2021-02-13 12:15:00,24,12
01,01059,1,3,2,1,4,20,2021-02-13 12:15:00,20,4
01,01060,4,6,4,4,30,59,2021-02-13 12:15:00,59,30
01,01061,3,6,5,1,7,37,2021-02-13 12:15:00,28,4
01,01062,3,5,4,3,7,27,2021-02-13 12:15:00,27,7
02,02000,34,62,35,24,141,547,2021-02-13 12:15:00,482,97
03,03101,7,10,3,5,28,101,2021-02-13 12:15:00,86,26
03,03102,2,5,3,2,10,19,2021-02-13 12:15:00,19,10
03,03103,3,3,2,1,8,26,2021-02-13 12:15:00,19,7
03,03151,1,4,1,1,3,9,2021-02-13 12:15:00,9,3
03,03153,3,5,5,3,5,30,2021-02-13 12:15:00,30,5
03,03154,1,4,3,1,3,15,2021-02-13 12:15:00,15,3
03,03155,2,0,0,2,8,12,2021-02-13 12:15:00,12,8
03,03157,1,4,2,1,5,15,2021-02-13 12:15:00,15,5
03,03158,1,0,0,1,3,13,2021-02-13 12:15:00,13,3
03,03159,8,25,12,7,20,141,2021-02-13 12:15:00,123,19
03,03241,19,46,37,16,51,343,2021-02-13 12:15:00,306,35
03,03251,3,1,1,3,12,7,2021-02-13 12:15:00,7,12
03,03252,6,9,3,4,26,50,2021-02-13 12:15:00,50,20
03,03254,7,16,7,4,11,62,2021-02-13 12:15:00,56,7
03,03255,1,1,1,1,3,8,2021-02-13 12:15:00,8,3
03,03256,1,4,1,1,6,18,2021-02-13 12:15:00,18,6
03,03257,1,0,0,1,1,21,2021-02-13 12:15:00,21,1
03,03351,2,1,0,1,6,20,2021-02-13 12:15:00,15,4
03,03352,2,2,1,2,0,12,2021-02-13 12:15:00,12,0
03,03353,3,6,5,3,5,29,2021-02-13 12:15:00,29,5
