bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,3,2,4,41,2021-03-06 12:15:00,36,3
01,01002,5,8,5,3,57,109,2021-03-06 12:15:00,106,54
01,01003,2,12,7,2,28,108,2021-03-06 12:15:00,108,28
01,01004,1,1,1,1,5,20,2021-03-06 12:15:00,20,5
01,01051,1,2,2,1,3,35,2021-03-06 12:15:00,35,3
01,01053,2,8,4,2,2,16,2021-03-06 12:15:00,16,2
01,01054,3,0,0,3,8,16,2021-03-06 12:15:00,16,8
01,01055,3,2,0,3,15,36,2021-03-06 12:15:00,36,15
01,01056,2,2,1,2,13,27,2021-03-06 12:15:00,27,13
01,01057,1,1,0,1,7,5,2021-03-06 12:15:00,5,7
01,01058,5,3,3,3,16,26,2021-03-06 12:15:00,24,12
01,01059,1,2,1,1,7,17,2021-03-06 12:15:00,17,7
01,01060,4,4,4,4,27,62,2021-03-06 12:15:00,62,27
01,01061,3,3,2,1,16,29,2021-03-06 12:15:00,20,12
01,01062,3,9,8,3,2,34,2021-03-06 12:15:00,34,2
02,02000,34,92,50,24,95,595,2021-03-06 12:15:00,520,59
03,03101,7,4,1,5,19,113,2021-03-06 12:15:00,99,16
03,03102,2,3,1,2,10,19,2021-03-06 12:15:00,19,10
03,03103,3,3,3,1,7,28,2021-03-06 12:15:00,21,5
03,03151,1,4,2,1,0,12,2021-03-06 12:15:00,12,0
03,03153,3,2,2,3,5,32,2021-03-06 12:15:00,32,5
03,03154,1,3,3,1,2,16,2021-03-06 12:15:00,16,2
03,03155,2,1,0,2,6,14,2021-03-06 12:15:00,14,6
03,03157,1,2,1,1,0,14,2021-03-06 12:15:00,14,0
03,03158,1,1,0,1,4,12,2021-03-06 12:15:00,12,4
03,03159,8,16,11,7,39,125,2021-03-06 12:15:00,110,34
03,03241,19,52,40,16,43,353,2021-03-06 12:15:00,312,37
03,03251,3,1,0,3,4,15,2021-03-06 12:15:00,15,4
