bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,4,2,7,38,2021-03-08 12:15:00,35,4
01,01002,5,7,5,3,48,116,2021-03-08 12:15:00,115,43
01,01003,2,12,8,2,29,107,2021-03-08 12:15:00,107,29
01,01004,1,1,1,1,6,19,2021-03-08 12:15:00,19,6
01,01051,1,2,2,1,1,37,2021-03-08 12:15:00,37,1
01,01053,2,4,2,2,6,12,2021-03-08 12:15:00,12,6
01,01054,3,0,0,3,11,13,2021-03-08 12:15:00,13,11
01,01055,3,1,0,3,22,29,2021-03-08 12:15:00,29,22
01,01056,2,3,1,2,14,26,2021-03-08 12:15:00,26,14
01,01057,1,1,0,1,6,6,2021-03-08 12:15:00,6,6
01,01058,5,4,3,3,17,25,2021-03-08 12:15:00,24,12
01,01059,1,2,0,1,2,22,2021-03-08 12:15:00,22,2
01,01060,4,4,4,4,20,74,2021-03-08 12:15:00,74,20
01,01061,3,2,2,1,15,30,2021-03-08 12:15:00,20,12
01,01062,3,8,6,3,9,29,2021-03-08 12:15:00,29,9
02,02000,34,95,48,24,132,547,2021-03-08 12:15:00,484,84
03,03101,7,3,1,5,25,107,2021-03-08 12:15:00,91,24
03,03102,2,3,0,2,13,16,2021-03-08 12:15:00,16,13
03,03103,3,3,2,1,7,28,2021-03-08 12:15:00,21,5
03,03151,1,4,2,1,0,13,2021-03-08 12:15:00,13,0
03,03153,3,2,2,3,5,32,2021-03-08 12:15:00,32,5
03,03154,1,3,3,1,4,14,2021-03-08 12:15:00,14,4
03,03155,2,1,1,2,9,13,2021-03-08 12:15:00,13,9
03,03157,1,3,1,1,6,15,2021-03-08 12:15:00,15,6
03,03158,1,1,1,1,4,12,2021-03-08 12:15:00,12,4
03,03159,8,14,11,7,34,123,2021-03-08 12:15:00,110,27
03,03241,19,55,38,16,60,348,2021-03-08 12:15:00,314,49
03,03251,3,1,0,3,4,15,2021-03-08 12:15:00,15,4
03,03252,6,7,2,4,19,52,2021-03-08 12:15:00,52,13
03,03254,7,9,6,4,21,56,2021-03-08 12:15:00,51,16
03,03255,1,0,0,1,2,9,2021-03-08 12:15:00,9,2
03,03257,1,0,0,1,1,21,2021-03-08 12:15:00,21,1
03,03351,2,2,1,1,3,27,2021-03-08 12:15:00,20,2
03,03352,2,5,3,2,2,12,2021-03-08 12:15:00,12,2
03,03353,3,1,1,3,10,24,2021-03-08 12:15:00,24,10
03,03354,1,1,0,1,8,7,2021-03-08 12:15:00,7,8
03,03355,3,3,2,1,9,35,2021-03-08 12:15:00,24,4
03,03356,3,2,0,2,3,10,2021-03-08 12:15:00,10,3
03,03357,3,1,0,2,11,23,2021-03-08 12:15:00,21,9
03,03358,2,0,0,2,3,17,2021-03-08 12:15:00,17,3
03,03359,3,2,0,2,8,25,2021-03-08 12:15:00,24,6
03,03360,2,10,5,2,7,69,2021-03-08 12:15:00,69,7
03,03361,2,1,0,2,4,11,2021-03-08 12:15:00,11,4
03,03401,1,1,1,1,2,16,2021-03-08 12:15:00,16,2
03,03402,1,1,1,1,8,11,2021-03-08 12:15:00,11,8
03,03403,6,12,8,3,10,117,2021-03-08 12:15:00,98,2
03,03404,5,14,7,4,21,98,2021-03-08 12:15:00,85,18
03,03405,2,0,0,1,10,25,2021-03-08 12:15:00,19,8
03,03451,3,4,2,2,7,26,2021-03-08 12:15:00,26,7
03,03452,4,3,1,3,8,30,2021-03-08 12:15:00,26,4
03,03453,3,6,2,3,1,27,2021-03-08 12:15:00,27,1
03,03454,10,9,6,6,26,66,2021-03-08 12:15:00,52,14
03,03455,2,1,1,2,15,18,2021-03-08 12:15:00,18,15
03,03456,1,3,1,1,9,19,2021-03-08 12:15:00,19,9
03,03457,6,3,0,4,9,23,2021-03-08 12:15:00,22,5
03,03458,1,0,0,1,2,7,2021-03-08 12:15:00,7,2
03,03459,7,2,1,6,34,78,2021-03-08 12:15:00,78,34
03,03460,5,3,2,3,11,23,2021-03-08 12:15:00,22,4
03,03461,2,3,2,2,3,11,2021-03-08 12:15:00,11,3
03,03462,1,0,0,1,2,6,2021-03-08 12:15:00,6,2
04,04011,10,28,16,9,16,153,2021-03-08 12:15:00,146,11
04,04012,4,9,7,3,16,40,2021-03-08 12:15:00,36,6
05,05111,14,18,7,11,33,263,2021-03-08 12:15:00,240,27
05,05112,16,26,12,9,42,178,2021-03-08 12:15:00,149,29
05,05113,15,35,31,12,68,304,2021-03-08 12:15:00,285,58
05,05114,7,14,6,4,13,76,2021-03-08 12:15:00,65,11
05,05116,6,8,2,4,17,77,2021-03-08 12:15:00,71,16
05,05117,2,4,1,2,5,29,2021-03-08 12:15:00,29,5
05,05119,7,7,2,4,17,57,2021-03-08 12:15:00,48,13
05,05120,1,2,1,1,6,24,2021-03-08 12:15:00,24,6
05,05122,4,18,10,3,24,62,2021-03-08 12:15:00,60,22
05,05124,7,18,15,5,23,123,2021-03-08 12:15:00,112,20
05,05154,8,4,3,5,16,58,2021-03-08 12:15:00,58,8
05,05158,7,8,6,6,20,51,2021-03-08 12:15:00,51,17
05,05162,7,10,5,5,15,91,2021-03-08 12:15:00,85,7
05,05166,4,5,0,4,9,26,2021-03-08 12:15:00,26,9
05,05170,11,10,8,8,29,103,2021-03-08 12:15:00,102,21
05,05314,18,28,16,11,27,257,2021-03-08 12:15:00,210,15
05,05315,31,53,31,18,45,408,2021-03-08 12:15:00,358,35
05,05316,5,6,3,2,16,74,2021-03-08 12:15:00,63,3
05,05334,13,11,9,7,27,277,2021-03-08 12:15:00,259,25
05,05358,7,9,5,5,20,53,2021-03-08 12:15:00,49,16
