bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,4,2,7,38,2021-03-07 12:15:00,33,6
01,01002,5,8,6,3,52,112,2021-03-07 12:15:00,110,48
01,01003,2,12,8,2,36,100,2021-03-07 12:15:00,100,36
01,01004,1,1,1,1,5,20,2021-03-07 12:15:00,20,5
01,01051,1,2,2,1,1,37,2021-03-07 12:15:00,37,1
01,01053,2,5,3,2,6,12,2021-03-07 12:15:00,12,6
01,01054,3,0,0,3,11,13,2021-03-07 12:15:00,13,11
01,01055,3,0,0,3,20,31,2021-03-07 12:15:00,31,20
01,01056,2,3,1,2,13,23,2021-03-07 12:15:00,23,13
01,01057,1,1,0,1,6,6,2021-03-07 12:15:00,6,6
01,01058,5,3,3,3,21,21,2021-03-07 12:15:00,21,15
01,01059,1,2,0,1,6,18,2021-03-07 12:15:00,18,6
01,01060,4,4,4,4,24,65,2021-03-07 12:15:00,65,24
01,01061,3,2,2,1,14,31,2021-03-07 12:15:00,21,11
01,01062,3,8,6,3,3,34,2021-03-07 12:15:00,34,3
02,02000,34,95,50,24,119,542,2021-03-07 12:15:00,472,78
03,03101,7,3,1,5,31,101,2021-03-07 12:15:00,86,29
03,03102,2,3,1,2,11,18,2021-03-07 12:15:00,18,11
03,03103,3,2,2,1,11,24,2021-03-07 12:15:00,17,9
03,03151,1,4,3,1,0,12,2021-03-07 12:15:00,12,0
03,03153,3,2,2,3,5,32,2021-03-07 12:15:00,32,5
03,03154,1,3,3,1,3,15,2021-03-07 12:15:00,15,3
03,03155,2,1,1,2,4,16,2021-03-07 12:15:00,16,4
03,03157,1,3,1,1,6,15,2021-03-07 12:15:00,15,6
03,03158,1,1,1,1,3,13,2021-03-07 12:15:00,13,3
03,03159,8,15,11,7,41,123,2021-03-07 12:15:00,108,36
03,03241,19,56,41,16,52,344,2021-03-07 12:15:00,309,43
03,03251,3,1,0,3,4,15,2021-03-07 12:15:00,15,4
03,03252,6,5,2,4,17,53,2021-03-07 12:15:00,53,11
03,03254,7,9,7,4,18,56,2021-03-07 12:15:00,51,13
03,03255,1,0,0,1,2,9,2021-03-07 12:15:00,9,2
03,03256,1,1,0,1,5,19,2021-03-07 12:15:00,19,5
03,03257,1,0,0,1,0,22,2021-03-07 12:15:00,22,0
03,03351,2,2,1,1,5,23,2021-03-07 12:15:00,16,4
03,03352,2,4,0,2,2,12,2021-03-07 12:15:00,12,2
03,03353,3,1,1,3,17,17,2021-03-07 12:15:00,17,17
03,03354,1,1,0,1,9,6,2021-03-07 12:15:00,6,9
03,03355,3,4,2,1,7,35,2021-03-07 12:15:00,24,2
03,03356,3,1,0,2,5,8,2021-03-07 12:15:00,8,5
03,03357,3,1,0,2,9,25,2021-03-07 12:15:00,23,7
03,03358,2,0,0,2,5,15,2021-03-07 12:15:00,15,5
03,03359,3,3,1,2,4,27,2021-03-07 12:15:00,27,1
03,03360,2,9,5,2,8,68,2021-03-07 12:15:00,68,8
03,03361,2,1,0,2,3,12,2021-03-07 12:15:00,12,3
03,03401,1,1,1,1,0,15,2021-03-07 12:15:00,15,0
03,03402,1,1,1,1,9,10,2021-03-07 12:15:00,10,9
03,03403,6,12,9,3,12,111,2021-03-07 12:15:00,92,4
03,03404,5,15,9,4,21,102,2021-03-07 12:15:00,87,20
03,03405,2,0,0,1,20,20,2021-03-07 12:15:00,16,16
03,03451,3,4,2,2,9,24,2021-03-07 12:15:00,24,9
03,03452,4,4,1,3,10,28,2021-03-07 12:15:00,26,4
03,03453,3,4,2,3,2,26,2021-03-07 12:15:00,26,2
03,03454,10,8,3,6,26,64,2021-03-07 12:15:00,46,18
03,03455,2,1,1,2,13,20,2021-03-07 12:15:00,20,13
03,03456,1,3,1,1,10,18,2021-03-07 12:15:00,18,10
03,03457,6,3,0,4,11,21,2021-03-07 12:15:00,20,7
03,03458,1,0,0,1,1,9,2021-03-07 12:15:00,9,1
03,03459,7,2,1,6,32,78,2021-03-07 12:15:00,78,32
03,03460,5,3,2,3,10,24,2021-03-07 12:15:00,23,3
03,03461,2,4,2,2,2,12,2021-03-07 12:15:00,12,2
03,03462,1,0,0,1,3,5,2021-03-07 12:15:00,5,3
04,04011,10,25,15,9,13,134,2021-03-07 12:15:00,126,9
04,04012,4,9,8,3,10,45,2021-03-07 12:15:00,39,2
05,05111,14,19,6,11,35,261,2021-03-07 12:15:00,238,29
05,05112,16,23,12,9,35,175,2021-03-07 12:15:00,142,26
05,05113,15,34,30,12,61,307,2021-03-07 12:15:00,288,51
05,05114,7,11,7,4,15,84,2021-03-07 12:15:00,72,14
05,05116,6,8,3,4,16,76,2021-03-07 12:15:00,70,15
05,05117,2,5,0,2,1,33,2021-03-07 12:15:00,33,1
05,05119,7,7,3,4,20,56,2021-03-07 12:15:00,48,15
05,05120,1,1,1,1,6,24,2021-03-07 12:15:00,24,6
05,05122,4,18,10,3,20,66,2021-03-07 12:15:00,64,18
05,05124,7,17,9,5,25,119,2021-03-07 12:15:00,108,22
05,05154,8,6,3,5,29,45,2021-03-07 12:15:00,45,21
05,05158,7,8,6,6,20,51,2021-03-07 12:15:00,51,17
05,05162,7,9,5,5,24,80,2021-03-07 12:15:00,73,17
05,05166,4,4,0,4,9,27,2021-03-07 12:15:00,27,9
05,05170,11,12,7,8,33,100,2021-03-07 12:15:00,98,26
05,05314,18,27,16,11,36,249,2021-03-07 12:15:00,201,25
05,05315,31,52,30,18,43,408,2021-03-07 12:15:00,357,34
05,05316,5,6,3,2,15,75,2021-03-07 12:15:00,63,3
05,05334,13,12,9,7,34,272,2021-03-07 12:15:00,253,33
05,05358,7,9,6,5,11,59,2021-03-07 12:15:00,52,10
05,05362,7,8,5,7,28,50,2021-03-07 12:15:00,50,28
05,05366,3,2,1,3,4,25,2021-03-07 12:15:00,25,4
05,05370,3,4,3,3,12,25,2021-03-07 12:15:00,25,12
05,05374,6,11,3,6,21,69,2021-03-07 12:15:00,69,21
05,05378,4,7,3,4,14,29,2021-03-07 12:15:00,29,14
05,05382,7,9,7,6,19,68,2021-03-07 12:15:00,62,13
05,05512,2,2,1,2,13,27,2021-03-07 12:15:00,27,13
05,05513,7,9,5,4,17,86,2021-03-07 12:15:00,74,3
05,05515,9,4,2,7,23,240,2021-03-07 12:15:00,231,15
05,05554,6,4,1,5,31,42,2021-03-07 12:15:00,42,29
05,05558,5,2,1,3,11,28,2021-03-07 12:15:00,18,11
05,05562,15,17,9,14,40,180,2021-03-07 12:15:00,161,27
05,05566,7,5,2,5,29,68,2021-03-07 12:15:00,61,21
05,05570,6,5,2,5,2,44,2021-03-07 12:15:00,42,2
05,05711,6,16,10,4,20,131,2021-03-07 12:15:00,110,15
05,05754,4,2,1,4,12,40,2021-03-07 12:15:00,40,12
05,05758,5,7,4,3,14,48,2021-03-07 12:15:00,43,9
05,05762,6,4,3,5,12,23,2021-03-07 12:15:00,19,12
05,05766,2,5,2,2,4,46,2021-03-07 12:15:00,46,4
05,05770,9,9,6,6,40,185,2021-03-07 12:15:00,162,35
05,05774,7,18,14,5,18,86,2021-03-07 12:15:00,75,14
05,05911,8,17,9,6,24,168,2021-03-07 12:15:00,155,16
05,05913,9,22,12,9,23,266,2021-03-07 12:15:00,266,23
05,05914,7,19,12,5,13,76,2021-03-07 12:15:00,75,4
05,05915,7,6,4,5,22,70,2021-03-07 12:15:00,61,9
05,05916,4,15,10,4,11,52,2021-03-07 12:15:00,52,11
05,05954,7,7,3,6,33,104,2021-03-07 12:15:00,104,33
05,05958,10,16,6,9,33,73,2021-03-07 12:15:00,71,27
05,05962,10,24,11,8,28,86,2021-03-07 12:15:00,81,25
05,05966,3,1,0,3,7,20,2021-03-07 12:15:00,20,7
05,05970,8,6,4,7,34,107,2021-03-07 12:15:00,91,24
05,05974,9,7,0,7,16,69,2021-03-07 12:15:00,63,12
05,05978,8,16,11,8,8,99,2021-03-07 12:15:00,99,8
06,06411,7,10,8,4,16,86,2021-03-07 12:15:00,52,5
06,06412,17,45,26,12,41,248,2021-03-07 12:15:00,223,36
06,06413,4,9,4,2,17,83,2021-03-07 12:15:00,74,13
06,06414,6,20,8,4,21,97,2021-03-07 12:15:00,88,19
06,06431,5,5,2,5,17,25,2021-03-07 12:15:00,25,17
06,06432,2,12,10,2,0,26,2021-03-07 12:15:00,26,0
06,06433,2,6,4,2,4,18,2021-03-07 12:15:00,18,4
06,06434,2,5,2,2,3,23,2021-03-07 12:15:00,23,3
06,06435,7,17,5,4,11,73,2021-03-07 12:15:00,67,3
06,06436,2,2,2,2,1,24,2021-03-07 12:15:00,24,1
06,06437,2,20,9,2,6,120,2021-03-07 12:15:00,120,6
06,06438,2,8,5,2,2,18,2021-03-07 12:15:00,18,2
06,06439,2,5,2,2,3,13,2021-03-07 12:15:00,13,3
06,06440,5,8,6,5,3,63,2021-03-07 12:15:00,63,3
06,06531,6,28,21,4,31,204,2021-03-07 12:15:00,183,28
06,06532,2,1,0,2,5,43,2021-03-07 12:15:00,43,5
06,06533,3,9,3,3,9,43,2021-03-07 12:15:00,43,9
06,06534,3,8,4,3,35,125,2021-03-07 12:15:00,125,35
06,06535,4,3,1,4,5,20,2021-03-07 12:15:00,20,5
06,06611,6,8,7,6,25,132,2021-03-07 12:15:00,132,25
06,06631,5,7,3,3,14,80,2021-03-07 12:15:00,74,9
06,06632,4,1,0,3,12,47,2021-03-07 12:15:00,44,8
06,06633,4,1,0,4,10,24,2021-03-07 12:15:00,24,10
06,06634,3,7,6,3,13,21,2021-03-07 12:15:00,21,13
06,06635,7,4,3,7,30,82,2021-03-07 12:15:00,82,30
06,06636,3,7,0,3,8,24,2021-03-07 12:15:00,24,8
07,07111,6,10,4,4,30,83,2021-03-07 12:15:00,71,24
07,07131,2,3,1,2,3,16,2021-03-07 12:15:00,16,3
07,07132,2,2,1,2,10,6,2021-03-07 12:15:00,6,10
07,07133,6,2,1,4,13,37,2021-03-07 12:15:00,31,5
07,07134,2,1,1,2,7,15,2021-03-07 12:15:00,15,7
07,07135,2,2,1,2,5,8,2021-03-07 12:15:00,8,5
07,07137,3,5,2,3,14,24,2021-03-07 12:15:00,24,14
07,07138,8,8,5,5,17,54,2021-03-07 12:15:00,40,14
07,07140,2,2,1,2,6,10,2021-03-07 12:15:00,10,6
07,07141,5,7,3,5,8,22,2021-03-07 12:15:00,22,8
07,07143,4,5,2,4,11,19,2021-03-07 12:15:00,19,11
07,07211,6,1,0,3,25,61,2021-03-07 12:15:00,54,20
07,07231,2,1,1,2,6,18,2021-03-07 12:15:00,18,6
07,07232,2,0,0,2,8,8,2021-03-07 12:15:00,8,8
07,07233,2,1,0,2,6,10,2021-03-07 12:15:00,10,6
07,07235,2,1,0,2,5,9,2021-03-07 12:15:00,9,5
07,07311,1,0,0,1,3,12,2021-03-07 12:15:00,12,3
07,07312,3,0,0,1,27,83,2021-03-07 12:15:00,75,22
07,07313,3,1,0,2,14,15,2021-03-07 12:15:00,14,8
07,07314,6,7,4,4,23,97,2021-03-07 12:15:00,84,20
07,07315,2,3,2,2,12,101,2021-03-07 12:15:00,101,12
07,07316,1,0,0,1,2,12,2021-03-07 12:15:00,12,2
07,07317,2,1,0,1,7,9,2021-03-07 12:15:00,9,3
07,07318,3,7,2,2,4,23,2021-03-07 12:15:00,23,4
07,07319,3,1,1,1,19,33,2021-03-07 12:15:00,21,9
07,07320,1,0,0,1,7,7,2021-03-07 12:15:00,7,7
07,07331,1,1,0,1,2,6,2021-03-07 12:15:00,6,2
07,07332,2,2,0,2,1,15,2021-03-07 12:15:00,15,1
07,07333,2,0,0,2,3,9,2021-03-07 12:15:00,9,3
07,07334,2,4,1,2,9,15,2021-03-07 12:15:00,15,9
07,07335,1,0,0,1,10,4,2021-03-07 12:15:00,4,10
07,07336,1,1,0,1,3,13,2021-03-07 12:15:00,13,3
07,07337,2,0,0,2,4,9,2021-03-07 12:15:00,9,4
07,07339,1,0,0,1,1,8,2021-03-07 12:15:00,8,1
07,07340,1,0,0,1,7,2,2021-03-07 12:15:00,2,7
08,08111,12,16,12,10,64,205,2021-03-07 12:15:00,183,59
08,08115,6,3,1,4,10,41,2021-03-07 12:15:00,30,8
08,08116,8,10,6,4,6,69,2021-03-07 12:15:00,55,4
08,08117,5,3,2,3,19,35,2021-03-07 12:15:00,32,10
08,08118,5,19,11,4,9,87,2021-03-07 12:15:00,86,8
08,08119,4,3,2,2,13,48,2021-03-07 12:15:00,41,7
08,08121,3,7,3,1,18,41,2021-03-07 12:15:00,34,6
08,08125,2,0,0,2,5,46,2021-03-07 12:15:00,46,5
08,08126,1,1,1,1,0,7,2021-03-07 12:15:00,7,0
08,08127,4,10,4,2,12,41,2021-03-07 12:15:00,37,8
08,08128,4,0,0,3,15,47,2021-03-07 12:15:00,40,6
08,08135,2,2,0,1,6,16,2021-03-07 12:15:00,14,2
08,08136,8,2,1,4,17,52,2021-03-07 12:15:00,42,8
08,08211,3,4,2,1,7,14,2021-03-07 12:15:00,11,0
08,08212,6,9,6,4,14,106,2021-03-07 12:15:00,96,12
08,08215,3,1,0,3,14,35,2021-03-07 12:15:00,35,14
08,08216,2,0,0,2,1,11,2021-03-07 12:15:00,11,1
08,08221,8,14,10,6,33,218,2021-03-07 12:15:00,186,26
08,08222,6,17,8,3,19,110,2021-03-07 12:15:00,93,15
08,08225,3,3,2,3,5,15,2021-03-07 12:15:00,15,5
08,08226,4,4,2,4,10,32,2021-03-07 12:15:00,32,10
08,08231,4,5,2,2,12,53,2021-03-07 12:15:00,42,10
08,08235,3,4,3,3,7,22,2021-03-07 12:15:00,22,7
08,08236,2,2,1,2,0,10,2021-03-07 12:15:00,10,0
08,08237,1,2,0,1,6,7,2021-03-07 12:15:00,7,6
08,08311,7,18,9,4,21,179,2021-03-07 12:15:00,147,17
08,08315,4,4,1,4,11,42,2021-03-07 12:15:00,42,11
08,08316,3,10,8,3,2,90,2021-03-07 12:15:00,90,2
08,08317,8,6,0,6,36,52,2021-03-07 12:15:00,49,27
08,08325,2,1,0,2,3,7,2021-03-07 12:15:00,7,3
08,08326,6,6,0,2,9,47,2021-03-07 12:15:00,40,6
08,08327,1,2,0,1,5,7,2021-03-07 12:15:00,7,5
08,08335,10,7,3,6,20,72,2021-03-07 12:15:00,59,14
08,08336,2,3,0,2,4,24,2021-03-07 12:15:00,13,4
08,08337,1,3,2,1,1,9,2021-03-07 12:15:00,9,1
08,08415,3,2,2,1,11,33,2021-03-07 12:15:00,18,2
08,08416,5,2,2,2,14,99,2021-03-07 12:15:00,74,9
08,08417,1,4,1,1,9,18,2021-03-07 12:15:00,18,9
08,08421,5,14,7,4,32,110,2021-03-07 12:15:00,90,30
08,08425,2,1,1,2,3,12,2021-03-07 12:15:00,12,3
08,08426,1,2,2,1,3,11,2021-03-07 12:15:00,11,3
08,08435,5,2,1,3,11,55,2021-03-07 12:15:00,53,8
08,08436,6,17,13,4,23,49,2021-03-07 12:15:00,49,11
08,08437,2,0,0,2,6,8,2021-03-07 12:15:00,8,6
09,09161,1,0,0,1,8,42,2021-03-07 12:15:00,42,8
09,09162,36,47,25,25,64,539,2021-03-07 12:15:00,460,56
09,09163,3,6,3,1,10,37,2021-03-07 12:15:00,28,6
09,09171,3,6,2,2,0,28,2021-03-07 12:15:00,21,0
09,09172,3,2,2,3,3,19,2021-03-07 12:15:00,19,3
09,09173,2,0,0,2,2,22,2021-03-07 12:15:00,22,2
09,09174,1,0,0,1,6,20,2021-03-07 12:15:00,20,6
09,09175,1,3,2,1,2,17,2021-03-07 12:15:00,17,2
09,09176,3,2,1,3,8,45,2021-03-07 12:15:00,45,8
09,09177,1,4,3,1,0,21,2021-03-07 12:15:00,21,0
09,09178,1,1,1,1,5,9,2021-03-07 12:15:00,9,5
09,09179,1,1,1,1,2,10,2021-03-07 12:15:00,10,2
09,09180,4,3,0,2,11,58,2021-03-07 12:15:00,53,10
09,09181,2,4,2,1,7,7,2021-03-07 12:15:00,7,4
09,09182,1,1,1,1,4,22,2021-03-07 12:15:00,22,4
09,09183,1,5,3,1,3,13,2021-03-07 12:15:00,13,3
09,09184,2,0,0,2,3,7,2021-03-07 12:15:00,7,3
09,09185,4,0,0,2,17,17,2021-03-07 12:15:00,10,4
09,09186,1,1,1,1,0,8,2021-03-07 12:15:00,8,0
09,09187,5,11,8,5,13,52,2021-03-07 12:15:00,52,13
09,09188,6,11,9,5,12,43,2021-03-07 12:15:00,37,12
09,09189,4,4,4,3,7,50,2021-03-07 12:15:00,40,4
09,09190,3,5,5,3,6,18,2021-03-07 12:15:00,18,6
09,09261,5,6,2,3,3,54,2021-03-07 12:15:00,37,0
09,09262,4,6,0,2,13,34,2021-03-07 12:15:00,25,8
09,09263,1,1,1,1,2,25,2021-03-07 12:15:00,25,2
09,09271,2,6,4,2,7,29,2021-03-07 12:15:00,29,7
09,09272,2,5,2,2,5,13,2021-03-07 12:15:00,13,5
09,09273,3,2,1,3,1,8,2021-03-07 12:15:00,8,1
09,09274,1,3,1,1,2,4,2021-03-07 12:15:00,4,2
09,09275,2,3,0,2,9,19,2021-03-07 12:15:00,19,9
09,09276,2,2,2,2,4,10,2021-03-07 12:15:00,10,4
09,09277,2,3,3,2,2,14,2021-03-07 12:15:00,14,2
09,09278,2,1,1,2,4,7,2021-03-07 12:15:00,7,4
09,09279,2,0,0,2,2,16,2021-03-07 12:15:00,16,2
09,09361,3,10,4,1,10,33,2021-03-07 12:15:00,25,7
09,09362,7,38,31,4,28,183,2021-03-07 12:15:00,166,16
09,09363,3,14,7,1,11,53,2021-03-07 12:15:00,49,4
09,09371,1,1,1,1,2,8,2021-03-07 12:15:00,8,2
09,09372,1,3,1,1,5,9,2021-03-07 12:15:00,9,5
09,09373,1,4,3,1,6,16,2021-03-07 12:15:00,16,6
09,09375,2,1,1,2,3,11,2021-03-07 12:15:00,11,3
09,09376,4,12,8,4,4,18,2021-03-07 12:15:00,18,4
09,09377,2,6,5,2,5,11,2021-03-07 12:15:00,11,5
09,09461,5,5,3,1,11,41,2021-03-07 12:15:00,29,3
09,09462,7,10,6,2,9,56,2021-03-07 12:15:00,51,6
09,09463,3,4,3,1,17,24,2021-03-07 12:15:00,21,11
09,09464,3,9,4,1,0,33,2021-03-07 12:15:00,27,0
09,09471,2,3,1,2,8,8,2021-03-07 12:15:00,8,8
09,09472,1,0,0,1,3,4,2021-03-07 12:15:00,4,3
09,09474,2,3,0,2,2,12,2021-03-07 12:15:00,12,2
09,09475,2,4,4,2,5,12,2021-03-07 12:15:00,12,5
09,09476,1,3,1,1,2,13,2021-03-07 12:15:00,13,2
09,09477,1,9,6,1,4,23,2021-03-07 12:15:00,23,4
09,09478,3,4,4,3,4,43,2021-03-07 12:15:00,43,4
09,09479,2,4,1,2,9,11,2021-03-07 12:15:00,11,9
09,09561,2,3,1,2,7,20,2021-03-07 12:15:00,20,7
