bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,3,2,2,44,2021-03-12 12:15:00,39,1
01,01002,5,6,4,3,41,123,2021-03-12 12:15:00,122,36
01,01003,2,12,7,2,26,110,2021-03-12 12:15:00,110,26
01,01004,1,0,0,1,4,21,2021-03-12 12:15:00,21,4
01,01051,1,2,2,1,6,32,2021-03-12 12:15:00,32,6
01,01053,2,3,2,2,5,13,2021-03-12 12:15:00,13,5
01,01054,3,1,0,3,10,14,2021-03-12 12:15:00,14,10
01,01055,3,1,0,3,25,26,2021-03-12 12:15:00,26,25
01,01056,2,2,1,2,1,41,2021-03-12 12:15:00,41,1
01,01057,1,2,0,1,4,8,2021-03-12 12:15:00,8,4
01,01058,5,4,3,3,12,30,2021-03-12 12:15:00,29,7
01,01059,1,1,0,1,2,22,2021-03-12 12:15:00,22,2
01,01060,4,4,2,4,24,65,2021-03-12 12:15:00,65,24
01,01061,3,1,1,1,9,36,2021-03-12 12:15:00,25,7
01,01062,3,5,5,3,5,29,2021-03-12 12:15:00,29,5
02,02000,34,102,57,24,112,574,2021-03-12 12:15:00,504,71
03,03101,7,4,1,5,30,102,2021-03-12 12:15:00,89,26
03,03102,2,2,0,2,10,19,2021-03-12 12:15:00,19,10
03,03103,3,4,2,1,5,30,2021-03-12 12:15:00,24,2
03,03151,1,2,1,1,0,12,2021-03-12 12:15:00,12,0
03,03153,3,4,4,3,1,36,2021-03-12 12:15:00,36,1
03,03154,1,2,2,1,2,16,2021-03-12 12:15:00,16,2
03,03155,2,1,1,2,7,15,2021-03-12 12:15:00,15,7
03,03157,1,5,2,1,2,18,2021-03-12 12:15:00,18,2
03,03158,1,1,1,1,2,14,2021-03-12 12:15:00,14,2
03,03159,8,13,10,7,23,135,2021-03-12 12:15:00,120,20
03,03241,19,64,44,16,33,377,2021-03-12 12:15:00,340,26
03,03251,3,2,1,3,6,13,2021-03-12 12:15:00,13,6
03,03252,6,3,2,4,13,57,2021-03-12 12:15:00,57,7
03,03254,7,12,5,4,19,56,2021-03-12 12:15:00,51,14
03,03255,1,0,0,1,1,10,2021-03-12 12:15:00,10,1
03,03256,1,2,0,1,2,22,2021-03-12 12:15:00,22,2
03,03257,1,1,0,1,0,22,2021-03-12 12:15:00,22,0
03,03351,2,5,3,1,1,28,2021-03-12 12:15:00,20,0
03,03352,2,4,2,2,2,12,2021-03-12 12:15:00,12,2
03,03353,3,2,1,3,2,32,2021-03-12 12:15:00,32,2
03,03354,1,1,0,1,7,8,2021-03-12 12:15:00,8,7
03,03355,3,3,2,1,7,37,2021-03-12 12:15:00,25,3
03,03356,3,2,0,2,3,10,2021-03-12 12:15:00,10,3
03,03357,3,2,2,2,4,30,2021-03-12 12:15:00,27,3
03,03358,2,0,0,2,6,14,2021-03-12 12:15:00,14,6
03,03359,3,2,0,2,13,20,2021-03-12 12:15:00,20,10
03,03360,2,7,3,2,13,63,2021-03-12 12:15:00,63,13
03,03361,2,0,0,2,5,10,2021-03-12 12:15:00,10,5
03,03401,1,2,2,1,0,16,2021-03-12 12:15:00,16,0
03,03402,1,1,1,1,7,12,2021-03-12 12:15:00,12,7
03,03403,6,14,9,3,10,113,2021-03-12 12:15:00,93,3
03,03404,5,16,13,4,21,105,2021-03-12 12:15:00,91,19
03,03405,2,1,0,1,8,27,2021-03-12 12:15:00,22,5
03,03451,3,4,2,2,5,28,2021-03-12 12:15:00,28,5
03,03452,4,2,1,3,6,32,2021-03-12 12:15:00,25,5
03,03453,3,8,3,3,3,25,2021-03-12 12:15:00,25,3
03,03454,10,11,4,6,27,63,2021-03-12 12:15:00,49,15
03,03455,2,2,0,2,6,27,2021-03-12 12:15:00,27,6
03,03456,1,1,0,1,10,18,2021-03-12 12:15:00,18,10
03,03457,6,1,0,4,9,23,2021-03-12 12:15:00,23,4
03,03458,1,0,0,1,1,8,2021-03-12 12:15:00,8,1
03,03459,7,3,1,6,34,78,2021-03-12 12:15:00,78,34
03,03460,5,4,4,3,8,26,2021-03-12 12:15:00,23,3
03,03461,2,4,3,2,6,8,2021-03-12 12:15:00,8,6
03,03462,1,0,0,1,1,7,2021-03-12 12:15:00,7,1
04,04011,10,23,12,9,14,155,2021-03-12 12:15:00,148,9
04,04012,4,10,4,3,12,44,2021-03-12 12:15:00,35,7
05,05111,14,21,7,11,35,261,2021-03-12 12:15:00,237,30
05,05112,16,21,9,9,38,171,2021-03-12 12:15:00,153,27
05,05113,15,36,30,12,44,332,2021-03-12 12:15:00,304,43
05,05114,7,5,4,4,15,74,2021-03-12 12:15:00,63,13
05,05116,6,8,5,4,17,77,2021-03-12 12:15:00,71,16
05,05117,2,4,1,2,1,36,2021-03-12 12:15:00,36,1
05,05119,7,4,2,4,14,61,2021-03-12 12:15:00,49,13
05,05120,1,2,1,1,4,26,2021-03-12 12:15:00,26,4
05,05122,4,14,11,3,15,67,2021-03-12 12:15:00,67,11
05,05124,7,20,17,5,9,141,2021-03-12 12:15:00,130,6
05,05154,8,8,3,5,19,54,2021-03-12 12:15:00,53,12
05,05158,7,6,3,6,21,50,2021-03-12 12:15:00,50,18
05,05162,7,10,3,5,20,86,2021-03-12 12:15:00,80,12
05,05166,4,2,0,4,7,27,2021-03-12 12:15:00,27,7
05,05170,11,9,6,8,27,107,2021-03-12 12:15:00,105,20
05,05314,18,26,19,11,23,261,2021-03-12 12:15:00,212,16
05,05315,31,59,30,18,34,425,2021-03-12 12:15:00,369,30
05,05316,5,7,4,2,9,81,2021-03-12 12:15:00,66,0
05,05334,13,12,9,7,22,281,2021-03-12 12:15:00,264,20
05,05358,7,6,5,5,17,56,2021-03-12 12:15:00,51,14
05,05362,7,12,3,7,24,54,2021-03-12 12:15:00,54,24
05,05366,3,2,1,3,4,23,2021-03-12 12:15:00,23,4
05,05370,3,2,2,3,4,33,2021-03-12 12:15:00,33,4
05,05374,6,7,4,6,25,66,2021-03-12 12:15:00,66,25
05,05378,4,6,2,4,13,30,2021-03-12 12:15:00,30,13
05,05382,7,10,4,6,12,76,2021-03-12 12:15:00,68,8
05,05512,2,2,0,2,7,33,2021-03-12 12:15:00,33,7
05,05513,7,10,8,4,23,81,2021-03-12 12:15:00,71,7
05,05515,9,3,3,7,23,244,2021-03-12 12:15:00,232,18
05,05554,6,6,1,5,30,43,2021-03-12 12:15:00,43,28
05,05558,5,1,1,3,16,23,2021-03-12 12:15:00,13,16
