bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,3,2,8,37,2021-02-11 12:15:00,36,3
01,01002,5,14,11,3,43,123,2021-02-11 12:15:00,123,37
01,01003,2,14,11,2,20,118,2021-02-11 12:15:00,118,20
01,01004,1,4,4,1,3,22,2021-02-11 12:15:00,22,3
01,01051,1,3,2,1,2,36,2021-02-11 12:15:00,36,2
01,01053,2,7,2,2,4,14,2021-02-11 12:15:00,14,4
01,01054,3,1,1,3,10,10,2021-02-11 12:15:00,10,10
01,01055,3,4,1,3,17,31,2021-02-11 12:15:00,31,17
01,01056,2,6,3,2,0,36,2021-02-11 12:15:00,36,0
01,01057,1,2,2,1,5,7,2021-02-11 12:15:00,7,5
01,01058,5,0,0,3,18,24,2021-02-11 12:15:00,21,15
01,01059,1,4,1,1,4,20,2021-02-11 12:15:00,20,4
01,01060,4,6,6,4,22,71,2021-02-11 12:15:00,71,22
01,01061,3,7,5,1,7,37,2021-02-11 12:15:00,27,5
01,01062,3,3,2,3,7,27,2021-02-11 12:15:00,27,7
02,02000,34,70,38,24,148,541,2021-02-11 12:15:00,478,101
03,03101,7,11,4,5,21,108,2021-02-11 12:15:00,92,20
03,03102,2,4,2,2,11,18,2021-02-11 12:15:00,18,11
03,03103,3,3,1,1,6,28,2021-02-11 12:15:00,20,6
03,03151,1,3,1,1,0,12,2021-02-11 12:15:00,12,0
03,03153,3,4,4,3,3,32,2021-02-11 12:15:00,32,3
03,03154,1,4,3,1,3,15,2021-02-11 12:15:00,15,3
03,03155,2,1,1,2,6,14,2021-02-11 12:15:00,14,6
03,03157,1,3,2,1,2,18,2021-02-11 12:15:00,18,2
03,03158,1,0,0,1,4,12,2021-02-11 12:15:00,12,4
03,03159,8,24,12,7,19,143,2021-02-11 12:15:00,125,18
03,03241,19,53,38,16,50,365,2021-02-11 12:15:00,323,39
03,03251,3,1,1,3,9,10,2021-02-11 12:15:00,10,9
03,03252,6,8,2,4,22,53,2021-02-11 12:15:00,53,16
03,03254,7,15,6,4,14,60,2021-02-11 12:15:00,54,10
03,03255,1,1,1,1,1,10,2021-02-11 12:15:00,10,1
03,03256,1,7,1,1,4,20,2021-02-11 12:15:00,20,4
03,03257,1,0,0,1,4,18,2021-02-11 12:15:00,18,4
03,03351,2,1,0,1,4,23,2021-02-11 12:15:00,18,2
03,03352,2,2,0,2,3,9,2021-02-11 12:15:00,9,3
03,03353,3,5,5,3,4,30,2021-02-11 12:15:00,30,4
03,03354,1,0,0,1,6,9,2021-02-11 12:15:00,9,6
03,03355,3,0,0,1,9,35,2021-02-11 12:15:00,26,2
03,03356,3,0,0,2,2,11,2021-02-11 12:15:00,11,2
03,03357,3,2,1,2,3,29,2021-02-11 12:15:00,26,2
03,03358,2,1,1,2,6,14,2021-02-11 12:15:00,14,6
03,03359,3,4,0,2,9,24,2021-02-11 12:15:00,24,6
03,03360,2,12,10,2,13,63,2021-02-11 12:15:00,63,13
03,03361,2,0,0,2,4,11,2021-02-11 12:15:00,11,4
03,03401,1,2,2,1,0,17,2021-02-11 12:15:00,17,0
03,03402,1,1,1,1,4,15,2021-02-11 12:15:00,15,4
03,03403,6,13,6,3,21,109,2021-02-11 12:15:00,96,7
03,03404,5,14,7,4,13,101,2021-02-11 12:15:00,86,12
03,03405,2,2,2,1,4,34,2021-02-11 12:15:00,28,2
03,03451,3,3,0,2,7,26,2021-02-11 12:15:00,26,7
03,03452,4,1,0,3,10,26,2021-02-11 12:15:00,25,3
03,03453,3,6,5,3,1,27,2021-02-11 12:15:00,27,1
03,03454,10,4,1,6,25,68,2021-02-11 12:15:00,51,16
03,03455,2,2,1,2,5,28,2021-02-11 12:15:00,28,5
03,03456,1,5,2,1,3,27,2021-02-11 12:15:00,27,3
03,03457,6,2,1,4,7,25,2021-02-11 12:15:00,24,3
03,03458,1,0,0,1,0,9,2021-02-11 12:15:00,9,0
03,03459,7,1,0,6,37,72,2021-02-11 12:15:00,72,37
03,03460,5,6,3,3,11,23,2021-02-11 12:15:00,19,7
03,03461,2,5,1,2,2,11,2021-02-11 12:15:00,11,2
03,03462,1,0,0,1,1,7,2021-02-11 12:15:00,7,1
04,04011,10,28,14,9,16,151,2021-02-11 12:15:00,144,11
