bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,8,5,2,6,38,2021-02-23 12:15:00,36,2
01,01002,5,13,13,3,42,124,2021-02-23 12:15:00,122,38
01,01003,2,13,7,2,22,114,2021-02-23 12:15:00,114,22
01,01004,1,2,1,1,3,22,2021-02-23 12:15:00,22,3
01,01051,1,3,2,1,3,35,2021-02-23 12:15:00,35,3
01,01053,2,6,4,2,3,15,2021-02-23 12:15:00,15,3
01,01054,3,1,1,3,8,12,2021-02-23 12:15:00,12,8
01,01055,3,5,4,3,15,33,2021-02-23 12:15:00,33,15
01,01056,2,2,0,2,2,36,2021-02-23 12:15:00,36,2
01,01057,1,0,0,1,8,4,2021-02-23 12:15:00,4,8
01,01058,5,2,2,3,14,28,2021-02-23 12:15:00,26,10
01,01059,1,3,2,1,2,22,2021-02-23 12:15:00,22,2
01,01060,4,4,2,4,16,77,2021-02-23 12:15:00,77,16
01,01061,3,3,0,1,8,36,2021-02-23 12:15:00,25,7
01,01062,3,10,9,3,7,28,2021-02-23 12:15:00,28,7
02,02000,34,91,52,24,121,569,2021-02-23 12:15:00,501,78
03,03101,7,5,4,5,23,109,2021-02-23 12:15:00,93,22
03,03102,2,5,4,2,13,16,2021-02-23 12:15:00,16,13
03,03103,3,3,3,1,1,33,2021-02-23 12:15:00,25,1
03,03151,1,2,0,1,1,9,2021-02-23 12:15:00,9,1
03,03153,3,5,2,3,5,30,2021-02-23 12:15:00,30,5
03,03154,1,4,3,1,0,18,2021-02-23 12:15:00,18,0
03,03155,2,0,0,2,8,14,2021-02-23 12:15:00,14,8
03,03157,1,3,0,1,4,16,2021-02-23 12:15:00,16,4
03,03158,1,2,1,1,3,13,2021-02-23 12:15:00,13,3
03,03159,8,21,7,7,21,138,2021-02-23 12:15:00,123,17
03,03241,19,43,30,16,43,363,2021-02-23 12:15:00,327,34
03,03251,3,1,0,3,3,14,2021-02-23 12:15:00,14,3
03,03252,6,7,4,4,14,62,2021-02-23 12:15:00,61,9
03,03254,7,8,6,4,12,65,2021-02-23 12:15:00,59,8
03,03255,1,2,2,1,0,11,2021-02-23 12:15:00,11,0
03,03256,1,2,0,1,6,18,2021-02-23 12:15:00,18,6
03,03257,1,1,0,1,0,22,2021-02-23 12:15:00,22,0
