bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,6,3,2,8,36,2021-02-15 12:15:00,34,4
01,01002,5,13,11,3,53,113,2021-02-15 12:15:00,113,47
01,01003,2,20,10,2,21,117,2021-02-15 12:15:00,117,21
01,01004,1,4,4,1,3,22,2021-02-15 12:15:00,22,3
01,01051,1,2,2,1,2,36,2021-02-15 12:15:00,36,2
01,01053,2,5,2,2,6,12,2021-02-15 12:15:00,12,6
01,01054,3,1,1,3,7,13,2021-02-15 12:15:00,13,7
01,01055,3,5,2,3,16,32,2021-02-15 12:15:00,32,16
01,01056,2,5,2,2,4,30,2021-02-15 12:15:00,30,4
01,01057,1,2,2,1,3,9,2021-02-15 12:15:00,9,3
01,01058,5,0,0,3,19,23,2021-02-15 12:15:00,21,15
01,01059,1,4,3,1,8,16,2021-02-15 12:15:00,16,8
01,01060,4,6,4,4,15,78,2021-02-15 12:15:00,78,15
01,01061,3,6,5,1,10,34,2021-02-15 12:15:00,24,8
01,01062,3,6,3,3,10,24,2021-02-15 12:15:00,24,10
02,02000,34,76,40,24,123,556,2021-02-15 12:15:00,492,78
03,03101,7,9,3,5,28,102,2021-02-15 12:15:00,89,24
03,03102,2,6,3,2,8,21,2021-02-15 12:15:00,21,8
03,03103,3,3,2,1,5,29,2021-02-15 12:15:00,22,4
03,03151,1,4,1,1,3,9,2021-02-15 12:15:00,9,3
03,03153,3,5,5,3,4,31,2021-02-15 12:15:00,31,4
03,03154,1,3,2,1,0,16,2021-02-15 12:15:00,16,0
03,03155,2,1,0,2,6,14,2021-02-15 12:15:00,14,6
03,03157,1,4,2,1,3,17,2021-02-15 12:15:00,17,3
03,03158,1,0,0,1,5,11,2021-02-15 12:15:00,11,5
03,03159,8,24,11,7,26,136,2021-02-15 12:15:00,121,20
03,03241,19,46,33,16,49,343,2021-02-15 12:15:00,309,32
03,03251,3,1,1,3,5,14,2021-02-15 12:15:00,14,5
03,03252,6,8,0,4,22,53,2021-02-15 12:15:00,53,16
03,03254,7,13,7,4,19,56,2021-02-15 12:15:00,50,15
03,03255,1,1,1,1,3,8,2021-02-15 12:15:00,8,3
03,03256,1,2,1,1,7,17,2021-02-15 12:15:00,17,7
03,03257,1,0,0,1,5,17,2021-02-15 12:15:00,17,5
03,03351,2,1,1,1,7,25,2021-02-15 12:15:00,18,6
03,03352,2,2,1,2,1,11,2021-02-15 12:15:00,11,1
03,03353,3,8,5,3,4,30,2021-02-15 12:15:00,30,4
03,03354,1,0,0,1,9,6,2021-02-15 12:15:00,6,9
03,03355,3,0,0,1,8,36,2021-02-15 12:15:00,25,3
03,03356,3,1,0,2,3,10,2021-02-15 12:15:00,10,3
03,03357,3,1,1,2,5,27,2021-02-15 12:15:00,24,4
03,03358,2,1,1,2,2,18,2021-02-15 12:15:00,18,2
03,03359,3,4,0,2,12,21,2021-02-15 12:15:00,21,9
03,03360,2,10,9,2,14,62,2021-02-15 12:15:00,62,14
03,03361,2,0,0,2,4,11,2021-02-15 12:15:00,11,4
03,03401,1,2,2,1,0,17,2021-02-15 12:15:00,17,0
03,03402,1,1,1,1,7,12,2021-02-15 12:15:00,12,7
03,03403,6,11,5,3,17,98,2021-02-15 12:15:00,85,3
03,03404,5,11,9,4,21,98,2021-02-15 12:15:00,85,18
03,03405,2,2,2,1,8,31,2021-02-15 12:15:00,25,6
03,03451,3,2,0,2,13,20,2021-02-15 12:15:00,20,13
03,03452,4,2,1,3,11,25,2021-02-15 12:15:00,23,5
03,03453,3,3,3,3,3,25,2021-02-15 12:15:00,25,3
03,03454,10,7,2,6,19,73,2021-02-15 12:15:00,56,11
03,03455,2,3,1,2,6,27,2021-02-15 12:15:00,27,6
03,03456,1,3,2,1,8,20,2021-02-15 12:15:00,20,8
03,03457,6,1,1,4,9,23,2021-02-15 12:15:00,22,5
03,03458,1,1,0,1,0,9,2021-02-15 12:15:00,9,0
03,03459,7,2,0,6,34,77,2021-02-15 12:15:00,77,34
03,03460,5,5,4,3,7,27,2021-02-15 12:15:00,23,3
03,03461,2,5,1,2,6,7,2021-02-15 12:15:00,7,6
03,03462,1,0,0,1,2,6,2021-02-15 12:15:00,6,2
04,04011,10,30,20,9,20,145,2021-02-15 12:15:00,139,14
04,04012,4,4,2,3,8,44,2021-02-15 12:15:00,36,7
05,05111,14,15,4,11,42,257,2021-02-15 12:15:00,239,31
05,05112,16,17,13,9,40,178,2021-02-15 12:15:00,150,27
05,05113,15,49,39,12,45,332,2021-02-15 12:15:00,311,37
05,05114,7,4,3,4,18,76,2021-02-15 12:15:00,65,14
05,05116,6,13,5,4,14,78,2021-02-15 12:15:00,71,14
05,05117,2,7,4,2,6,28,2021-02-15 12:15:00,28,6
05,05119,7,11,7,4,10,63,2021-02-15 12:15:00,51,8
05,05120,1,8,2,1,1,29,2021-02-15 12:15:00,29,1
05,05122,4,11,7,3,24,62,2021-02-15 12:15:00,61,21
05,05124,7,15,10,5,29,118,2021-02-15 12:15:00,109,24
05,05154,8,5,1,5,22,52,2021-02-15 12:15:00,50,16
05,05158,7,14,7,6,11,60,2021-02-15 12:15:00,60,8
05,05162,6,6,3,4,14,63,2021-02-15 12:15:00,56,7
05,05166,4,4,3,4,4,31,2021-02-15 12:15:00,31,4
05,05170,11,10,8,8,52,81,2021-02-15 12:15:00,81,43
05,05314,18,25,18,11,13,275,2021-02-15 12:15:00,223,7
05,05315,31,58,39,18,23,419,2021-02-15 12:15:00,363,19
05,05316,5,9,2,2,14,76,2021-02-15 12:15:00,61,5
05,05334,13,20,15,7,30,276,2021-02-15 12:15:00,259,28
05,05358,7,5,3,5,24,51,2021-02-15 12:15:00,47,20
05,05362,7,11,5,7,17,54,2021-02-15 12:15:00,54,17
05,05366,3,3,3,3,6,20,2021-02-15 12:15:00,20,6
05,05370,3,6,2,3,4,33,2021-02-15 12:15:00,33,4
05,05374,6,7,3,6,22,64,2021-02-15 12:15:00,64,22
05,05378,4,8,7,4,11,32,2021-02-15 12:15:00,32,11
05,05382,7,16,8,6,14,71,2021-02-15 12:15:00,62,11
05,05512,2,8,6,2,10,30,2021-02-15 12:15:00,30,10
05,05513,7,11,4,4,24,83,2021-02-15 12:15:00,75,6
05,05515,9,22,6,7,26,239,2021-02-15 12:15:00,227,24
05,05554,6,9,5,5,21,52,2021-02-15 12:15:00,51,20
05,05558,5,0,0,3,14,24,2021-02-15 12:15:00,14,14
05,05562,15,21,9,14,27,193,2021-02-15 12:15:00,169,19
05,05566,7,9,2,5,25,72,2021-02-15 12:15:00,61,21
05,05570,6,8,3,5,5,39,2021-02-15 12:15:00,39,3
05,05711,6,18,10,4,30,129,2021-02-15 12:15:00,107,28
05,05754,4,3,1,4,13,39,2021-02-15 12:15:00,39,13
05,05758,5,8,7,3,20,46,2021-02-15 12:15:00,42,14
05,05762,6,2,2,5,9,24,2021-02-15 12:15:00,22,7
05,05766,2,15,5,2,6,44,2021-02-15 12:15:00,44,6
05,05770,9,12,7,6,32,188,2021-02-15 12:15:00,163,30
05,05774,7,15,15,5,26,80,2021-02-15 12:15:00,69,22
05,05911,8,20,13,6,31,161,2021-02-15 12:15:00,148,23
05,05913,9,23,14,9,38,242,2021-02-15 12:15:00,242,38
05,05914,7,11,7,5,18,68,2021-02-15 12:15:00,67,9
05,05915,7,10,8,5,18,70,2021-02-15 12:15:00,62,4
05,05916,4,12,8,4,6,57,2021-02-15 12:15:00,57,6
05,05954,7,9,3,6,25,106,2021-02-15 12:15:00,106,25
05,05958,10,14,5,9,31,96,2021-02-15 12:15:00,93,26
05,05962,10,15,5,8,18,101,2021-02-15 12:15:00,95,16
05,05966,3,4,3,3,12,15,2021-02-15 12:15:00,15,12
05,05970,8,11,9,7,17,128,2021-02-15 12:15:00,112,7
05,05974,9,6,2,7,15,68,2021-02-15 12:15:00,58,15
05,05978,8,19,9,8,12,94,2021-02-15 12:15:00,94,12
06,06411,7,22,11,4,24,82,2021-02-15 12:15:00,54,7
06,06412,17,56,27,12,57,233,2021-02-15 12:15:00,210,50
06,06413,4,12,3,2,22,78,2021-02-15 12:15:00,71,16
06,06414,6,23,6,4,19,100,2021-02-15 12:15:00,88,19
06,06431,5,8,1,5,7,33,2021-02-15 12:15:00,33,7
06,06432,2,18,14,2,1,25,2021-02-15 12:15:00,25,1
06,06433,2,6,1,2,6,15,2021-02-15 12:15:00,15,6
06,06434,2,3,2,2,3,23,2021-02-15 12:15:00,23,3
06,06435,7,17,8,4,13,70,2021-02-15 12:15:00,61,8
