bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,51,31,2020-05-31 09:15:00
01,01002,5,0,0,3,137,119,2020-05-31 09:15:00
01,01003,2,0,0,2,126,117,2020-05-31 09:15:00
01,01004,1,0,0,1,21,19,2020-05-31 09:15:00
01,01051,1,4,2,1,24,32,2020-05-31 09:15:00
01,01053,2,0,0,2,18,11,2020-05-31 09:15:00
01,01054,3,0,0,3,19,25,2020-05-31 09:15:00
01,01055,3,0,0,3,25,27,2020-05-31 09:15:00
01,01056,2,0,0,2,11,22,2020-05-31 09:15:00
01,01057,1,0,0,1,10,2,2020-05-31 09:15:00
01,01058,3,0,0,3,16,35,2020-05-31 09:15:00
01,01059,1,1,0,1,13,11,2020-05-31 09:15:00
01,01060,4,0,0,4,59,71,2020-05-31 09:15:00
01,01061,1,0,0,1,15,25,2020-05-31 09:15:00
01,01062,3,1,1,3,28,32,2020-05-31 09:15:00
02,02000,27,22,19,24,424,547,2020-05-31 09:15:00
03,03101,5,3,2,5,72,87,2020-05-31 09:15:00
03,03102,2,0,0,2,10,17,2020-05-31 09:15:00
03,03103,1,0,0,1,26,22,2020-05-31 09:15:00
03,03151,2,0,0,2,10,26,2020-05-31 09:15:00
03,03153,3,0,0,3,55,34,2020-05-31 09:15:00
03,03154,1,0,0,1,21,13,2020-05-31 09:15:00
03,03155,2,1,0,2,12,11,2020-05-31 09:15:00
03,03157,1,0,0,1,7,8,2020-05-31 09:15:00
03,03158,1,2,2,1,5,11,2020-05-31 09:15:00
03,03159,8,4,2,7,73,138,2020-05-31 09:15:00
03,03241,16,19,12,16,148,342,2020-05-31 09:15:00
03,03251,3,0,0,3,8,8,2020-05-31 09:15:00
03,03252,4,1,0,4,14,55,2020-05-31 09:15:00
03,03254,5,1,1,4,43,53,2020-05-31 09:15:00
03,03255,1,0,0,1,4,10,2020-05-31 09:15:00
03,03256,1,0,0,1,18,16,2020-05-31 09:15:00
03,03257,1,1,0,1,7,16,2020-05-31 09:15:00
03,03351,3,0,0,1,9,32,2020-05-31 09:15:00
03,03352,2,0,0,2,9,9,2020-05-31 09:15:00
03,03353,3,0,0,3,27,39,2020-05-31 09:15:00
03,03354,1,0,0,1,16,7,2020-05-31 09:15:00
03,03355,2,0,0,2,20,18,2020-05-31 09:15:00
03,03356,2,0,0,2,7,8,2020-05-31 09:15:00
03,03357,3,0,0,2,8,26,2020-05-31 09:15:00
03,03358,3,0,0,3,19,16,2020-05-31 09:15:00
03,03359,3,0,0,2,13,24,2020-05-31 09:15:00
03,03360,2,0,0,2,33,46,2020-05-31 09:15:00
03,03361,2,0,0,2,5,11,2020-05-31 09:15:00
03,03401,1,0,0,1,10,18,2020-05-31 09:15:00
03,03402,1,0,0,1,9,12,2020-05-31 09:15:00
03,03403,5,7,6,3,96,116,2020-05-31 09:15:00
03,03404,4,3,1,4,103,45,2020-05-31 09:15:00
03,03405,1,0,0,1,21,13,2020-05-31 09:15:00
03,03451,3,0,0,2,17,22,2020-05-31 09:15:00
03,03452,3,0,0,3,20,22,2020-05-31 09:15:00
03,03453,3,1,0,3,11,36,2020-05-31 09:15:00
03,03454,7,1,1,7,45,56,2020-05-31 09:15:00
03,03455,2,0,0,2,11,26,2020-05-31 09:15:00
03,03456,1,0,0,1,8,22,2020-05-31 09:15:00
03,03457,3,1,1,2,16,25,2020-05-31 09:15:00
03,03458,1,0,0,1,9,6,2020-05-31 09:15:00
03,03459,8,0,0,7,75,54,2020-05-31 09:15:00
03,03460,3,0,0,3,37,19,2020-05-31 09:15:00
03,03461,2,0,0,2,8,8,2020-05-31 09:15:00
03,03462,1,0,0,1,5,8,2020-05-31 09:15:00
04,04011,10,4,2,9,83,101,2020-05-31 09:15:00
04,04012,2,2,2,2,6,18,2020-05-31 09:15:00
05,05111,12,3,3,11,96,219,2020-05-31 09:15:00
05,05112,13,7,6,9,90,167,2020-05-31 09:15:00
05,05113,15,9,7,14,97,256,2020-05-31 09:15:00
05,05114,6,2,1,4,27,69,2020-05-31 09:15:00
05,05116,5,4,1,4,23,88,2020-05-31 09:15:00
