bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,8,6,2,7,37,2021-02-03 12:15:00,36,2
01,01002,5,11,7,3,45,119,2021-02-03 12:15:00,115,43
01,01003,2,21,10,2,29,107,2021-02-03 12:15:00,107,29
01,01004,1,3,2,1,4,21,2021-02-03 12:15:00,21,4
01,01051,1,6,6,1,2,36,2021-02-03 12:15:00,36,2
01,01053,2,7,3,2,3,15,2021-02-03 12:15:00,15,3
01,01054,3,2,2,3,6,14,2021-02-03 12:15:00,14,6
01,01055,3,6,1,3,13,35,2021-02-03 12:15:00,35,13
01,01056,2,5,3,2,4,32,2021-02-03 12:15:00,32,4
01,01057,1,3,2,1,2,10,2021-02-03 12:15:00,10,2
01,01058,5,1,0,3,17,25,2021-02-03 12:15:00,22,14
01,01059,1,6,3,1,2,22,2021-02-03 12:15:00,22,2
01,01060,4,4,4,4,22,71,2021-02-03 12:15:00,71,22
01,01061,3,6,5,1,5,39,2021-02-03 12:15:00,30,2
01,01062,3,3,2,3,5,29,2021-02-03 12:15:00,29,5
02,02000,34,78,47,24,104,581,2021-02-03 12:15:00,507,68
03,03101,7,11,4,5,21,109,2021-02-03 12:15:00,93,20
03,03102,2,2,1,2,9,20,2021-02-03 12:15:00,20,9
03,03103,3,2,0,1,9,26,2021-02-03 12:15:00,19,7
03,03151,1,6,4,1,1,11,2021-02-03 12:15:00,11,1
03,03153,3,5,3,3,2,33,2021-02-03 12:15:00,33,2
03,03154,1,5,4,1,1,17,2021-02-03 12:15:00,17,1
03,03155,2,2,1,2,4,16,2021-02-03 12:15:00,16,4
03,03157,1,3,2,1,2,17,2021-02-03 12:15:00,17,2
03,03158,1,1,1,1,3,13,2021-02-03 12:15:00,13,3
03,03159,8,28,16,7,23,139,2021-02-03 12:15:00,121,22
03,03241,19,68,40,16,51,372,2021-02-03 12:15:00,336,40
03,03251,3,1,1,3,6,13,2021-02-03 12:15:00,13,6
03,03252,6,6,6,4,10,64,2021-02-03 12:15:00,64,4
03,03254,7,11,6,4,17,58,2021-02-03 12:15:00,51,14
03,03255,1,2,2,1,5,6,2021-02-03 12:15:00,6,5
03,03256,1,6,1,1,4,20,2021-02-03 12:15:00,20,4
03,03257,1,0,0,1,2,20,2021-02-03 12:15:00,20,2
03,03351,2,2,1,1,2,26,2021-02-03 12:15:00,19,1
03,03352,2,3,1,2,1,13,2021-02-03 12:15:00,13,1
03,03353,3,6,4,3,2,32,2021-02-03 12:15:00,32,2
03,03354,1,0,0,1,5,10,2021-02-03 12:15:00,10,5
03,03355,3,1,0,1,13,31,2021-02-03 12:15:00,22,6
03,03356,3,0,0,2,1,12,2021-02-03 12:15:00,12,1
03,03357,3,2,1,2,6,28,2021-02-03 12:15:00,26,4
03,03358,2,2,1,2,5,15,2021-02-03 12:15:00,15,5
03,03359,3,3,1,2,7,26,2021-02-03 12:15:00,26,4
03,03360,2,10,6,2,10,66,2021-02-03 12:15:00,66,10
03,03361,2,0,0,2,1,14,2021-02-03 12:15:00,14,1
03,03401,1,4,3,1,0,17,2021-02-03 12:15:00,17,0
03,03402,1,1,1,1,7,12,2021-02-03 12:15:00,12,7
03,03403,6,17,9,3,15,114,2021-02-03 12:15:00,100,2
03,03404,5,10,5,4,23,103,2021-02-03 12:15:00,87,23
03,03405,2,1,1,1,15,25,2021-02-03 12:15:00,22,10
03,03451,3,4,2,2,5,28,2021-02-03 12:15:00,28,5
03,03452,4,3,0,3,9,27,2021-02-03 12:15:00,25,3
03,03453,3,10,5,3,2,25,2021-02-03 12:15:00,25,2
03,03454,10,10,2,6,31,59,2021-02-03 12:15:00,49,15
03,03455,2,2,1,2,4,29,2021-02-03 12:15:00,29,4
03,03456,1,3,2,1,2,26,2021-02-03 12:15:00,26,2
03,03457,6,2,1,4,10,23,2021-02-03 12:15:00,22,6
