location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,70144,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.01,69689.91,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.025,69782.925,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.05,69849,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.1,69913.9,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.15,69959.7,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.2,69996.6,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.25,70022.75,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.3,70048,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.35,70071.65,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.4,70097.6,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.45,70120,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.5,70144,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.55,70167,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.6,70188,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.65,70211,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.7,70233.3,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.75,70265.25,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.8,70305,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.85,70354,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.9,70399.3,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.95,70507.15,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.975,70634.05,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,quantile,0.99,70765.2,2021-02-27,2021-02-22,1 wk ahead cum death
GM,Germany,point,,2448,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.01,1993.91,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.025,2086.925,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.05,2153,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.1,2217.9,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.15,2263.7,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.2,2300.6,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.25,2326.75,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.3,2352,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.35,2375.65,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.4,2401.6,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.45,2424,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.5,2448,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.55,2471,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.6,2492,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.65,2515,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.7,2537.3,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.75,2569.25,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.8,2609,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.85,2658,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.9,2703.3,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.95,2811.15,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.975,2938.05,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,quantile,0.99,3069.2,2021-02-27,2021-02-22,1 wk ahead inc death
GM,Germany,point,,72437,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.01,71408.9,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.025,71580.7,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.05,71700.85,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.1,71852.8,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.15,71955.25,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.2,72035.2,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.25,72104.5,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.3,72171,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.35,72230.65,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.4,72302.6,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.45,72361,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.5,72437,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.55,72513.45,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.6,72574,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.65,72655,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.7,72743.6,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.75,72845.25,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.8,72974.2,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.85,73155.15,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.9,73392.8,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.95,73897.75,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.975,74547.425,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,quantile,0.99,75451.39,2021-03-06,2021-02-22,2 wk ahead cum death
GM,Germany,point,,2293,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.01,1718.99,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.025,1797.775,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.05,1851.85,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.1,1938.9,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.15,1995.55,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.2,2038.6,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.25,2081.75,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.3,2123,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.35,2159,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.4,2205,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.45,2241,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.5,2293,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.55,2346.45,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.6,2386,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.65,2444,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.7,2510.3,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.75,2580,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.8,2669.2,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.85,2801.15,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.9,2993.5,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.95,3390.6,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.975,3913.375,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,quantile,0.99,4686.19,2021-03-06,2021-02-22,2 wk ahead inc death
GM,Germany,point,,74807,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.01,72955.87,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.025,73185.5,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.05,73387.7,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.1,73642.7,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.15,73821.25,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.2,73973.8,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.25,74114.5,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.3,74249.7,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.35,74379.65,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.4,74517.2,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.45,74647.75,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.5,74807,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.55,74986.35,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.6,75153,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.65,75382.2,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.7,75632.2,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.75,75906.75,2021-03-13,2021-02-22,3 wk ahead cum death
GM,Germany,quantile,0.8,76303,2021-03-13,2021-02-22,3 wk ahead cum death
