location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,64984,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.01,64493.82,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.025,64591.95,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.05,64639.85,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.1,64714.9,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.15,64757.85,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.2,64801.6,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.25,64837.75,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.3,64873.4,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.35,64905.65,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.4,64932.6,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.45,64959,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.5,64984,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.55,65009.45,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.6,65035.4,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.65,65061,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.7,65086.3,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.75,65120.25,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.8,65163,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.85,65215.15,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.9,65267,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.95,65381.05,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.975,65457.025,2021-02-13,2021-02-08,1 wk ahead cum death
GM,Germany,quantile,0.99,65562.01,2021-02-13,2021-02-08,1 wk ahead cum death
