location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,57077,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.01,55965,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.025,56020,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.05,56105,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.1,56241,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.15,56371,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.2,56483,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.25,56607,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.3,56701,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.35,56795,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.4,56882,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.45,56980,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.5,57077,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.55,57180,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.6,57277,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.65,57374,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.7,57484,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.75,57596,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.8,57725,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.85,57867,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.9,58047,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.95,58222,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.975,58326,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,quantile,0.99,58392,2021-01-30,2021-01-25,1 wk ahead cum death
GM,Germany,point,,5556,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.01,4444,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.025,4499,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.05,4584,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.1,4720,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.15,4850,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.2,4962,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.25,5086,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.3,5180,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.35,5274,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.4,5361,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.45,5459,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.5,5556,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.55,5659,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.6,5756,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.65,5853,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.7,5963,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.75,6075,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.8,6204,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.85,6346,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.9,6526,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.95,6701,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.975,6805,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,quantile,0.99,6871,2021-01-30,2021-01-25,1 wk ahead inc death
GM,Germany,point,,62453,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.01,59404,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.025,59571,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.05,59818,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.1,60214,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.15,60546,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.2,60857,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.25,61130,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.3,61439,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.35,61705,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.4,61965,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.45,62189,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.5,62453,2021-02-06,2021-01-25,2 wk ahead cum death
GM,Germany,quantile,0.55,62735,2021-02-06,2021-01-25,2 wk ahead cum death
