location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,40334,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.01,39954,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.025,39974,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.05,39999,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.1,40044,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.15,40083,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.2,40120,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.25,40154,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.3,40194,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.35,40232,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.4,40265,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.45,40303,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.5,40334,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.55,40373,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.6,40406,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.65,40437,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.7,40472,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.75,40515,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.8,40562,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.85,40608,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.9,40662,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.95,40727,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.975,40768,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,quantile,0.99,40798,2021-02-20,2021-02-15,1 wk ahead cum death
PL,Poland,point,,1639,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.01,1259,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.025,1279,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.05,1304,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.1,1349,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.15,1388,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.2,1425,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.25,1459,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.3,1499,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.35,1537,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.4,1570,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.45,1608,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.5,1639,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.55,1678,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.6,1711,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.65,1742,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.7,1777,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.75,1820,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.8,1867,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.85,1913,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.9,1967,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.95,2032,2021-02-20,2021-02-15,1 wk ahead inc death
PL,Poland,quantile,0.975,2073,2021-02-20,2021-02-15,1 wk ahead inc death
