location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,40410,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.01,39984,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.025,39999,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.05,40028,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.1,40085,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.15,40131,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.2,40175,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.25,40208,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.3,40255,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.35,40290,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.4,40323,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.45,40363,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.5,40410,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.55,40448,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.6,40482,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.65,40521,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.7,40571,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.75,40619,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.8,40666,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.85,40729,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.9,40792,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.95,40852,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.975,40899,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,quantile,0.99,40934,2021-02-13,2021-02-08,1 wk ahead cum death
PL,Poland,point,,1715,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.01,1289,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.025,1304,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.05,1333,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.1,1390,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.15,1436,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.2,1480,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.25,1513,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.3,1560,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.35,1595,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.4,1628,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.45,1668,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.5,1715,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.55,1753,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.6,1787,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.65,1826,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.7,1876,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.75,1924,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.8,1971,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.85,2034,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.9,2097,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.95,2157,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.975,2204,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,quantile,0.99,2239,2021-02-13,2021-02-08,1 wk ahead inc death
PL,Poland,point,,42037,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.01,41001,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.025,41045,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.05,41113,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.1,41240,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.15,41358,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.2,41464,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.25,41550,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.3,41655,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.35,41741,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.4,41822,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.45,41934,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.5,42037,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.55,42134,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.6,42229,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.65,42334,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.7,42455,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.75,42567,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.8,42712,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.85,42874,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.9,43048,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.95,43297,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.975,43467,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,quantile,0.99,43557,2021-02-20,2021-02-08,2 wk ahead cum death
PL,Poland,point,,1627,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.01,1017,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.025,1046,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.05,1085,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.1,1155,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.15,1227,2021-02-20,2021-02-08,2 wk ahead inc death
PL,Poland,quantile,0.2,1289,2021-02-20,2021-02-08,2 wk ahead inc death
