location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,60881,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.01,60058,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.025,60088,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.05,60148,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.1,60248,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.15,60346,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.2,60429,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.25,60505,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.3,60581,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.35,60665,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.4,60734,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.45,60807,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.5,60881,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.55,60957,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.6,61027,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.65,61114,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.7,61193,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.75,61270,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.8,61364,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.85,61476,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.9,61591,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.95,61724,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.975,61807,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,quantile,0.99,61855,2021-02-06,2021-02-01,1 wk ahead cum death
GM,Germany,point,,4335,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.01,3512,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.025,3542,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.05,3602,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.1,3702,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.15,3800,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.2,3883,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.25,3959,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.3,4035,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.35,4119,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.4,4188,2021-02-06,2021-02-01,1 wk ahead inc death
GM,Germany,quantile,0.45,4261,2021-02-06,2021-02-01,1 wk ahead inc death
