"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-07-20,"-1 wk ahead curr ICU",2020-07-04,"GM","observed",NA,322,"Germany"
2020-07-20,"0 wk ahead curr ICU",2020-07-11,"GM","observed",NA,252,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","point",NA,249,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","point",NA,249,"Germany"
2020-07-20,"3 wk ahead curr ICU",2020-08-01,"GM","point",NA,249,"Germany"
2020-07-20,"4 wk ahead curr ICU",2020-08-08,"GM","point",NA,249,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.01,152,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.025,165,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.05,177,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.1,192,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.15,202,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.2,210,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.25,218,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.3,224,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.35,231,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.4,237,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.45,243,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.5,249,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.55,255,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.6,261,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.65,268,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.7,275,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.75,283,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.8,292,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.85,302,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.9,316,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.95,337,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.975,356,"Germany"
2020-07-20,"1 wk ahead curr ICU",2020-07-18,"GM","quantile",0.99,378,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.01,152,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.025,165,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.05,177,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.1,192,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.15,202,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.2,210,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.25,218,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.3,224,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.35,231,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.4,237,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.45,243,"Germany"
2020-07-20,"2 wk ahead curr ICU",2020-07-25,"GM","quantile",0.5,249,"Germany"
